onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.52	2	1	1	1	3	3	3	3	1	1	2.59	5.00E-01
5.3	2	1	1	2	4	4	4	4	1	1	2.47	5.00E-01
10.08	2	1	1	3	3	3	3	3	1	1	2.09	5.00E-01
14.87	2	1	1	4	4	4	4	4	1	1	1.11	1.50E+00
20.65	2	1	1	5	3	3	3	3	1	1	0.62	5.00E-01
25.44	2	1	1	6	2	2	2	2	1	1	2.39	1.50E+00
31.22	2	1	1	7	1	1	1	1	1	1	2.35	5.00E-01
36	2	1	1	8	4	4	4	2	0	1	2.28	5.00E-01
40.79	2	1	1	9	1	2	2	1	0	1	1.24	5.00E-01
45.57	2	1	1	10	4	3	3	3	1	1	2.58	5.00E-01
50.35	2	1	1	11	2	1	1	1	1	1	1.99	5.00E-01
55.14	2	1	1	12	1	1	1	2	0	1	2.13	5.00E-01
59.92	2	1	1	13	3	4	4	3	0	1	2.11	5.00E-01
64.7	2	1	1	14	3	3	3	3	1	1	2.48	4.50E+00
73.49	2	1	1	15	1	1	1	1	1	1	2.42	1.50E+00
79.27	2	1	1	16	4	4	4	4	1	1	2.2	5.00E-01
84.06	2	1	1	17	3	3	3	3	1	1	2.29	1.50E+00
89.82	2	1	1	18	3	3	3	3	1	1	2.24	5.00E-01
94.61	2	1	1	19	3	4	4	3	0	1	1.15	5.00E-01
99.39	2	1	1	20	1	1	1	1	1	1	2.42	5.00E-01
104.17	2	1	1	21	3	4	4	3	0	1	2.1	1.50E+00
109.96	2	1	1	22	4	4	4	4	1	1	2.25	5.50E+00
119.74	2	1	1	23	4	3	3	3	1	1	2.4	5.00E-01
124.53	2	1	1	24	3	4	4	4	1	1	2.45	2.50E+00
131.31	2	1	1	25	1	1	1	1	1	1	2.4	3.50E+00
139.09	2	1	1	26	2	1	1	1	1	1	2.33	5.00E-01
143.88	2	1	1	27	1	1	1	1	1	1	2.19	4.50E+00
152.66	2	1	1	28	1	1	1	1	1	1	2.27	5.00E-01
157.44	2	1	1	29	1	1	1	1	1	1	2.16	1.50E+00
163.23	2	1	1	30	2	2	2	2	1	1	2.15	5.00E-01
168.01	2	1	1	31	2	2	2	2	1	1	1.04	5.00E-01
172.8	2	1	1	32	2	2	2	2	1	1	2.09	1.50E+00
178.58	2	1	1	33	2	1	1	1	1	1	2.29	2.50E+00
185.36	2	1	1	34	3	4	4	4	1	1	2.41	5.50E+00
195.15	2	1	1	35	4	4	4	4	1	1	2.34	5.00E-01
199.93	2	1	1	36	1	1	1	1	1	1	2.2	5.00E-01
204.71	2	1	1	37	3	3	3	3	1	1	2.14	8
216.98	2	1	1	38	4	3	3	3	1	1	2.35	5.00E-01
221.77	2	1	1	39	1	1	1	1	1	1	2.18	5.00E-01
226.55	2	1	1	40	2	1	1	2	0	1	2.14	2.50E+00
233.33	2	1	1	41	4	3	3	3	1	1	2.34	3.50E+00
241.12	2	1	1	42	4	4	4	4	1	1	2.3	2.50E+00
247.9	2	1	1	43	4	4	4	4	1	1	2.14	5.00E-01
252.68	2	1	1	44	4	3	3	3	1	1	2.3	3.50E+00
260.45	2	1	1	45	2	2	2	2	1	1	2.33	5.50E+00
270.22	2	1	1	46	4	4	4	4	1	1	2.41	5.00E-01
275	2	1	1	47	4	4	4	4	1	1	2.14	1.50E+00
280.79	2	1	1	48	2	2	2	2	1	1	2.1	1.50E+00
286.57	2	1	1	49	1	1	1	1	1	1	2.14	5.00E-01
291.35	2	1	1	50	2	2	2	2	1	1	2.11	1.50E+00
297.14	2	1	1	51	3	4	4	3	0	1	2.22	1.50E+00
302.92	2	1	1	52	3	3	3	3	1	1	2.24	5.00E-01
307.7	2	1	1	53	2	2	2	2	1	1	2.24	2.50E+00
314.49	2	1	1	54	2	2	2	2	1	1	2.2	5.00E-01
319.27	2	1	1	55	2	2	2	2	1	1	2.28	5.50E+00
