onset	duration	type	repeat
37269.8496	0.5	1	0
37271.6497	0.5	1	0
37273.4498	0.5	1	0
37275.2499	0.5	1	0
37277.0501	0.5	1	1
37278.8502	0.5	1	0
37280.6503	0.5	1	0
37282.4504	0.5	1	0
37284.2505	0.5	1	0
37286.0507	0.5	1	1
37299.8516	0.5	3	0
37301.6517	0.5	3	0
37303.4518	0.5	3	0
37305.2519	0.5	3	0
37307.0521	0.5	3	0
37308.8521	0.5	3	0
37310.6523	0.5	3	0
37312.4525	0.5	3	1
37314.2525	0.5	3	0
37316.0527	0.5	3	1
37329.8536	0.5	4	0
37331.6537	0.5	4	0
37333.4539	0.5	4	0
37335.254	0.5	4	0
37337.0541	0.5	4	1
37338.8542	0.5	4	0
37340.6544	0.5	4	0
37342.4545	0.5	4	0
37344.2546	0.5	4	1
37346.0547	0.5	4	0
37359.8557	0.5	3	0
37361.6558	0.5	3	0
37363.4559	0.5	3	1
37365.256	0.5	3	0
37367.0561	0.5	3	0
37368.8563	0.5	3	0
37370.6564	0.5	3	0
37372.4565	0.5	3	0
37374.2566	0.5	3	1
37376.0568	0.5	3	0
37389.8577	0.5	4	0
37391.6578	0.5	4	0
37393.4579	0.5	4	0
37395.258	0.5	4	0
37397.0582	0.5	4	1
37398.8582	0.5	4	0
37400.6584	0.5	4	1
37402.4585	0.5	4	0
37404.2587	0.5	4	0
37406.0588	0.5	4	0
37419.8597	0.5	2	0
37421.6598	0.5	2	1
37423.46	0.5	2	0
37425.2601	0.5	2	0
37427.0602	0.5	2	0
37428.8603	0.5	2	1
37430.6604	0.5	2	0
37432.4606	0.5	2	0
37434.2607	0.5	2	0
37436.0608	0.5	2	0
37449.8617	0.5	4	0
37451.6619	0.5	4	1
37453.462	0.5	4	0
37455.2621	0.5	4	0
37457.0622	0.5	4	0
37458.8623	0.5	4	0
37460.6625	0.5	4	1
37462.4626	0.5	4	0
37464.2627	0.5	4	0
37466.0628	0.5	4	0
37479.8638	0.5	2	0
37481.6639	0.5	2	0
37483.464	0.5	2	1
37485.2641	0.5	2	0
37487.0642	0.5	2	0
37488.8644	0.5	2	1
37490.6645	0.5	2	0
37492.4646	0.5	2	0
37494.2647	0.5	2	0
37496.0649	0.5	2	0
37509.8658	0.5	1	0
37511.6659	0.5	1	0
37513.466	0.5	1	0
37515.2662	0.5	1	0
37517.0663	0.5	1	1
37518.8664	0.5	1	0
37520.6665	0.5	1	0
37522.4666	0.5	1	0
37524.2668	0.5	1	0
37526.0669	0.5	1	1
37539.8678	0.5	1	0
37541.6679	0.5	1	0
37543.4681	0.5	1	0
37545.2682	0.5	1	1
37547.0682	0.5	1	0
37548.8684	0.5	1	0
37550.6685	0.5	1	0
37552.4687	0.5	1	0
37554.2688	0.5	1	1
37556.0689	0.5	1	0
37569.8698	0.5	2	0
37571.67	0.5	2	0
37573.4701	0.5	2	0
37575.2702	0.5	2	0
37577.0703	0.5	2	1
37578.8704	0.5	2	0
37580.6706	0.5	2	0
37582.4707	0.5	2	1
37584.2708	0.5	2	0
37586.0709	0.5	2	0
37599.8719	0.5	3	0
37601.672	0.5	3	0
37603.4721	0.5	3	0
37605.2722	0.5	3	0
37607.0724	0.5	3	0
37608.8725	0.5	3	0
37610.6726	0.5	3	0
37612.4727	0.5	3	1
37614.2728	0.5	3	0
37616.073	0.5	3	1
