onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	1	2	2	2	1	1	3.08	5.00E-01
5.3	2	2	1	2	3	3	3	3	1	1	2.78	1.50E+00
11.08	2	2	1	3	1	2	2	2	1	1	2.11	8
23.35	2	2	1	4	4	3	3	3	1	1	2.43	5.00E-01
28.13	2	2	1	5	4	4	4	4	1	1	2.36	3.50E+00
35.92	2	2	1	6	1	2	2	2	1	1	2.17	5.00E-01
40.7	2	2	1	7	4	4	4	4	1	1	2.17	5.00E-01
45.48	2	2	1	8	1	2	2	2	1	1	2.15	5.00E-01
50.27	2	2	1	9	2	1	1	1	1	1	1.28	2.50E+00
57.05	2	2	1	10	3	3	3	3	1	1	1.02	4.50E+00
65.84	2	2	1	11	4	3	3	4	0	1	0.72	2.50E+00
72.62	2	2	1	12	3	3	3	3	1	1	0.88	2.50E+00
79.4	2	2	1	13	4	4	4	4	1	1	0.54	1.50E+00
85.19	2	2	1	14	1	1	1	1	1	1	2.43	3.50E+00
92.97	2	2	1	15	2	1	1	1	1	1	0.63	5.00E-01
97.75	2	2	1	16	1	1	1	2	0	1	0.72	5.00E-01
102.54	2	2	1	17	1	2	2	2	1	1	0.49	5.50E+00
112.32	2	2	1	18	3	3	3	3	1	1	0.56	8
124.59	2	2	1	19	2	2	2	2	1	1	2.33	1.50E+00
130.37	2	2	1	20	4	4	4	4	1	1	0.75	5.00E-01
135.14	2	2	1	21	2	1	1	1	1	1	0.6	2.50E+00
141.92	2	2	1	22	1	2	2	2	1	1	2.26	5.00E-01
146.71	2	2	1	23	2	2	2	2	1	1	2.41	1.50E+00
152.49	2	2	1	24	3	3	3	3	1	1	0.64	1.50E+00
158.28	2	2	1	25	1	2	2	2	1	1	0.64	3.50E+00
166.06	2	2	1	26	1	1	1	1	1	1	2.29	5.00E-01
170.84	2	2	1	27	2	2	2	1	0	1	0.5	1.50E+00
176.63	2	2	1	28	4	3	3	4	0	1	0.65	1.50E+00
182.41	2	2	1	29	3	4	4	3	0	1	0.69	5.00E-01
187.19	2	2	1	30	3	3	3	3	1	1	0.61	5.00E-01
191.98	2	2	1	31	3	3	3	3	1	1	0.63	5.00E-01
196.76	2	2	1	32	3	4	4	3	0	1	0.58	1.50E+00
202.54	2	2	1	33	4	4	4	4	1	1	0.8	5.00E-01
207.33	2	2	1	34	4	3	3	4	0	1	0.71	5.00E-01
212.11	2	2	1	35	1	1	1	2	0	1	0.53	4.50E+00
220.9	2	2	1	36	1	2	2	2	1	1	0.56	5.00E-01
225.68	2	2	1	37	3	3	3	3	1	1	0.6	5.00E-01
230.46	2	2	1	38	2	2	2	2	1	1	2.37	3.50E+00
238.25	2	2	1	39	3	3	3	3	1	1	0.59	5.00E-01
243.03	2	2	1	40	2	1	1	1	1	1	0.63	1.50E+00
248.81	2	2	1	41	3	4	4	4	1	1	2.21	5.50E+00
258.6	2	2	1	42	1	1	1	2	0	1	0.6	1.50E+00
264.38	2	2	1	43	2	1	1	1	1	1	0.57	1.50E+00
270.17	2	2	1	44	4	4	4	4	1	1	0.71	3.50E+00
277.95	2	2	1	45	2	1	1	1	1	1	2.31	1.50E+00
283.73	2	2	1	46	3	4	4	4	1	1	2.3	4.50E+00
292.52	2	2	1	47	3	4	4	3	0	1	0.65	5.00E-01
297.3	2	2	1	48	2	2	2	1	0	1	0.61	5.50E+00
307.07	2	2	1	49	2	1	1	1	1	1	0.64	5.50E+00
316.84	2	2	1	50	2	1	1	1	1	1	0.54	2.50E+00
