onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
536.54	2	2	1	88	3	3	3	3	1	1	2.24	5.00E-01
541.33	2	2	1	89	1	1	1	1	1	1	2.34	5.00E-01
546.11	2	2	1	90	4	4	4	3	0	1	2.81	5.00E-01
550.89	2	2	1	91	2	2	2	2	1	1	1.59	1.50E+00
556.68	2	2	1	92	1	2	2	1	0	1	2.22	1.50E+00
562.46	2	2	1	93	4	3	3	3	1	1	2.38	5.50E+00
572.23	2	2	1	94	1	1	1	1	1	1	2.33	5.00E-01
577.01	2	2	1	95	4	3	3	1	0	1	0.54	5.50E+00
586.8	2	2	1	96	1	1	1	1	1	1	1.85	5.00E-01
591.58	2	2	1	97	1	1	1	1	1	1	2.28	5.00E-01
596.36	2	2	1	98	2	2	2	2	1	1	2.08	3.50E+00
604.15	2	2	1	99	4	4	4	4	1	1	2.39	3.50E+00
611.93	2	2	1	100	3	3	3	3	1	1	2.33	1.50E+00
