onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
457.21	2	1	1	76	1	1	1	1	1	1	2.11	5.00E-01
461.99	2	1	1	77	1	1	1	1	1	1	2.25	3.50E+00
469.78	2	1	1	78	2	1	1	2	0	1	1.93	5.00E-01
474.56	2	1	1	79	4	3	3	3	1	1	2.77	1.50E+00
480.34	2	1	1	80	1	1	1	1	1	1	1.35	5.00E-01
485.13	2	1	1	81	3	4	4	4	1	1	1.3	1.50E+00
490.91	2	1	1	82	4	3	3	3	1	1	1.63	5.50E+00
500.69	2	1	1	83	4	4	4	3	0	1	1.04	1.50E+00
506.48	2	1	1	84	3	3	3	3	1	1	2.24	4.50E+00
515.25	2	1	1	85	1	1	1	1	1	1	0.7	3.50E+00
523.03	2	1	1	86	1	1	1	1	1	1	0.49	5.00E-01
527.8	2	1	1	87	2	2	2	2	1	1	0.98	5.00E-01
532.58	2	1	1	88	4	3	3	3	1	1	1.23	2.50E+00
539.36	2	1	1	89	2	2	2	3	0	1	1.4	5.00E-01
544.15	2	1	1	90	1	2	2	1	0	1	1.41	1.50E+00
549.93	2	1	1	91	2	1	1	2	0	1	1.98	1.50E+00
555.71	2	1	1	92	3	3	3	3	1	1	2.26	5.00E-01
560.5	2	1	1	93	1	1	1	1	1	1	2.12	5.00E-01
565.28	2	1	1	94	2	2	2	2	1	1	2.02	5.50E+00
575.07	2	1	1	95	3	3	3	3	1	1	2.37	2.50E+00
581.85	2	1	1	96	2	2	2	2	1	1	2.23	3.50E+00
589.62	2	1	1	97	3	3	3	3	1	1	2.33	5.50E+00
599.4	2	1	1	98	1	1	1	1	1	1	2.06	5.00E-01
604.18	2	1	1	99	4	4	4	4	1	1	2.46	5.00E-01
608.97	2	1	1	100	3	4	4	4	1	1	2.39	4.50E+00
