onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.5	2	1	1	1	4	4	4	4	1	1	3.34	5.00E-01
5.29	2	1	1	2	4	3	3	3	1	1	2.46	3.50E+00
13.07	2	1	1	3	1	1	1	1	1	1	2.84	2.50E+00
19.86	2	1	1	4	3	3	3	3	1	1	2.87	5.00E-01
24.64	2	1	1	5	4	4	4	4	1	1	2.71	5.00E-01
29.42	2	1	1	6	3	4	4	3	0	1	2.15	5.00E-01
34.21	2	1	1	7	1	2	2	2	1	1	2.73	1.50E+00
39.99	2	1	1	8	2	2	2	2	1	1	2.52	2.50E+00
46.77	2	1	1	9	4	3	3	4	0	1	2.38	3.50E+00
54.56	2	1	1	10	3	3	3	3	1	1	2.51	5.00E-01
59.34	2	1	1	11	3	4	4	4	1	1	2.85	5.00E-01
64.13	2	1	1	12	3	3	3	3	1	1	2.39	5.00E-01
68.91	2	1	1	13	4	4	4	4	1	1	2.42	1.50E+00
74.69	2	1	1	14	4	4	4	4	1	1	1.14	2.50E+00
81.48	2	1	1	15	4	4	4	4	1	1	0.68	5.00E-01
86.26	2	1	1	16	3	3	3	3	1	1	2.52	5.00E-01
91.04	2	1	1	17	1	1	1	2	0	1	1.36	5.00E-01
95.83	2	1	1	18	4	4	4	4	1	1	0.91	1.50E+00
101.61	2	1	1	19	1	1	1	1	1	1	2.35	5.00E-01
106.39	2	1	1	20	2	2	2	2	1	1	2.48	5.50E+00
116.18	2	1	1	21	3	3	3	3	1	1	2.81	1.50E+00
121.96	2	1	1	22	1	1	1	1	1	1	1.23	5.00E-01
126.75	2	1	1	23	3	3	3	3	1	1	2.16	1.50E+00
132.53	2	1	1	24	1	1	1	1	1	1	1	5.00E-01
137.31	2	1	1	25	2	2	2	3	0	1	1.19	1.50E+00
143.1	2	1	1	26	2	2	2	2	1	1	2.1	8
155.38	2	1	1	27	4	4	4	4	1	1	0.98	1.50E+00
161.17	2	1	1	28	3	4	4	4	1	1	2.35	5.00E-01
165.95	2	1	1	29	2	1	1	2	0	1	1.33	3.50E+00
173.73	2	1	1	30	2	2	2	2	1	1	2.22	1.50E+00
179.52	2	1	1	31	3	3	3	3	1	1	2.3	4.50E+00
188.3	2	1	1	32	2	2	2	2	1	1	2.46	1.50E+00
194.08	2	1	1	33	4	3	3	4	0	1	0.8	5.00E-01
198.87	2	1	1	34	1	2	2	1	0	1	1.22	1.50E+00
204.65	2	1	1	35	4	4	4	4	1	1	2.85	1.50E+00
210.43	2	1	1	36	3	4	4	4	1	1	2.46	3.50E+00
218.22	2	1	1	37	1	1	1	1	1	1	1.11	3.50E+00
226	2	1	1	38	4	4	4	4	1	1	0.86	5.00E-01
230.79	2	1	1	39	1	1	1	1	1	1	0.8	5.50E+00
240.57	2	1	1	40	1	1	1	1	1	1	0.8	5.00E-01
245.35	2	1	1	41	2	1	1	1	1	1	2.24	2.50E+00
252.14	2	1	1	42	3	3	3	3	1	1	2.34	2.50E+00
258.92	2	1	1	43	3	3	3	3	1	1	1.54	8
271.21	2	1	1	44	1	1	1	1	1	1	0.79	5.00E-01
275.99	2	1	1	45	4	4	4	4	1	1	0.69	1.50E+00
281.77	2	1	1	46	4	4	4	4	1	1	0.67	5.50E+00
291.56	2	1	1	47	3	4	4	3	0	1	2.49	5.00E-01
296.34	2	1	1	48	2	2	2	2	1	1	2.5	1.50E+00
302.12	2	1	1	49	2	2	2	2	1	1	1.57	2.50E+00
308.91	2	1	1	50	1	1	1	1	1	1	0.72	5.00E-01
313.69	2	1	1	51	2	2	2	2	1	1	0.83	4.50E+00
322.48	2	1	1	52	1	1	1	1	1	1	0.69	5.00E-01
327.26	2	1	1	53	3	3	3	3	1	1	2.18	4.50E+00
336.04	2	1	1	54	2	1	1	1	1	1	2.45	2.50E+00
342.83	2	1	1	55	4	3	3	4	0	1	0.73	1.50E+00
348.61	2	1	1	56	1	2	2	1	0	1	0.7	5.00E-01
353.39	2	1	1	57	1	2	2	1	0	1	0.86	5.00E-01
358.18	2	1	1	58	3	3	3	3	1	1	0.95	1.50E+00
363.96	2	1	1	59	4	4	4	4	1	1	0.65	5.50E+00
373.75	2	1	1	60	3	4	4	3	0	1	0.9	4.50E+00
382.53	2	1	1	61	2	2	2	2	1	1	2.37	2.50E+00
389.31	2	1	1	62	4	4	4	4	1	1	0.84	5.00E-01
394.1	2	1	1	63	4	4	4	4	1	1	0.6	5.00E-01
398.88	2	1	1	64	2	2	2	2	1	1	0.87	5.50E+00
408.66	2	1	1	65	2	2	2	2	1	1	0.82	1.50E+00
414.45	2	1	1	66	3	4	4	3	0	1	0.8	5.00E-01
419.23	2	1	1	67	2	2	2	2	1	1	2.67	1.50E+00
425.02	2	1	1	68	2	1	1	2	0	1	0.62	5.00E-01
429.8	2	1	1	69	2	2	2	2	1	1	0.81	1.50E+00
435.58	2	1	1	70	3	3	3	3	1	1	0.83	1.50E+00
441.37	2	1	1	71	2	2	2	2	1	1	2.68	5.00E-01
446.15	2	1	1	72	1	1	1	1	1	1	0.63	5.00E-01
450.93	2	1	1	73	3	3	3	3	1	1	0.83	5.00E-01
455.72	2	1	1	74	1	1	1	1	1	1	0.68	5.00E-01
460.5	2	1	1	75	2	2	2	2	1	1	2.48	5.00E-01
465.29	2	1	1	76	1	1	1	1	1	1	0.69	5.00E-01
470.07	2	1	1	77	4	4	4	3	0	1	0.57	5.00E-01
474.85	2	1	1	78	2	2	2	2	1	1	0.74	3.50E+00
482.64	2	1	1	79	3	3	3	3	1	1	0.73	1.50E+00
488.42	2	1	1	80	3	3	3	3	1	1	0.88	1.50E+00
494.2	2	1	1	81	4	4	4	4	1	1	0.63	3.50E+00
501.99	2	1	1	82	3	3	3	3	1	1	0.68	2.50E+00
508.77	2	1	1	83	2	1	1	2	0	1	1.5	5.00E-01
513.55	2	1	1	84	1	1	1	1	1	1	0.59	5.00E-01
518.34	2	1	1	85	4	3	3	4	0	1	2.81	5.00E-01
523.12	2	1	1	86	3	3	3	3	1	1	0.91	5.00E-01
527.91	2	1	1	87	2	2	2	2	1	1	0.66	5.00E-01
532.69	2	1	1	88	1	1	1	1	1	1	0.61	5.00E-01
537.47	2	1	1	89	4	3	3	4	0	1	0.61	5.50E+00
547.26	2	1	1	90	4	4	4	4	1	1	0.71	5.00E-01
552.04	2	1	1	91	1	1	1	1	1	1	0.62	5.00E-01
556.82	2	1	1	92	2	2	2	2	1	1	0.82	3.50E+00
564.61	2	1	1	93	4	3	3	4	0	1	0.6	2.50E+00
571.39	2	1	1	94	3	3	3	3	1	1	0.89	4.50E+00
580.18	2	1	1	95	1	1	1	1	1	1	0.59	3.50E+00
587.96	2	1	1	96	1	1	1	1	1	1	0.63	5.50E+00
597.74	2	1	1	97	1	2	2	1	0	1	0.63	5.00E-01
602.53	2	1	1	98	4	3	3	4	0	1	0.67	5.00E-01
607.31	2	1	1	99	1	1	1	1	1	1	0.71	1.50E+00
613.1	2	1	1	100	2	2	2	2	1	1	0.7	5.00E-01
