onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	1	1	1	3	3	3	3	1	1	2.68	3.50E+00
8.28	2	1	1	2	1	2	2	2	1	1	2.57	2.50E+00
15.06	2	1	1	3	2	1	1	1	1	1	2.23	1.50E+00
20.85	2	1	1	4	2	2	2	2	1	1	2.34	5.00E-01
25.63	2	1	1	5	2	2	2	2	1	1	2.21	5.00E-01
30.42	2	1	1	6	4	4	4	4	1	1	2.17	5.00E-01
35.2	2	1	1	7	2	2	2	2	1	1	1.53	1.50E+00
40.98	2	1	1	8	4	4	4	4	1	1	2.19	1.50E+00
46.77	2	1	1	9	3	4	4	3	0	1	2.09	3.50E+00
54.55	2	1	1	10	4	4	4	4	1	1	2.35	2.50E+00
61.33	2	1	1	11	1	1	1	1	1	1	2.32	1.50E+00
67.12	2	1	1	12	2	1	1	2	0	1	1.46	5.00E-01
71.9	2	1	1	13	1	1	1	1	1	1	2.26	5.00E-01
76.69	2	1	1	14	1	1	1	1	1	1	2.28	2.50E+00
83.47	2	1	1	15	2	1	1	1	1	1	2.45	5.00E-01
88.25	2	1	1	16	2	1	1	1	1	1	2.28	4.50E+00
97.04	2	1	1	17	4	3	3	3	1	1	2.5	5.50E+00
106.82	2	1	1	18	3	3	3	3	1	1	2.36	5.50E+00
116.6	2	1	1	19	1	1	1	1	1	1	2.67	1.50E+00
122.39	2	1	1	20	1	2	2	2	1	1	2.37	1.50E+00
128.17	2	1	1	21	4	4	4	4	1	1	1.1	1.50E+00
133.96	2	1	1	22	1	1	1	1	1	1	2.2	5.00E-01
138.74	2	1	1	23	1	2	2	1	0	1	0.61	5.00E-01
143.52	2	1	1	24	4	3	3	3	1	1	2.35	5.00E-01
148.31	2	1	1	25	2	2	2	2	1	1	2.24	1.50E+00
154.09	2	1	1	26	3	4	4	4	1	1	2.41	2.50E+00
160.87	2	1	1	27	1	2	2	1	0	1	1.2	5.00E-01
165.66	2	1	1	28	3	4	4	4	1	1	2.78	5.00E-01
170.44	2	1	1	29	2	2	2	2	1	1	2.33	5.00E-01
175.23	2	1	1	30	2	2	2	2	1	1	2.18	1.50E+00
181.01	2	1	1	31	4	3	3	3	1	1	2.31	5.00E-01
185.79	2	1	1	32	3	3	3	3	1	1	2.28	3.50E+00
193.58	2	1	1	33	1	2	2	1	0	1	0.87	2.50E+00
200.36	2	1	1	34	4	4	4	4	1	1	2.38	5.50E+00
210.14	2	1	1	35	1	1	1	1	1	1	2.33	5.00E-01
214.93	2	1	1	36	4	4	4	4	1	1	2.7	5.00E-01
219.71	2	1	1	37	3	3	3	3	1	1	0.87	5.00E-01
224.49	2	1	1	38	1	1	1	1	1	1	1.1	1.50E+00
230.28	2	1	1	39	2	2	2	2	1	1	2.21	5.00E-01
235.06	2	1	1	40	3	3	3	3	1	1	2.21	2.50E+00
241.85	2	1	1	41	4	4	4	4	1	1	2.48	1.50E+00
247.63	2	1	1	42	3	3	3	3	1	1	0.85	1.50E+00
253.41	2	1	1	43	1	2	2	2	1	1	1.24	5.00E-01
258.2	2	1	1	44	1	2	2	2	1	1	0.99	3.50E+00
265.98	2	1	1	45	1	1	1	1	1	1	1.04	1.50E+00
271.77	2	1	1	46	4	4	4	3	0	1	1.05	5.00E-01
276.55	2	1	1	47	4	4	4	3	0	1	1.4	5.00E-01
281.33	2	1	1	48	4	4	4	3	0	1	2.15	5.00E-01
286.12	2	1	1	49	1	1	1	1	1	1	2.19	4.50E+00
294.9	2	1	1	50	3	3	3	3	1	1	2.19	1.50E+00
300.68	2	1	1	51	3	3	3	3	1	1	0.87	2.50E+00
307.47	2	1	1	52	3	3	3	3	1	1	2.35	5.50E+00
317.25	2	1	1	53	2	2	2	2	1	1	0.92	5.00E-01
322.04	2	1	1	54	4	4	4	2	0	1	0.95	1.50E+00
327.82	2	1	1	55	4	4	4	4	1	1	2.84	1.50E+00
333.6	2	1	1	56	3	3	3	3	1	1	2.34	5.00E-01
338.39	2	1	1	57	3	3	3	3	1	1	2.23	5.00E-01
343.17	2	1	1	58	4	3	3	3	1	1	2.26	8
355.45	2	1	1	59	2	2	2	2	1	1	2.4	5.00E-01
360.24	2	1	1	60	2	1	1	1	1	1	2.23	3.50E+00
368.02	2	1	1	61	4	4	4	4	1	1	2.57	5.50E+00
377.81	2	1	1	62	4	3	3	4	0	1	0.91	5.00E-01
382.59	2	1	1	63	3	3	3	3	1	1	2.25	5.00E-01
387.37	2	1	1	64	4	4	4	3	0	1	1.05	1.50E+00
393.16	2	1	1	65	2	1	1	1	1	1	2.34	5.00E-01
397.94	2	1	1	66	2	1	1	1	1	1	2.3	5.00E-01
402.72	2	1	1	67	1	2	2	1	0	1	1.08	5.50E+00
412.51	2	1	1	68	2	1	1	1	1	1	2.38	5.50E+00
422.29	2	1	1	69	4	4	4	4	1	1	0.92	5.00E-01
427.08	2	1	1	70	3	3	3	3	1	1	1.06	8
439.36	2	1	1	71	2	2	2	2	1	1	2.29	1.50E+00
445.14	2	1	1	72	4	4	4	4	1	1	2.5	5.00E-01
449.93	2	1	1	73	1	2	2	2	1	1	2.33	5.00E-01
454.71	2	1	1	74	3	3	3	3	1	1	2.29	2.50E+00
461.49	2	1	1	75	1	1	1	2	0	1	0.93	5.00E-01
466.28	2	1	1	76	1	2	2	2	1	1	2.27	3.50E+00
474.06	2	1	1	77	3	3	3	1	0	1	0.99	3.50E+00
481.85	2	1	1	78	1	1	1	1	1	1	2.36	1.50E+00
487.63	2	1	1	79	3	3	3	2	0	1	2.4	5.00E-01
492.41	2	1	1	80	2	2	2	2	1	1	2.45	5.00E-01
497.2	2	1	1	81	3	4	4	4	1	1	2.58	5.00E-01
501.98	2	1	1	82	4	4	4	4	1	1	2.55	1.50E+00
507.76	2	1	1	83	3	3	3	3	1	1	2.47	4.50E+00
516.55	2	1	1	84	2	2	2	2	1	1	2.4	4.50E+00
525.33	2	1	1	85	3	3	3	3	1	1	2.37	5.00E-01
530.12	2	1	1	86	4	4	4	4	1	1	2.47	5.00E-01
534.9	2	1	1	87	1	1	1	1	1	1	2.5	5.00E-01
539.68	2	1	1	88	2	2	2	2	1	1	2.51	1.50E+00
545.47	2	1	1	89	1	1	1	1	1	1	2.57	5.00E-01
550.25	2	1	1	90	1	1	1	1	1	1	2.34	3.50E+00
558.03	2	1	1	91	2	2	2	2	1	1	2.4	5.00E-01
562.82	2	1	1	92	3	4	4	3	0	1	1.21	2.50E+00
569.6	2	1	1	93	2	2	2	2	1	1	2.36	4.50E+00
578.39	2	1	1	94	3	3	3	4	0	1	2.99	2.50E+00
585.17	2	1	1	95	4	4	4	4	1	1	2.54	5.00E-01
589.95	2	1	1	96	1	1	1	1	1	1	1.31	5.00E-01
594.74	2	1	1	97	3	3	3	2	0	1	1.14	5.00E-01
599.52	2	1	1	98	4	4	4	3	0	1	0.89	5.00E-01
604.3	2	1	1	99	2	1	1	1	1	1	2.29	1.50E+00
