onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	3	3	3	3	1	1	2.32	3.50E+00
8.28	2	2	1	2	4	3	3	3	1	1	2.38	1.50E+00
14.07	2	2	1	3	4	3	3	3	1	1	0.72	1.50E+00
19.85	2	2	1	4	4	4	4	4	1	1	2.46	5.00E-01
24.63	2	2	1	5	3	4	4	4	1	1	2.96	5.50E+00
34.42	2	2	1	6	1	1	1	1	1	1	2.46	5.00E-01
39.2	2	2	1	7	4	4	4	4	1	1	2.3	5.50E+00
48.99	2	2	1	8	1	1	1	2	0	1	1.3	5.00E-01
53.77	2	2	1	9	3	3	3	3	1	1	2.37	5.00E-01
58.55	2	2	1	10	4	3	3	4	0	1	0.87	5.00E-01
63.34	2	2	1	11	3	3	3	3	1	1	2.26	5.00E-01
68.12	2	2	1	12	1	2	2	2	1	1	2.46	5.00E-01
72.9	2	2	1	13	3	4	4	4	1	1	2.55	5.00E-01
77.69	2	2	1	14	2	2	2	2	1	1	2.42	5.00E-01
82.47	2	2	1	15	1	1	1	1	1	1	2.44	3.50E+00
90.25	2	2	1	16	4	3	3	3	1	1	2.37	1.50E+00
96.04	2	2	1	17	1	1	1	1	1	1	2.61	2.50E+00
102.82	2	2	1	18	1	1	1	1	1	1	2.66	1.50E+00
108.61	2	2	1	19	3	4	4	4	1	1	2.4	2.50E+00
115.39	2	2	1	20	2	2	2	2	1	1	2.36	5.00E-01
120.17	2	2	1	21	3	4	4	3	0	1	0.98	3.50E+00
127.96	2	2	1	22	2	2	2	2	1	1	2.25	5.00E-01
132.74	2	2	1	23	1	1	1	1	1	1	2.29	5.00E-01
137.52	2	2	1	24	3	3	3	3	1	1	0.84	2.50E+00
144.31	2	2	1	25	2	1	1	2	0	1	1.12	4.50E+00
153.09	2	2	1	26	4	4	4	2	0	1	3.12	5.00E-01
157.88	2	2	1	27	4	4	4	4	1	1	2.25	5.50E+00
167.66	2	2	1	28	4	4	4	4	1	1	2.36	5.00E-01
172.44	2	2	1	29	1	1	1	1	1	1	3.04	1.50E+00
178.23	2	2	1	30	4	4	4	n/a	n/a	1	n/a	5.00E-01
183.01	2	2	1	31	3	4	4	4	1	1	2.24	2.50E+00
189.79	2	2	1	32	3	3	3	3	1	1	2.2	5.00E-01
194.58	2	2	1	33	4	3	3	3	1	1	2.4	1.50E+00
200.36	2	2	1	34	1	1	1	1	1	1	2.96	1.50E+00
206.15	2	2	1	35	1	2	2	2	1	1	2.26	5.00E-01
210.93	2	2	1	36	4	4	4	4	1	1	2.36	5.00E-01
215.71	2	2	1	37	2	2	2	2	1	1	2.77	1.50E+00
221.5	2	2	1	38	2	1	1	2	0	1	0.94	5.00E-01
226.28	2	2	1	39	3	3	3	3	1	1	2.28	1.50E+00
232.06	2	2	1	40	2	2	2	1	0	1	1.11	5.00E-01
