onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
494.58	2	2	1	79	2	2	2	2	1	1	0.62	5.00E-01
499.36	2	2	1	80	1	1	1	1	1	1	0.57	1.50E+00
505.15	2	2	1	81	2	2	2	1	0	1	2.35	5.00E-01
509.93	2	2	1	82	4	3	3	3	1	1	2.35	5.00E-01
514.71	2	2	1	83	2	2	2	2	1	1	0.54	5.00E-01
519.5	2	2	1	84	2	2	2	2	1	1	0.67	5.50E+00
529.28	2	2	1	85	2	2	2	2	1	1	0.59	5.00E-01
534.06	2	2	1	86	2	2	2	2	1	1	0.82	5.00E-01
538.85	2	2	1	87	4	3	3	3	1	1	2.31	5.00E-01
543.63	2	2	1	88	3	3	3	3	1	1	2.29	2.50E+00
550.42	2	2	1	89	4	4	4	4	1	1	2.39	3.50E+00
558.2	2	2	1	90	2	1	1	2	0	1	2.27	3.50E+00
565.98	2	2	1	91	3	3	3	3	1	1	3.31	1.50E+00
571.77	2	2	1	92	4	4	4	4	1	1	2.73	5.00E-01
576.55	2	2	1	93	2	2	2	2	1	1	0.65	5.00E-01
581.33	2	2	1	94	3	3	3	3	1	1	2.52	1.50E+00
587.12	2	2	1	95	4	4	4	3	0	1	2.32	1.50E+00
592.9	2	2	1	96	1	1	1	1	1	1	0.62	5.00E-01
597.69	2	2	1	97	1	1	1	1	1	1	2.26	5.00E-01
602.47	2	2	1	98	4	4	4	4	1	1	2.51	5.00E-01
607.25	2	2	1	99	2	1	1	2	0	1	0.62	1.50E+00
613.02	2	2	1	100	2	2	2	2	1	1	0.92	5.00E-01
