onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
256	2	2	1	45	2	2	2	2	1	1	2.41	1.50E+00
261.78	2	2	1	46	2	2	2	2	1	1	2.48	1.50E+00
267.56	2	2	1	47	3	3	3	3	1	1	2.51	1.50E+00
273.35	2	2	1	48	3	3	3	3	1	1	2.63	4.50E+00
282.13	2	2	1	49	4	4	4	4	1	1	2.53	1.50E+00
287.92	2	2	1	50	3	3	3	3	1	1	2.37	5.00E-01
292.7	2	2	1	51	3	4	4	4	1	1	2.59	5.00E-01
297.48	2	2	1	52	4	4	4	4	1	1	2.99	5.00E-01
302.27	2	2	1	53	4	3	3	3	1	1	3.21	2.50E+00
309.05	2	2	1	54	1	1	1	1	1	1	2.47	5.00E-01
313.83	2	2	1	55	3	4	4	4	1	1	2.17	1.50E+00
319.62	2	2	1	56	3	4	4	4	1	1	2.2	5.50E+00
329.4	2	2	1	57	4	4	4	4	1	1	2.42	1.50E+00
335.19	2	2	1	58	2	2	2	2	1	1	2.32	1.50E+00
340.97	2	2	1	59	1	1	1	1	1	1	2.88	8
353.25	2	2	1	60	3	4	4	4	1	1	2.49	4.50E+00
362.04	2	2	1	61	1	1	1	1	1	1	2.48	8
374.32	2	2	1	62	4	3	3	3	1	1	2.4	5.00E-01
379.11	2	2	1	63	1	1	1	1	1	1	2.25	2.50E+00
385.89	2	2	1	64	1	1	1	1	1	1	2.29	5.00E-01
390.67	2	2	1	65	2	1	1	1	1	1	2.39	2.50E+00
397.46	2	2	1	66	1	1	1	1	1	1	2.41	5.00E-01
402.24	2	2	1	67	3	4	4	4	1	1	2.26	5.50E+00
412.02	2	2	1	68	2	2	2	2	1	1	2.46	5.00E-01
416.81	2	2	1	69	2	1	1	1	1	1	2.29	5.00E-01
421.59	2	2	1	70	2	2	2	2	1	1	2.24	1.50E+00
427.38	2	2	1	71	1	1	1	1	1	1	2.33	1.50E+00
433.16	2	2	1	72	4	4	4	4	1	1	2.48	5.00E-01
437.94	2	2	1	73	1	1	1	1	1	1	2.22	5.00E-01
442.73	2	2	1	74	4	4	4	4	1	1	2.42	3.50E+00
450.51	2	2	1	75	3	3	3	3	1	1	2.45	5.00E-01
455.29	2	2	1	76	4	3	3	3	1	1	2.35	3.50E+00
463.08	2	2	1	77	1	2	2	1	0	1	2.19	5.00E-01
467.86	2	2	1	78	4	3	3	3	1	1	2.4	3.50E+00
475.65	2	2	1	79	1	1	1	1	1	1	2.33	3.50E+00
483.43	2	2	1	80	1	1	1	1	1	1	2.4	5.00E-01
488.21	2	2	1	81	2	1	1	1	1	1	2.4	3.50E+00
496	2	2	1	82	3	4	4	4	1	1	2.18	4.50E+00
504.78	2	2	1	83	4	3	3	3	1	1	2.89	5.00E-01
509.56	2	2	1	84	4	3	3	3	1	1	2.36	5.50E+00
519.35	2	2	1	85	1	2	2	2	1	1	2.42	5.50E+00
529.13	2	2	1	86	4	4	4	4	1	1	2.55	5.00E-01
533.92	2	2	1	87	2	2	2	2	1	1	2.43	2.50E+00
540.7	2	2	1	88	4	3	3	3	1	1	2.35	5.00E-01
545.48	2	2	1	89	1	2	2	2	1	1	2.35	1.50E+00
551.27	2	2	1	90	4	3	3	3	1	1	2.38	1.50E+00
557.05	2	2	1	91	1	2	2	2	1	1	2.41	3.50E+00
564.84	2	2	1	92	3	4	4	4	1	1	2.61	5.00E-01
569.62	2	2	1	93	2	2	2	2	1	1	2.43	5.50E+00
579.4	2	2	1	94	1	1	1	1	1	1	2.38	1.50E+00
585.19	2	2	1	95	2	2	2	2	1	1	2.44	5.00E-01
589.97	2	2	1	96	3	3	3	3	1	1	2.31	2.50E+00
596.75	2	2	1	97	3	3	3	3	1	1	2.41	1.50E+00
602.54	2	2	1	98	2	1	1	1	1	1	2.24	5.00E-01
607.32	2	2	1	99	3	3	3	3	1	1	2.4	1.50E+00
613.11	2	2	1	100	2	1	1	1	1	1	2.34	5.00E-01
