onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
245.86	2	1	1	41	3	3	3	3	1	1	2.41	5.00E-01
250.65	2	1	1	42	3	3	3	3	1	1	0.94	2.50E+00
257.43	2	1	1	43	3	4	4	4	1	1	2.45	1.50E+00
263.21	2	1	1	44	4	4	4	4	1	1	2.49	4.50E+00
272	2	1	1	45	2	2	2	2	1	1	2.13	1.50E+00
277.78	2	1	1	46	4	4	4	4	1	1	2.49	5.50E+00
287.56	2	1	1	47	1	2	2	1	0	1	1.43	4.50E+00
296.35	2	1	1	48	4	3	3	3	1	1	2.54	5.50E+00
306.13	2	1	1	49	4	3	3	3	1	1	2.34	5.00E-01
310.92	2	1	1	50	3	3	3	3	1	1	2.41	1.50E+00
316.7	2	1	1	51	4	4	4	4	1	1	2.19	3.50E+00
324.48	2	1	1	52	3	4	4	3	0	1	1.29	4.50E+00
333.27	2	1	1	53	2	2	2	2	1	1	2.63	3.50E+00
341.05	2	1	1	54	3	4	4	3	0	1	2.24	3.50E+00
348.84	2	1	1	55	1	2	2	1	0	1	1.28	5.50E+00
358.62	2	1	1	56	1	1	1	1	1	1	2.19	5.00E-01
363.4	2	1	1	57	3	4	4	4	1	1	2.54	1.50E+00
369.19	2	1	1	58	4	4	4	4	1	1	2.49	5.00E-01
373.97	2	1	1	59	1	1	1	1	1	1	1.26	5.00E-01
378.75	2	1	1	60	3	4	4	4	1	1	1.7	1.50E+00
384.54	2	1	1	61	2	2	2	2	1	1	2.34	5.00E-01
389.32	2	1	1	62	1	1	1	1	1	1	1.88	5.00E-01
394.1	2	1	1	63	2	1	1	4	0	1	1.03	2.50E+00
400.89	2	1	1	64	2	2	2	1	0	1	1	4.50E+00
409.67	2	1	1	65	3	4	4	4	1	1	1.31	5.00E-01
414.46	2	1	1	66	3	3	3	4	0	1	1.21	5.00E-01
419.24	2	1	1	67	4	4	4	4	1	1	1.25	5.00E-01
424.02	2	1	1	68	2	2	2	2	1	1	1.43	5.00E-01
428.81	2	1	1	69	1	1	1	1	1	1	0.86	5.00E-01
433.59	2	1	1	70	1	1	1	1	1	1	1.03	1.50E+00
439.37	2	1	1	71	2	1	1	1	1	1	2.46	2.50E+00
446.16	2	1	1	72	2	1	1	1	1	1	2.24	5.50E+00
455.94	2	1	1	73	3	3	3	3	1	1	2.62	1.50E+00
461.73	2	1	1	74	1	1	1	1	1	1	2.15	3.50E+00
469.51	2	1	1	75	1	1	1	1	1	1	0.68	1.50E+00
475.29	2	1	1	76	2	2	2	2	1	1	1.12	1.50E+00
481.08	2	1	1	77	4	4	4	4	1	1	0.82	4.50E+00
489.86	2	1	1	78	2	2	2	2	1	1	1.13	5.00E-01
494.65	2	1	1	79	3	3	3	3	1	1	1.05	5.00E-01
499.43	2	1	1	80	3	3	3	3	1	1	0.66	1.50E+00
505.21	2	1	1	81	1	1	1	1	1	1	1.05	1.50E+00
511	2	1	1	82	3	3	3	3	1	1	0.7	5.00E-01
515.78	2	1	1	83	1	1	1	1	1	1	0.69	5.50E+00
525.56	2	1	1	84	2	2	2	3	0	1	1.12	2.50E+00
532.35	2	1	1	85	4	3	3	4	0	1	1.22	1.50E+00
538.13	2	1	1	86	3	4	4	4	1	1	2.42	1.50E+00
543.92	2	1	1	87	1	2	2	1	0	1	1.3	5.00E-01
548.7	2	1	1	88	2	2	2	2	1	1	2.24	1.50E+00
554.48	2	1	1	89	2	2	2	2	1	1	1.05	5.00E-01
559.27	2	1	1	90	1	1	1	1	1	1	2.37	5.00E-01
564.05	2	1	1	91	2	2	2	2	1	1	0.92	5.00E-01
568.83	2	1	1	92	2	2	2	2	1	1	1.12	5.00E-01
573.62	2	1	1	93	4	4	4	4	1	1	1.54	2.50E+00
580.4	2	1	1	94	2	1	1	2	0	1	0.86	3.50E+00
588.19	2	1	1	95	1	1	1	1	1	1	0.73	5.00E-01
592.97	2	1	1	96	4	4	4	4	1	1	1.11	5.00E-01
597.75	2	1	1	97	4	3	3	4	0	1	1.22	5.00E-01
602.54	2	1	1	98	2	2	2	2	1	1	1.55	1.50E+00
608.32	2	1	1	99	1	1	1	1	1	1	1.12	5.00E-01
613.1	2	1	1	100	4	3	3	3	1	1	1.24	5.00E-01
