onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
250.79	2	1	1	39	1	2	2	2	1	1	2.43	5.00E-01
255.57	2	1	1	40	3	4	4	4	1	1	2.44	1.50E+00
261.36	2	1	1	41	1	1	1	1	1	1	2.42	5.00E-01
266.14	2	1	1	42	1	1	1	1	1	1	2.79	1.50E+00
271.92	2	1	1	43	4	4	4	4	1	1	2.57	1.50E+00
277.71	2	1	1	44	1	1	1	1	1	1	2.41	5.00E-01
282.49	2	1	1	45	1	2	2	2	1	1	2.53	2.50E+00
289.27	2	1	1	46	3	3	3	3	1	1	2.68	2.50E+00
296.06	2	1	1	47	4	3	3	3	1	1	2.42	1.50E+00
301.84	2	1	1	48	3	4	4	4	1	1	2.52	1.50E+00
307.63	2	1	1	49	1	1	1	1	1	1	2.79	5.00E-01
312.41	2	1	1	50	4	4	4	4	1	1	2.66	2.50E+00
319.19	2	1	1	51	4	4	4	4	1	1	2.41	2.50E+00
325.98	2	1	1	52	2	1	1	1	1	1	2.42	5.00E-01
330.76	2	1	1	53	4	4	4	4	1	1	2.56	5.00E-01
335.54	2	1	1	54	3	3	3	3	1	1	2.52	5.00E-01
340.33	2	1	1	55	4	4	4	4	1	1	2.7	5.00E-01
345.11	2	1	1	56	1	2	2	2	1	1	2.45	5.00E-01
349.89	2	1	1	57	3	3	3	3	1	1	2.49	5.00E-01
354.68	2	1	1	58	3	4	4	4	1	1	2.48	5.00E-01
359.46	2	1	1	59	2	1	1	1	1	1	2.22	5.00E-01
364.25	2	1	1	60	4	4	4	4	1	1	2.68	5.00E-01
369.03	2	1	1	61	1	1	1	1	1	1	2.46	3.50E+00
376.81	2	1	1	62	4	4	4	4	1	1	2.56	5.00E-01
381.6	2	1	1	63	1	1	1	1	1	1	2.49	5.00E-01
386.38	2	1	1	64	3	3	3	3	1	1	2.44	1.50E+00
392.16	2	1	1	65	2	1	1	1	1	1	2.43	5.00E-01
396.95	2	1	1	66	1	1	1	1	1	1	2.64	5.00E-01
401.73	2	1	1	67	1	2	2	2	1	1	2.95	3.50E+00
409.52	2	1	1	68	1	1	1	2	0	1	2.56	5.00E-01
414.3	2	1	1	69	2	2	2	2	1	1	2.47	5.50E+00
424.08	2	1	1	70	1	1	1	1	1	1	2.48	5.50E+00
433.87	2	1	1	71	4	3	3	3	1	1	2.58	3.50E+00
441.65	2	1	1	72	4	4	4	4	1	1	2.59	5.00E-01
446.43	2	1	1	73	3	3	3	3	1	1	2.54	3.50E+00
454.22	2	1	1	74	3	4	4	4	1	1	2.53	1.50E+00
460	2	1	1	75	3	4	4	4	1	1	2.41	1.50E+00
465.79	2	1	1	76	3	4	4	4	1	1	2.45	5.00E-01
470.57	2	1	1	77	1	2	2	2	1	1	2.54	1.50E+00
476.35	2	1	1	78	4	4	4	4	1	1	2.49	5.00E-01
481.14	2	1	1	79	3	3	3	3	1	1	2.53	5.00E-01
485.92	2	1	1	80	2	2	2	2	1	1	2.53	5.50E+00
495.71	2	1	1	81	3	4	4	4	1	1	2.52	4.50E+00
504.49	2	1	1	82	4	4	4	4	1	1	2.45	1.50E+00
510.27	2	1	1	83	1	1	1	1	1	1	2.59	5.00E-01
515.06	2	1	1	84	2	1	1	1	1	1	2.83	5.00E-01
519.84	2	1	1	85	3	4	4	4	1	1	2.76	1.50E+00
525.62	2	1	1	86	3	3	3	3	1	1	2.77	8
537.91	2	1	1	87	3	4	4	4	1	1	2.42	5.00E-01
542.69	2	1	1	88	4	3	3	3	1	1	2.54	5.00E-01
547.48	2	1	1	89	2	2	2	2	1	1	2.53	5.00E-01
552.26	2	1	1	90	3	3	3	3	1	1	2.5	2.50E+00
559.04	2	1	1	91	4	3	3	3	1	1	2.41	5.00E-01
563.83	2	1	1	92	4	4	4	4	1	1	2.43	5.00E-01
568.61	2	1	1	93	2	2	2	2	1	1	2.65	5.50E+00
578.39	2	1	1	94	3	3	3	3	1	1	2.59	5.00E-01
583.18	2	1	1	95	3	3	3	3	1	1	2.65	5.00E-01
587.96	2	1	1	96	2	2	2	2	1	1	2.75	5.00E-01
592.74	2	1	1	97	1	1	1	1	1	1	2.61	5.00E-01
597.53	2	1	1	98	3	3	3	3	1	1	2.54	4.50E+00
606.31	2	1	1	99	2	2	2	2	1	1	2.58	5.00E-01
611.1	2	1	1	100	1	1	1	1	1	1	2.7	2.50E+00
