onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	2	2	2	2	1	1	2.72	1.50E+00
6.29	2	2	1	2	3	3	3	3	1	1	2.99	5.00E-01
11.07	2	2	1	3	4	3	3	3	1	1	2.39	5.00E-01
15.86	2	2	1	4	4	3	3	3	1	1	2.19	5.00E-01
20.64	2	2	1	5	2	2	2	2	1	1	1.25	3.50E+00
28.43	2	2	1	6	2	2	2	2	1	1	1.32	2.50E+00
35.21	2	2	1	7	2	2	2	2	1	1	1.24	2.50E+00
41.99	2	2	1	8	4	4	4	3	0	1	1.24	5.00E-01
46.78	2	2	1	9	2	1	1	2	0	1	1.36	5.00E-01
51.56	2	2	1	10	3	4	4	3	0	1	1.18	5.00E-01
56.34	2	2	1	11	4	4	4	4	1	1	2.34	3.50E+00
64.13	2	2	1	12	3	3	3	3	1	1	1.43	3.50E+00
71.91	2	2	1	13	2	2	2	2	1	1	2.24	1.50E+00
77.7	2	2	1	14	3	4	4	4	1	1	2.7	1.50E+00
83.48	2	2	1	15	2	1	1	1	1	1	2.58	1.50E+00
89.26	2	2	1	16	4	4	4	3	0	1	1.3	1.50E+00
95.05	2	2	1	17	3	3	3	3	1	1	1.17	5.00E-01
99.83	2	2	1	18	3	3	3	4	0	1	1.51	5.00E-01
104.61	2	2	1	19	1	1	1	1	1	1	2.47	5.00E-01
109.4	2	2	1	20	4	3	3	3	1	1	1.62	3.50E+00
117.18	2	2	1	21	1	1	1	1	1	1	0.92	1.50E+00
122.97	2	2	1	22	2	2	2	2	1	1	1.06	5.00E-01
127.75	2	2	1	23	1	1	1	1	1	1	0.92	1.50E+00
133.53	2	2	1	24	1	1	1	1	1	1	0.69	3.50E+00
141.32	2	2	1	25	1	1	1	1	1	1	0.75	3.50E+00
149.1	2	2	1	26	3	3	3	3	1	1	1.27	5.00E-01
153.88	2	2	1	27	3	3	3	3	1	1	1.12	5.00E-01
158.67	2	2	1	28	1	2	2	1	0	1	1.03	3.50E+00
166.45	2	2	1	29	1	1	1	2	0	1	0.7	5.50E+00
176.24	2	2	1	30	3	3	3	3	1	1	1.44	5.00E-01
181.02	2	2	1	31	4	3	3	4	0	1	1.29	2.50E+00
187.8	2	2	1	32	3	4	4	3	0	1	1.26	2.50E+00
194.59	2	2	1	33	2	2	2	2	1	1	2.46	4.50E+00
203.37	2	2	1	34	1	1	1	1	1	1	0.78	3.50E+00
211.16	2	2	1	35	2	2	2	2	1	1	0.84	5.00E-01
215.94	2	2	1	36	2	2	2	2	1	1	0.68	5.00E-01
220.72	2	2	1	37	4	4	4	4	1	1	1.31	5.00E-01
225.51	2	2	1	38	1	1	1	1	1	1	0.92	4.50E+00
234.29	2	2	1	39	4	3	3	4	0	1	0.88	1.50E+00
240.07	2	2	1	40	3	4	4	3	0	1	0.83	5.00E-01
244.86	2	2	1	41	1	1	1	1	1	1	0.74	5.00E-01
249.64	2	2	1	42	4	4	4	3	0	1	1.13	5.50E+00
259.42	2	2	1	43	1	2	2	1	0	1	0.62	5.00E-01
264.21	2	2	1	44	2	2	2	2	1	1	0.98	2.50E+00
270.99	2	2	1	45	3	4	4	4	1	1	2.36	5.00E-01
275.78	2	2	1	46	4	4	4	4	1	1	2.22	5.00E-01
280.56	2	2	1	47	4	4	4	4	1	1	2.35	1.50E+00
286.34	2	2	1	48	2	2	2	2	1	1	1.03	5.50E+00
296.13	2	2	1	49	3	3	3	3	1	1	2.33	1.50E+00
301.91	2	2	1	50	1	2	2	1	0	1	1.63	1.50E+00
307.69	2	2	1	51	2	2	2	2	1	1	1.09	5.00E-01
312.48	2	2	1	52	1	2	2	2	1	1	2.21	5.00E-01
317.26	2	2	1	53	2	2	2	2	1	1	0.98	2.50E+00
324.05	2	2	1	54	2	2	2	2	1	1	0.62	1.50E+00
329.83	2	2	1	55	4	4	4	4	1	1	1.41	8
342.11	2	2	1	56	4	4	4	4	1	1	0.8	2.50E+00
348.9	2	2	1	57	3	4	4	3	0	1	1.38	5.00E-01
353.68	2	2	1	58	4	4	4	4	1	1	0.63	1.50E+00
359.46	2	2	1	59	4	4	4	4	1	1	0.67	3.50E+00
367.25	2	2	1	60	3	4	4	4	1	1	0.94	5.00E-01
372.03	2	2	1	61	4	3	3	4	0	1	0.6	4.50E+00
380.82	2	2	1	62	1	1	1	2	0	1	1.81	1.50E+00
386.6	2	2	1	63	4	4	4	4	1	1	1.1	5.00E-01
391.38	2	2	1	64	4	4	4	4	1	1	1.09	1.50E+00
397.17	2	2	1	65	3	4	4	4	1	1	1.55	5.00E-01
401.95	2	2	1	66	4	3	3	4	0	1	0.72	8
414.23	2	2	1	67	1	1	1	1	1	1	1.47	5.50E+00
424.02	2	2	1	68	2	2	2	2	1	1	0.86	5.50E+00
433.8	2	2	1	69	3	4	4	4	1	1	1.2	1.50E+00
439.59	2	2	1	70	3	4	4	4	1	1	1.04	5.00E-01
444.37	2	2	1	71	1	2	2	1	0	1	1.25	5.50E+00
454.15	2	2	1	72	1	1	1	1	1	1	2.35	5.00E-01
458.94	2	2	1	73	1	1	1	1	1	1	2.24	5.50E+00
468.72	2	2	1	74	2	2	2	2	1	1	0.68	4.50E+00
477.51	2	2	1	75	4	3	3	4	0	1	0.81	5.00E-01
482.29	2	2	1	76	3	3	3	3	1	1	0.8	5.00E-01
