onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
240.3	2	1	1	39	3	3	3	4	0	1	0.72	1.50E+00
246.08	2	1	1	40	2	1	1	2	0	1	0.83	2.50E+00
252.86	2	1	1	41	4	3	3	3	1	1	1.17	5.00E-01
257.65	2	1	1	42	4	3	3	3	1	1	0.67	4.50E+00
266.43	2	1	1	43	3	4	4	4	1	1	0.8	1.50E+00
272.21	2	1	1	44	4	4	4	3	0	1	0.88	5.00E-01
277	2	1	1	45	3	3	3	4	0	1	0.74	1.50E+00
282.78	2	1	1	46	4	4	4	3	0	1	0.73	1.50E+00
288.57	2	1	1	47	2	2	2	2	1	1	0.73	1.50E+00
294.35	2	1	1	48	1	1	1	1	1	1	2.4	1.50E+00
300.13	2	1	1	49	4	3	3	2	0	1	1.12	1.50E+00
305.92	2	1	1	50	2	2	2	2	1	1	0.74	2.50E+00
312.7	2	1	1	51	1	1	1	1	1	1	1.09	1.50E+00
318.48	2	1	1	52	3	3	3	3	1	1	0.98	2.50E+00
325.27	2	1	1	53	3	4	4	3	0	1	0.72	2.50E+00
332.05	2	1	1	54	2	1	1	2	0	1	0.76	1.50E+00
337.84	2	1	1	55	1	1	1	1	1	1	1.49	1.50E+00
343.62	2	1	1	56	3	3	3	4	0	1	1.44	5.00E-01
348.4	2	1	1	57	2	1	1	1	1	1	0.91	5.00E-01
353.19	2	1	1	58	3	3	3	3	1	1	1.32	5.00E-01
357.97	2	1	1	59	1	2	2	1	0	1	1.62	1.50E+00
363.75	2	1	1	60	4	3	3	3	1	1	1.47	3.50E+00
371.54	2	1	1	61	1	1	1	1	1	1	1.34	5.00E-01
376.32	2	1	1	62	3	4	4	3	0	1	1.37	1.50E+00
382.11	2	1	1	63	3	3	3	4	0	1	2.14	3.50E+00
389.89	2	1	1	64	1	1	1	2	0	1	1.51	5.50E+00
399.67	2	1	1	65	3	4	4	4	1	1	2.61	5.00E-01
404.46	2	1	1	66	1	1	1	1	1	1	2.44	5.00E-01
409.24	2	1	1	67	2	1	1	1	1	1	2.37	1.50E+00
415.02	2	1	1	68	1	2	2	2	1	1	2.43	5.00E-01
419.81	2	1	1	69	1	1	1	1	1	1	2.45	5.50E+00
429.59	2	1	1	70	3	4	4	3	0	1	1.84	5.00E-01
434.38	2	1	1	71	3	3	3	3	1	1	2.32	5.00E-01
439.16	2	1	1	72	3	4	4	3	0	1	0.88	5.00E-01
443.94	2	1	1	73	3	4	4	4	1	1	2.44	5.00E-01
448.73	2	1	1	74	3	3	3	3	1	1	2.64	5.00E-01
453.51	2	1	1	75	4	4	4	4	1	1	3.02	1.50E+00
459.29	2	1	1	76	3	3	3	3	1	1	2.47	5.00E-01
464.08	2	1	1	77	2	2	2	1	0	1	1.12	5.00E-01
468.86	2	1	1	78	1	1	1	1	1	1	2.19	5.00E-01
473.65	2	1	1	79	2	2	2	2	1	1	2.21	1.50E+00
479.43	2	1	1	80	2	2	2	2	1	1	1.06	5.00E-01
484.21	2	1	1	81	3	3	3	3	1	1	2.36	5.00E-01
489	2	1	1	82	2	2	2	2	1	1	1.26	2.50E+00
495.78	2	1	1	83	4	3	3	3	1	1	1.2	5.00E-01
500.56	2	1	1	84	4	4	4	4	1	1	1.11	5.00E-01
505.35	2	1	1	85	4	4	4	4	1	1	1.21	8
517.63	2	1	1	86	4	3	3	4	0	1	1.13	3.50E+00
525.42	2	1	1	87	4	4	4	3	0	1	1.91	1.50E+00
531.2	2	1	1	88	3	3	3	3	1	1	2.38	1.50E+00
536.98	2	1	1	89	4	3	3	4	0	1	1.29	2.50E+00
543.77	2	1	1	90	4	3	3	3	1	1	2.36	8
556.05	2	1	1	91	3	3	3	3	1	1	2.3	5.00E-01
560.83	2	1	1	92	4	3	3	3	1	1	2.23	2.50E+00
567.62	2	1	1	93	1	1	1	1	1	1	1.25	4.50E+00
576.4	2	1	1	94	2	2	2	2	1	1	1.68	5.00E-01
581.19	2	1	1	95	1	2	2	2	1	1	1.03	5.50E+00
590.97	2	1	1	96	4	4	4	4	1	1	2.18	5.00E-01
595.75	2	1	1	97	1	2	2	1	0	1	1.63	3.50E+00
603.54	2	1	1	98	4	3	3	3	1	1	2.33	5.00E-01
608.32	2	1	1	99	2	2	2	2	1	1	1.45	5.00E-01
613.1	2	1	1	100	4	3	3	4	0	1	1.28	5.00E-01
