onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	1	1	1	1	1	1	1	1	1	2.61	1.50E+00
6.28	2	1	1	2	2	2	2	2	1	1	2.27	4.50E+00
15.05	2	1	1	3	2	2	2	2	1	1	2.4	2.50E+00
21.81	2	1	1	4	2	2	2	2	1	1	2.13	1.50E+00
27.58	2	1	1	5	3	4	4	4	1	1	2.49	1.50E+00
33.35	2	1	1	6	4	4	4	2	0	1	1.16	2.50E+00
40.12	2	1	1	7	3	3	3	3	1	1	2.37	5.00E-01
44.88	2	1	1	8	3	4	4	4	1	1	2.6	5.50E+00
54.65	2	1	1	9	2	2	2	2	1	1	2.35	2.50E+00
61.42	2	1	1	10	3	3	3	3	1	1	2.34	5.00E-01
66.19	2	1	1	11	4	4	4	2	0	1	1.37	5.00E-01
70.95	2	1	1	12	1	2	2	1	0	1	2.13	5.00E-01
75.72	2	1	1	13	3	3	3	3	1	1	2.37	5.00E-01
80.49	2	1	1	14	3	4	4	3	0	1	2.19	3.50E+00
88.25	2	1	1	15	2	2	2	2	1	1	2.24	5.00E-01
93.02	2	1	1	16	4	3	3	3	1	1	2.44	1.50E+00
98.79	2	1	1	17	2	2	2	2	1	1	2.41	5.50E+00
108.55	2	1	1	18	3	3	3	3	1	1	2.44	5.00E-01
113.32	2	1	1	19	2	2	2	2	1	1	2.32	5.00E-01
118.09	2	1	1	20	2	2	2	2	1	1	2.45	5.50E+00
127.86	2	1	1	21	2	2	2	2	1	1	2.31	1.50E+00
133.62	2	1	1	22	1	1	1	1	1	1	2.49	2.50E+00
140.39	2	1	1	23	1	1	1	2	0	1	2.35	5.50E+00
150.16	2	1	1	24	4	4	4	4	1	1	2.51	5.00E-01
154.92	2	1	1	25	1	1	1	1	1	1	2.62	2.50E+00
161.69	2	1	1	26	3	3	3	3	1	1	2.45	5.00E-01
166.46	2	1	1	27	4	4	4	4	1	1	2.49	3.50E+00
174.23	2	1	1	28	4	3	3	3	1	1	2.37	1.50E+00
179.99	2	1	1	29	3	4	4	4	1	1	2.77	1.50E+00
185.76	2	1	1	30	4	3	3	3	1	1	2.47	5.00E-01
190.53	2	1	1	31	4	3	3	3	1	1	2.28	5.00E-01
195.29	2	1	1	32	4	4	4	3	0	1	2.24	5.00E-01
200.06	2	1	1	33	1	1	1	1	1	1	2.54	1.50E+00
205.83	2	1	1	34	3	4	4	4	1	1	2.46	5.00E-01
210.59	2	1	1	35	4	4	4	4	1	1	2.38	8
222.86	2	1	1	36	4	3	3	3	1	1	2.94	2.50E+00
229.63	2	1	1	37	3	3	3	3	1	1	2.42	5.00E-01
234.4	2	1	1	38	1	1	1	1	1	1	2.45	1.50E+00
240.16	2	1	1	39	2	2	2	2	1	1	2.44	5.00E-01
244.93	2	1	1	40	2	1	1	1	1	1	2.54	8
257.2	2	1	1	41	2	2	2	2	1	1	2.51	1.50E+00
262.97	2	1	1	42	4	4	4	4	1	1	2.49	5.00E-01
267.73	2	1	1	43	4	4	4	4	1	1	2.54	5.00E-01
272.5	2	1	1	44	3	3	3	3	1	1	2.43	5.00E-01
277.27	2	1	1	45	2	2	2	1	0	1	2.65	5.00E-01
282.03	2	1	1	46	1	1	1	1	1	1	2.47	5.50E+00
291.8	2	1	1	47	4	4	4	3	0	1	2.37	5.00E-01
296.57	2	1	1	48	1	1	1	1	1	1	2.74	3.50E+00
304.33	2	1	1	49	1	1	1	1	1	1	2.47	4.50E+00
313.1	2	1	1	50	2	2	2	2	1	1	2.45	1.50E+00
318.87	2	1	1	51	1	1	1	1	1	1	2.47	3.50E+00
326.64	2	1	1	52	1	1	1	2	0	1	2.66	1.50E+00
332.4	2	1	1	53	1	2	2	2	1	1	2.48	1.50E+00
338.17	2	1	1	54	2	2	2	2	1	1	2.35	1.50E+00
343.94	2	1	1	55	2	2	2	2	1	1	2.33	5.00E-01
348.7	2	1	1	56	2	2	2	2	1	1	2.17	2.50E+00
355.47	2	1	1	57	4	3	3	2	0	1	0.87	5.00E-01
360.24	2	1	1	58	3	4	4	4	1	1	2.37	5.00E-01
365.01	2	1	1	59	2	1	1	2	0	1	2.35	5.00E-01
369.77	2	1	1	60	1	1	1	1	1	1	2.32	5.00E-01
374.54	2	1	1	61	1	1	1	1	1	1	2.23	5.00E-01
379.31	2	1	1	62	3	3	3	3	1	1	2.7	5.00E-01
384.07	2	1	1	63	1	1	1	1	1	1	2.5	5.00E-01
388.84	2	1	1	64	3	4	4	4	1	1	2.51	5.00E-01
393.61	2	1	1	65	1	2	2	2	1	1	2.37	5.00E-01
398.37	2	1	1	66	3	4	4	4	1	1	2.51	2.50E+00
405.14	2	1	1	67	2	2	2	2	1	1	2.14	3.50E+00
412.91	2	1	1	68	2	1	1	2	0	1	0.39	2.50E+00
419.68	2	1	1	69	4	3	3	3	1	1	2.48	4.50E+00
428.44	2	1	1	70	2	2	2	2	1	1	2.43	3.50E+00
436.21	2	1	1	71	3	3	3	4	0	1	1.96	5.00E-01
440.98	2	1	1	72	1	1	1	1	1	1	2.47	5.00E-01
445.74	2	1	1	73	4	3	3	3	1	1	2.41	5.00E-01
450.51	2	1	1	74	1	1	1	1	1	1	2.59	5.50E+00
460.28	2	1	1	75	2	2	2	2	1	1	2.19	5.00E-01
465.05	2	1	1	76	1	2	2	2	1	1	2.3	5.00E-01
469.81	2	1	1	77	1	1	1	2	0	1	2.4	5.00E-01
474.58	2	1	1	78	1	2	2	2	1	1	2.43	4.50E+00
483.35	2	1	1	79	3	3	3	3	1	1	2.53	1.50E+00
489.11	2	1	1	80	3	3	3	3	1	1	2.44	5.50E+00
498.88	2	1	1	81	1	1	1	1	1	1	2.5	4.50E+00
507.65	2	1	1	82	4	4	4	4	1	1	2.55	2.50E+00
514.42	2	1	1	83	4	4	4	4	1	1	2.52	5.00E-01
519.18	2	1	1	84	4	4	4	4	1	1	2.39	1.50E+00
524.95	2	1	1	85	2	1	1	1	1	1	2.51	5.00E-01
529.72	2	1	1	86	3	3	3	3	1	1	2.46	3.50E+00
537.48	2	1	1	87	2	1	1	1	1	1	2.94	1.50E+00
543.25	2	1	1	88	1	1	1	1	1	1	2.35	5.00E-01
548.02	2	1	1	89	4	4	4	4	1	1	2.97	5.00E-01
552.78	2	1	1	90	4	3	3	3	1	1	2.38	5.00E-01
557.55	2	1	1	91	3	4	4	4	1	1	2.26	5.00E-01
562.32	2	1	1	92	4	4	4	4	1	1	2.59	1.50E+00
568.09	2	1	1	93	3	3	3	3	1	1	2.37	1.50E+00
573.85	2	1	1	94	4	3	3	3	1	1	2.38	5.00E-01
578.62	2	1	1	95	4	4	4	4	1	1	2.51	5.00E-01
583.39	2	1	1	96	1	1	1	1	1	1	2.62	3.50E+00
591.15	2	1	1	97	3	3	3	3	1	1	2.4	1.50E+00
596.92	2	1	1	98	2	2	2	2	1	1	1.64	3.50E+00
604.69	2	1	1	99	3	4	4	4	1	1	1.49	1.50E+00
610.46	2	1	1	100	3	3	3	3	1	1	1.73	1.50E+00
