onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.5	2	2	1	1	3	3	3	4	0	1	2.52	2.50E+00
7.29	2	2	1	2	3	3	3	3	1	1	2.15	1.50E+00
13.07	2	2	1	3	3	3	3	3	1	1	0.54	3.50E+00
20.86	2	2	1	4	3	4	4	3	0	1	1.33	5.50E+00
30.64	2	2	1	5	2	2	2	2	1	1	2.62	5.00E-01
35.42	2	2	1	6	4	4	4	4	1	1	2.41	5.00E-01
40.21	2	2	1	7	3	3	3	3	1	1	1.26	5.00E-01
44.99	2	2	1	8	4	3	3	4	0	1	1.49	5.00E-01
49.77	2	2	1	9	4	3	3	3	1	1	2.28	3.50E+00
57.56	2	2	1	10	1	2	2	2	1	1	2.44	5.50E+00
67.34	2	2	1	11	2	2	2	2	1	1	2.41	5.00E-01
72.13	2	2	1	12	4	3	3	3	1	1	2.47	5.00E-01
76.91	2	2	1	13	4	4	4	4	1	1	2.32	5.00E-01
81.69	2	2	1	14	1	1	1	1	1	1	2.28	5.00E-01
86.48	2	2	1	15	4	4	4	3	0	1	2.22	8
98.76	2	2	1	16	2	2	2	2	1	1	2.29	1.50E+00
104.54	2	2	1	17	3	3	3	3	1	1	2.4	1.50E+00
110.33	2	2	1	18	4	4	4	4	1	1	2.4	5.00E-01
115.11	2	2	1	19	2	2	2	2	1	1	2.44	5.00E-01
119.9	2	2	1	20	1	1	1	1	1	1	2.27	5.00E-01
124.68	2	2	1	21	3	3	3	3	1	1	2.41	5.50E+00
134.46	2	2	1	22	1	2	2	1	0	1	2.32	2.50E+00
141.25	2	2	1	23	2	2	2	2	1	1	2.33	3.50E+00
149.03	2	2	1	24	3	3	3	3	1	1	2.43	4.50E+00
157.81	2	2	1	25	2	2	2	2	1	1	2.49	3.50E+00
165.6	2	2	1	26	3	3	3	3	1	1	2.35	5.00E-01
170.38	2	2	1	27	1	1	1	1	1	1	2.5	5.00E-01
175.17	2	2	1	28	3	3	3	3	1	1	2.38	8
187.45	2	2	1	29	4	3	3	3	1	1	2.39	5.50E+00
197.23	2	2	1	30	1	1	1	1	1	1	2.44	1.50E+00
203.02	2	2	1	31	4	4	4	4	1	1	2.49	5.00E-01
207.8	2	2	1	32	4	3	3	3	1	1	2.38	5.00E-01
212.59	2	2	1	33	1	1	1	1	1	1	2.32	5.00E-01
217.37	2	2	1	34	1	1	1	1	1	1	2.33	5.00E-01
222.15	2	2	1	35	2	2	2	2	1	1	2.44	2.50E+00
228.94	2	2	1	36	3	4	4	4	1	1	2.47	1.50E+00
234.72	2	2	1	37	4	4	4	4	1	1	2.43	2.50E+00
241.5	2	2	1	38	4	4	4	4	1	1	2.53	5.00E-01
246.29	2	2	1	39	3	3	3	3	1	1	2.68	5.00E-01
251.07	2	2	1	40	2	2	2	2	1	1	2.41	5.00E-01
255.85	2	2	1	41	2	2	2	2	1	1	2.3	2.50E+00
262.64	2	2	1	42	1	1	1	1	1	1	2.33	5.00E-01
267.42	2	2	1	43	4	3	3	3	1	1	2.46	5.00E-01
272.21	2	2	1	44	1	1	1	1	1	1	2.39	5.00E-01
276.99	2	2	1	45	1	1	1	1	1	1	2.34	4.50E+00
285.77	2	2	1	46	3	3	3	3	1	1	2.37	5.00E-01
290.56	2	2	1	47	3	4	4	4	1	1	2.41	1.50E+00
296.34	2	2	1	48	4	3	3	3	1	1	2.42	5.00E-01
301.12	2	2	1	49	2	2	2	2	1	1	2.59	3.50E+00
308.91	2	2	1	50	3	4	4	4	1	1	2.44	5.00E-01
313.69	2	2	1	51	3	4	4	4	1	1	2.38	5.00E-01
318.48	2	2	1	52	1	1	1	1	1	1	2.41	3.50E+00
326.26	2	2	1	53	2	1	1	1	1	1	2.34	5.00E-01
331.04	2	2	1	54	4	4	4	4	1	1	2.36	5.00E-01
335.83	2	2	1	55	2	2	2	1	0	1	2.37	5.00E-01
340.61	2	2	1	56	1	1	1	1	1	1	2.32	1.50E+00
346.39	2	2	1	57	1	2	2	2	1	1	2.32	1.50E+00
352.18	2	2	1	58	4	4	4	4	1	1	2.46	5.00E-01
356.96	2	2	1	59	4	4	4	4	1	1	2.37	5.00E-01
361.75	2	2	1	60	3	3	3	3	1	1	2.45	5.00E-01
366.53	2	2	1	61	2	2	2	2	1	1	2.35	5.00E-01
371.31	2	2	1	62	2	1	1	1	1	1	2.34	5.00E-01
376.1	2	2	1	63	3	3	3	3	1	1	2.36	2.50E+00
382.88	2	2	1	64	3	3	3	3	1	1	2.33	1.50E+00
