onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.52	2	1	1	1	2	1	1	1	1	1	2.43	5.00E-01
5.3	2	1	1	2	4	3	3	3	1	1	2.41	5.00E-01
10.08	2	1	1	3	2	2	2	1	0	1	1.37	5.00E-01
14.87	2	1	1	4	3	4	4	4	1	1	2.48	1.50E+00
20.65	2	1	1	5	3	4	4	4	1	1	2.34	8
32.93	2	1	1	6	3	3	3	4	0	1	0.96	1.50E+00
38.72	2	1	1	7	3	4	4	4	1	1	2.51	5.50E+00
48.5	2	1	1	8	1	2	2	2	1	1	2.28	5.50E+00
58.29	2	1	1	9	1	1	1	1	1	1	2.45	4.50E+00
67.07	2	1	1	10	2	2	2	2	1	1	2.46	5.00E-01
71.85	2	1	1	11	3	3	3	3	1	1	2.4	2.50E+00
78.64	2	1	1	12	3	3	3	3	1	1	2.4	5.00E-01
83.42	2	1	1	13	4	4	4	4	1	1	2.79	1.50E+00
89.2	2	1	1	14	2	2	2	n/a	n/a	1	n/a	1.50E+00
94.99	2	1	1	15	3	4	4	2	0	1	3.49	2.50E+00
101.77	2	1	1	16	4	4	4	4	1	1	2.3	2.50E+00
108.56	2	1	1	17	3	3	3	3	1	1	2.4	5.00E-01
113.34	2	1	1	18	3	3	3	3	1	1	2.33	1.50E+00
119.12	2	1	1	19	1	1	1	1	1	1	2.41	3.50E+00
126.91	2	1	1	20	1	2	2	2	1	1	2.58	2.50E+00
133.69	2	1	1	21	2	2	2	2	1	1	2.45	5.00E-01
138.47	2	1	1	22	2	2	2	n/a	n/a	1	n/a	1.50E+00
144.26	2	1	1	23	3	3	3	3	1	1	2.33	5.50E+00
154.04	2	1	1	24	3	4	4	n/a	n/a	1	n/a	5.00E-01
158.83	2	1	1	25	1	1	1	1	1	1	2.38	5.00E-01
163.61	2	1	1	26	4	3	3	3	1	1	2.45	5.00E-01
168.39	2	1	1	27	2	1	1	1	1	1	2.33	5.00E-01
173.18	2	1	1	28	1	1	1	1	1	1	2.28	3.50E+00
180.96	2	1	1	29	1	2	2	2	1	1	2.35	5.00E-01
185.74	2	1	1	30	2	1	1	1	1	1	2.39	1.50E+00
191.53	2	1	1	31	4	4	4	4	1	1	2.53	5.00E-01
196.31	2	1	1	32	4	4	4	4	1	1	2.48	1.50E+00
202.1	2	1	1	33	2	2	2	2	1	1	3.52	2.50E+00
208.88	2	1	1	34	2	2	2	2	1	1	2.56	1.50E+00
214.66	2	1	1	35	1	2	2	2	1	1	2.52	1.50E+00
220.45	2	1	1	36	2	2	2	n/a	n/a	1	n/a	2.50E+00
227.23	2	1	1	37	2	2	2	2	1	1	2.24	3.50E+00
235.01	2	1	1	38	3	4	4	4	1	1	2.39	1.50E+00
240.8	2	1	1	39	1	2	2	2	1	1	2.49	4.50E+00
249.58	2	1	1	40	4	3	3	3	1	1	2.53	5.50E+00
259.37	2	1	1	41	1	1	1	1	1	1	2.39	5.00E-01
264.15	2	1	1	42	4	3	3	3	1	1	2.57	5.00E-01
268.93	2	1	1	43	3	3	3	n/a	n/a	1	n/a	3.50E+00
276.72	2	1	1	44	1	2	2	2	1	1	2.43	1.50E+00
282.5	2	1	1	45	2	1	1	1	1	1	2.28	3.50E+00
290.28	2	1	1	46	4	3	3	3	1	1	2.26	3.50E+00
298.07	2	1	1	47	3	3	3	3	1	1	2.35	4.50E+00
306.85	2	1	1	48	1	1	1	1	1	1	1.48	5.00E-01
311.64	2	1	1	49	4	4	4	3	0	1	1.19	5.00E-01
316.42	2	1	1	50	1	1	1	1	1	1	1.35	5.00E-01
321.2	2	1	1	51	2	2	2	2	1	1	1.25	1.50E+00
326.99	2	1	1	52	4	3	3	3	1	1	1.31	5.00E-01
331.77	2	1	1	53	3	4	4	4	1	1	2.59	5.00E-01
336.55	2	1	1	54	4	3	3	4	0	1	2.04	5.00E-01
341.34	2	1	1	55	2	1	1	1	1	1	1.22	3.50E+00
349.12	2	1	1	56	1	1	1	1	1	1	0.92	5.00E-01
353.91	2	1	1	57	1	1	1	1	1	1	0.88	5.00E-01
358.69	2	1	1	58	1	1	1	1	1	1	1.4	4.50E+00
367.47	2	1	1	59	3	3	3	4	0	1	0.83	1.50E+00
373.26	2	1	1	60	3	4	4	3	0	1	0.68	5.00E-01
378.04	2	1	1	61	2	2	2	1	0	1	0.67	5.00E-01
382.82	2	1	1	62	1	2	2	1	0	1	0.73	4.50E+00
391.61	2	1	1	63	3	3	3	3	1	1	2.49	2.50E+00
398.39	2	1	1	64	2	1	1	1	1	1	0.64	2.50E+00
405.18	2	1	1	65	2	1	1	n/a	n/a	1	n/a	5.50E+00
414.96	2	1	1	66	4	3	3	3	1	1	2.34	5.00E-01
419.74	2	1	1	67	2	1	1	1	1	1	0.71	5.00E-01
424.53	2	1	1	68	2	2	2	1	0	1	0.94	5.00E-01
429.31	2	1	1	69	4	4	4	4	1	1	2.46	1.50E+00
435.09	2	1	1	70	3	4	4	4	1	1	2.48	5.00E-01
439.88	2	1	1	71	1	2	2	1	0	1	0.9	5.50E+00
449.66	2	1	1	72	4	4	4	4	1	1	2.52	3.50E+00
457.45	2	1	1	73	4	3	3	n/a	n/a	1	n/a	5.00E-01
462.23	2	1	1	74	4	3	3	3	1	1	2.4	8
474.51	2	1	1	75	4	3	3	n/a	n/a	1	n/a	5.00E-01
479.3	2	1	1	76	4	4	4	3	0	1	2.26	5.00E-01
484.08	2	1	1	77	1	1	1	1	1	1	2.46	5.00E-01
488.86	2	1	1	78	1	1	1	1	1	1	2.29	1.50E+00
494.65	2	1	1	79	1	1	1	1	1	1	2.22	1.50E+00
500.43	2	1	1	80	3	3	3	3	1	1	1.47	5.00E-01
505.22	2	1	1	81	2	1	1	1	1	1	0.86	5.00E-01
510	2	1	1	82	4	4	4	4	1	1	1.75	5.00E-01
514.78	2	1	1	83	2	2	2	1	0	1	1.13	2.50E+00
521.57	2	1	1	84	2	1	1	2	0	1	0.81	1.50E+00
527.35	2	1	1	85	3	4	4	3	0	1	0.94	5.00E-01
532.13	2	1	1	86	1	1	1	1	1	1	3.2	5.00E-01
536.92	2	1	1	87	2	2	2	2	1	1	2.2	5.50E+00
