onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
169.64	2	1	1	28	4	3	3	3	1	1	2.59	1.50E+00
175.42	2	1	1	29	3	3	3	3	1	1	2.49	5.00E-01
180.2	2	1	1	30	2	1	1	1	1	1	2.36	1.50E+00
185.99	2	1	1	31	3	4	4	4	1	1	2.83	3.50E+00
193.77	2	1	1	32	2	1	1	1	1	1	2.26	2.50E+00
200.55	2	1	1	33	1	2	2	2	1	1	2.21	2.50E+00
207.34	2	1	1	34	1	1	1	1	1	1	2.4	5.00E-01
212.12	2	1	1	35	4	4	4	4	1	1	2.68	5.00E-01
216.91	2	1	1	36	1	1	1	1	1	1	2.59	3.50E+00
224.69	2	1	1	37	4	3	3	4	0	1	1.28	5.00E-01
229.47	2	1	1	38	3	3	3	3	1	1	0.97	1.50E+00
235.26	2	1	1	39	4	3	3	4	0	1	0.97	5.00E-01
240.04	2	1	1	40	3	4	4	3	0	1	0.93	5.00E-01
244.82	2	1	1	41	2	1	1	1	1	1	2.8	3.50E+00
252.61	2	1	1	42	1	1	1	1	1	1	2.53	4.50E+00
261.39	2	1	1	43	3	3	3	3	1	1	1	5.00E-01
266.18	2	1	1	44	2	2	2	2	1	1	2.25	5.00E-01
270.96	2	1	1	45	4	4	4	4	1	1	1.03	5.50E+00
280.74	2	1	1	46	3	4	4	3	0	1	0.84	1.50E+00
286.53	2	1	1	47	1	1	1	1	1	1	2.35	1.50E+00
292.31	2	1	1	48	3	4	4	3	0	1	0.72	4.50E+00
301.09	2	1	1	49	1	1	1	1	1	1	1.37	2.50E+00
307.88	2	1	1	50	2	1	1	4	0	1	0.88	1.50E+00
313.66	2	1	1	51	3	4	4	3	0	1	0.85	5.00E-01
318.45	2	1	1	52	2	2	2	2	1	1	2.28	5.00E-01
323.23	2	1	1	53	3	3	3	3	1	1	1.58	5.00E-01
328.01	2	1	1	54	1	1	1	1	1	1	2.3	5.00E-01
332.8	2	1	1	55	4	3	3	4	0	1	1.27	1.50E+00
338.58	2	1	1	56	4	3	3	4	0	1	1.05	2.50E+00
345.36	2	1	1	57	4	4	4	4	1	1	2.5	1.50E+00
351.15	2	1	1	58	1	1	1	1	1	1	2.44	5.00E-01
355.93	2	1	1	59	1	2	2	1	0	1	1.55	5.00E-01
360.72	2	1	1	60	2	2	2	4	0	1	0.98	5.00E-01
365.5	2	1	1	61	3	3	3	3	1	1	0.69	5.00E-01
370.28	2	1	1	62	4	4	4	4	1	1	2.57	5.00E-01
375.07	2	1	1	63	3	3	3	3	1	1	0.86	5.00E-01
379.85	2	1	1	64	4	4	4	4	1	1	2.26	5.00E-01
384.63	2	1	1	65	4	4	4	4	1	1	0.83	5.00E-01
389.42	2	1	1	66	4	3	3	4	0	1	1.41	5.00E-01
394.2	2	1	1	67	2	2	2	2	1	1	2.68	5.00E-01
398.98	2	1	1	68	1	2	2	1	0	1	0.84	1.50E+00
404.77	2	1	1	69	4	3	3	4	0	1	2.44	8
417.04	2	1	1	70	4	4	4	4	1	1	2.36	1.50E+00
422.82	2	1	1	71	4	4	4	4	1	1	0.69	5.00E-01
427.6	2	1	1	72	4	4	4	4	1	1	0.89	4.50E+00
436.39	2	1	1	73	2	1	1	2	0	1	0.99	5.00E-01
441.17	2	1	1	74	3	3	3	3	1	1	0.81	2.50E+00
447.95	2	1	1	75	4	4	4	4	1	1	2.34	5.00E-01
452.74	2	1	1	76	2	2	2	2	1	1	2.53	5.00E-01
457.52	2	1	1	77	4	3	3	4	0	1	1.52	5.00E-01
462.31	2	1	1	78	4	3	3	3	1	1	2.75	2.50E+00
469.09	2	1	1	79	2	1	1	2	0	1	2.15	2.50E+00
475.87	2	1	1	80	1	1	1	1	1	1	1	5.00E-01
480.66	2	1	1	81	3	4	4	3	0	1	2.31	4.50E+00
489.44	2	1	1	82	1	2	2	1	0	1	1.72	5.00E-01
494.22	2	1	1	83	3	3	3	3	1	1	2.34	5.00E-01
499.01	2	1	1	84	2	2	2	2	1	1	1.07	1.50E+00
504.79	2	1	1	85	4	3	3	4	0	1	1.12	1.50E+00
510.58	2	1	1	86	3	3	3	3	1	1	1.2	5.50E+00
520.36	2	1	1	87	2	2	2	2	1	1	1.05	5.00E-01
525.14	2	1	1	88	1	2	2	1	0	1	0.6	3.50E+00
532.93	2	1	1	89	2	1	1	2	0	1	0.81	5.00E-01
537.71	2	1	1	90	3	4	4	3	0	1	0.68	2.50E+00
544.49	2	1	1	91	2	1	1	2	0	1	0.83	5.00E-01
549.28	2	1	1	92	1	1	1	1	1	1	1	8
561.55	2	1	1	93	1	1	1	1	1	1	0.72	3.50E+00
569.33	2	1	1	94	3	3	3	3	1	1	1.43	1.50E+00
575.1	2	1	1	95	1	2	2	1	0	1	2.3	5.50E+00
584.88	2	1	1	96	3	3	3	3	1	1	0.99	1.50E+00
590.66	2	1	1	97	3	4	4	3	0	1	0.82	1.50E+00
596.45	2	1	1	98	2	1	1	2	0	1	0.9	1.50E+00
602.23	2	1	1	99	2	1	1	1	1	1	2.78	1.50E+00
608.02	2	1	1	100	2	2	2	2	1	1	1.24	5.50E+00
