onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
251.01	2	2	1	40	4	3	3	4	0	1	1.6	1.50E+00
256.79	2	2	1	41	3	3	3	2	0	1	1.28	5.00E-01
261.58	2	2	1	42	2	2	2	2	1	1	0.67	5.00E-01
266.36	2	2	1	43	2	2	2	2	1	1	1.17	5.00E-01
271.14	2	2	1	44	2	2	2	2	1	1	2.45	5.00E-01
275.93	2	2	1	45	2	2	2	2	1	1	2.51	5.50E+00
285.71	2	2	1	46	2	2	2	2	1	1	2.05	1.50E+00
291.5	2	2	1	47	3	4	4	3	0	1	0.67	5.00E-01
296.28	2	2	1	48	1	1	1	1	1	1	1.48	5.00E-01
301.06	2	2	1	49	4	4	4	4	1	1	2.51	5.00E-01
305.85	2	2	1	50	3	3	3	3	1	1	2.34	2.50E+00
312.63	2	2	1	51	4	4	4	3	0	1	2.81	4.50E+00
321.41	2	2	1	52	2	2	2	2	1	1	1.44	1.50E+00
327.2	2	2	1	53	1	1	1	1	1	1	1.18	1.50E+00
332.98	2	2	1	54	4	4	4	4	1	1	2.55	1.50E+00
338.76	2	2	1	55	3	3	3	3	1	1	1.95	1.50E+00
344.55	2	2	1	56	2	2	2	2	1	1	2.47	5.00E-01
349.33	2	2	1	57	4	3	3	3	1	1	2.87	5.00E-01
354.12	2	2	1	58	3	3	3	3	1	1	1.97	5.00E-01
358.9	2	2	1	59	4	4	4	4	1	1	1.58	2.50E+00
365.68	2	2	1	60	4	4	4	4	1	1	0.94	1.50E+00
371.47	2	2	1	61	2	2	2	2	1	1	1.38	5.00E-01
376.25	2	2	1	62	2	2	2	2	1	1	1.66	5.00E-01
381.03	2	2	1	63	3	3	3	3	1	1	0.75	5.00E-01
385.82	2	2	1	64	2	2	2	2	1	1	0.8	2.50E+00
392.6	2	2	1	65	1	2	2	1	0	1	0.68	2.50E+00
399.39	2	2	1	66	4	4	4	4	1	1	1.36	2.50E+00
406.17	2	2	1	67	3	4	4	3	0	1	1.27	4.50E+00
414.95	2	2	1	68	3	3	3	4	0	1	2.72	1.50E+00
420.74	2	2	1	69	1	1	1	1	1	1	0.9	3.50E+00
428.52	2	2	1	70	3	3	3	3	1	1	1.25	5.00E-01
433.3	2	2	1	71	4	4	4	4	1	1	1	5.00E-01
438.09	2	2	1	72	3	3	3	3	1	1	0.9	3.50E+00
445.87	2	2	1	73	3	4	4	3	0	1	0.67	5.50E+00
455.66	2	2	1	74	2	2	2	2	1	1	1.34	1.50E+00
461.44	2	2	1	75	2	2	2	2	1	1	3.02	5.00E-01
466.22	2	2	1	76	2	2	2	2	1	1	1.3	5.00E-01
471.01	2	2	1	77	4	3	3	4	0	1	0.7	5.00E-01
475.79	2	2	1	78	2	2	2	2	1	1	1.23	5.00E-01
480.57	2	2	1	79	1	1	1	1	1	1	1.64	5.00E-01
485.36	2	2	1	80	1	1	1	1	1	1	2.42	5.00E-01
490.14	2	2	1	81	3	3	3	3	1	1	0.98	4.50E+00
498.93	2	2	1	82	3	3	3	3	1	1	1.05	5.00E-01
503.71	2	2	1	83	1	1	1	1	1	1	0.8	2.50E+00
510.49	2	2	1	84	4	3	3	4	0	1	1.4	5.00E-01
515.28	2	2	1	85	4	4	4	4	1	1	2.85	5.00E-01
520.06	2	2	1	86	2	1	1	1	1	1	2.49	2.50E+00
526.84	2	2	1	87	1	1	1	1	1	1	0.95	5.50E+00
536.63	2	2	1	88	4	4	4	4	1	1	0.85	5.00E-01
541.41	2	2	1	89	1	1	1	1	1	1	0.86	5.00E-01
546.2	2	2	1	90	1	1	1	1	1	1	0.57	3.50E+00
553.98	2	2	1	91	2	1	1	1	1	1	3.26	1.50E+00
559.76	2	2	1	92	3	4	4	3	0	1	0.83	2.50E+00
566.55	2	2	1	93	1	1	1	1	1	1	0.86	2.50E+00
573.33	2	2	1	94	4	4	4	4	1	1	0.97	5.00E-01
578.11	2	2	1	95	4	4	4	4	1	1	0.69	5.50E+00
587.9	2	2	1	96	1	1	1	1	1	1	0.58	1.50E+00
593.68	2	2	1	97	3	3	3	3	1	1	2.29	5.50E+00
603.47	2	2	1	98	4	3	3	n/a	n/a	1	n/a	5.00E-01
608.25	2	2	1	99	4	4	4	4	1	1	0.75	5.00E-01
613.03	2	2	1	100	1	1	1	1	1	1	0.56	5.00E-01
