onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
211.81	2	2	1	34	3	4	4	4	1	1	2.7	5.00E-01
216.59	2	2	1	35	3	4	4	4	1	1	2.85	1.50E+00
222.37	2	2	1	36	4	3	3	3	1	1	2.62	4.50E+00
231.16	2	2	1	37	4	4	4	4	1	1	3.16	2.50E+00
237.94	2	2	1	38	1	1	1	1	1	1	2.76	5.00E-01
242.73	2	2	1	39	3	3	3	3	1	1	3.14	5.00E-01
247.51	2	2	1	40	3	3	3	3	1	1	2.33	5.00E-01
252.29	2	2	1	41	1	2	2	2	1	1	2.72	1.50E+00
258.08	2	2	1	42	3	4	4	4	1	1	2.57	5.00E-01
262.86	2	2	1	43	4	3	3	3	1	1	2.39	5.00E-01
267.64	2	2	1	44	4	3	3	3	1	1	2.42	5.00E-01
272.43	2	2	1	45	2	2	2	2	1	1	2.67	1.50E+00
278.21	2	2	1	46	1	1	1	1	1	1	2.51	5.00E-01
282.99	2	2	1	47	2	2	2	2	1	1	2.36	2.50E+00
289.78	2	2	1	48	2	2	2	2	1	1	2.38	5.50E+00
299.56	2	2	1	49	3	3	3	3	1	1	2.65	1.50E+00
305.35	2	2	1	50	1	1	1	1	1	1	2.54	5.50E+00
315.13	2	2	1	51	4	4	4	NaN	NaN	1	NaN	5.00E-01
319.91	2	2	1	52	3	3	3	3	1	1	2.45	5.00E-01
324.7	2	2	1	53	4	4	4	4	1	1	2.56	5.00E-01
329.48	2	2	1	54	1	1	1	1	1	1	2.45	1.50E+00
335.26	2	2	1	55	2	2	2	2	1	1	2.73	5.00E-01
340.05	2	2	1	56	3	3	3	3	1	1	3.46	2.50E+00
346.82	2	2	1	57	1	1	1	1	1	1	2.57	2.50E+00
353.6	2	2	1	58	2	2	2	2	1	1	2.86	1.50E+00
359.38	2	2	1	59	2	1	1	1	1	1	3.05	2.50E+00
366.17	2	2	1	60	1	1	1	1	1	1	3.05	3.50E+00
373.95	2	2	1	61	4	3	3	3	1	1	2.43	5.00E-01
378.73	2	2	1	62	1	1	1	1	1	1	2.42	4.50E+00
387.52	2	2	1	63	2	2	2	2	1	1	2.67	5.00E-01
392.3	2	2	1	64	1	1	1	1	1	1	2.45	5.00E-01
397.09	2	2	1	65	4	4	4	3	0	1	2.44	5.00E-01
401.87	2	2	1	66	1	1	1	1	1	1	2.45	5.00E-01
406.65	2	2	1	67	4	4	4	NaN	NaN	1	NaN	2.50E+00
413.44	2	2	1	68	3	3	3	3	1	1	2.97	1.50E+00
419.22	2	2	1	69	3	4	4	4	1	1	2.61	1.50E+00
425	2	2	1	70	1	1	1	1	1	1	2.5	8
437.27	2	2	1	71	4	4	4	4	1	1	2.93	5.00E-01
442.06	2	2	1	72	1	1	1	1	1	1	2.45	5.50E+00
451.82	2	2	1	73	2	2	2	2	1	1	2.41	5.00E-01
456.61	2	2	1	74	4	3	3	3	1	1	2.66	5.00E-01
461.39	2	2	1	75	2	1	1	1	1	1	2.5	5.50E+00
471.17	2	2	1	76	1	1	1	1	1	1	2.55	5.00E-01
475.96	2	2	1	77	1	1	1	1	1	1	2.54	1.50E+00
481.74	2	2	1	78	1	1	1	1	1	1	2.36	5.00E-01
486.52	2	2	1	79	3	4	4	4	1	1	2.66	1.50E+00
492.31	2	2	1	80	4	3	3	3	1	1	2.41	5.00E-01
497.09	2	2	1	81	3	3	3	3	1	1	2.36	4.50E+00
505.88	2	2	1	82	1	1	1	1	1	1	2.38	2.50E+00
512.66	2	2	1	83	3	4	4	3	0	1	2.93	5.00E-01
517.44	2	2	1	84	1	2	2	2	1	1	2.56	3.50E+00
525.23	2	2	1	85	1	2	2	2	1	1	2.75	5.00E-01
530.01	2	2	1	86	4	4	4	4	1	1	2.74	1.50E+00
535.79	2	2	1	87	3	3	3	3	1	1	3.18	2.50E+00
542.58	2	2	1	88	3	3	3	3	1	1	2.33	5.00E-01
547.36	2	2	1	89	1	1	1	1	1	1	2.57	1.50E+00
553.15	2	2	1	90	3	3	3	3	1	1	2.96	5.00E-01
557.93	2	2	1	91	3	3	3	3	1	1	2.35	3.50E+00
565.71	2	2	1	92	1	1	1	1	1	1	2.78	3.50E+00
573.5	2	2	1	93	2	2	2	2	1	1	2.65	1.50E+00
579.28	2	2	1	94	4	4	4	4	1	1	3.18	3.50E+00
587.06	2	2	1	95	4	4	4	4	1	1	2.88	5.00E-01
591.85	2	2	1	96	1	2	2	2	1	1	3.08	1.50E+00
597.62	2	2	1	97	4	4	4	4	1	1	2.71	1.50E+00
603.4	2	2	1	98	2	1	1	1	1	1	2.46	5.00E-01
608.18	2	2	1	99	3	3	3	3	1	1	2.95	5.00E-01
612.97	2	2	1	100	3	4	4	4	1	1	2.6	5.00E-01
