onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
446.39	2	1	1	73	2	1	1	1	1	1	2.37	2.50E+00
453.17	2	1	1	74	2	2	2	2	1	1	2.31	5.50E+00
462.96	2	1	1	75	2	1	1	1	1	1	2.42	1.50E+00
468.74	2	1	1	76	2	1	1	1	1	1	2.34	8
481.01	2	1	1	77	3	3	3	3	1	1	2.88	5.00E-01
485.79	2	1	1	78	3	4	4	4	1	1	2.89	5.00E-01
490.57	2	1	1	79	4	4	4	4	1	1	2.67	1.50E+00
496.36	2	1	1	80	4	3	3	3	1	1	2.46	5.00E-01
501.14	2	1	1	81	2	1	1	1	1	1	2.39	5.00E-01
505.93	2	1	1	82	2	2	2	2	1	1	2.53	1.50E+00
511.71	2	1	1	83	1	2	2	2	1	1	2.57	3.50E+00
519.49	2	1	1	84	2	2	2	2	1	1	2.4	1.50E+00
525.28	2	1	1	85	3	3	3	3	1	1	2.28	5.00E-01
530.06	2	1	1	86	2	2	2	2	1	1	2.43	5.00E-01
534.84	2	1	1	87	3	3	3	3	1	1	2.31	4.50E+00
543.63	2	1	1	88	4	4	4	4	1	1	2.51	5.00E-01
548.41	2	1	1	89	1	1	1	1	1	1	2.64	5.00E-01
553.19	2	1	1	90	1	1	1	1	1	1	2.32	1.50E+00
558.98	2	1	1	91	4	4	4	4	1	1	2.54	5.00E-01
563.76	2	1	1	92	2	1	1	1	1	1	2.46	5.00E-01
568.55	2	1	1	93	1	2	2	2	1	1	2.53	3.50E+00
576.33	2	1	1	94	4	4	4	4	1	1	2.82	5.00E-01
581.11	2	1	1	95	1	1	1	1	1	1	2.52	5.00E-01
585.9	2	1	1	96	3	3	3	3	1	1	2.87	4.50E+00
594.68	2	1	1	97	3	4	4	4	1	1	2.63	1.50E+00
600.46	2	1	1	98	3	3	3	3	1	1	2.87	2.50E+00
607.25	2	1	1	99	3	3	3	3	1	1	2.65	5.00E-01
612.03	2	1	1	100	1	2	2	2	1	1	2.45	1.50E+00
0.51	2	1	2	101	4	3	3	4	0	6	8.29	1.50E+00
