onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	1	1	1	1	1	1	2.24	5.00E-01
5.3	2	2	1	2	1	1	1	1	1	1	2.45	1.50E+00
11.08	2	2	1	3	3	3	3	3	1	1	2.63	5.00E-01
15.86	2	2	1	4	3	3	3	3	1	1	2.27	4.50E+00
24.65	2	2	1	5	2	1	1	1	1	1	2.43	2.50E+00
31.43	2	2	1	6	3	3	3	3	1	1	2.45	5.00E-01
36.22	2	2	1	7	1	1	1	1	1	1	2.24	5.00E-01
41	2	2	1	8	4	4	4	4	1	1	2.71	1.50E+00
46.78	2	2	1	9	1	2	2	2	1	1	2.54	5.00E-01
51.57	2	2	1	10	4	4	4	4	1	1	2.62	5.50E+00
61.35	2	2	1	11	2	1	1	1	1	1	2.43	5.00E-01
66.13	2	2	1	12	4	4	4	4	1	1	2.49	5.00E-01
70.92	2	2	1	13	4	4	4	4	1	1	2.45	2.50E+00
77.7	2	2	1	14	1	1	1	1	1	1	2.39	2.50E+00
84.49	2	2	1	15	1	2	2	2	1	1	2.46	1.50E+00
90.27	2	2	1	16	2	2	2	2	1	1	2.53	3.50E+00
98.05	2	2	1	17	2	1	1	1	1	1	2.42	1.50E+00
103.84	2	2	1	18	2	2	2	2	1	1	2.45	1.50E+00
109.62	2	2	1	19	3	3	3	3	1	1	2.91	5.00E-01
114.4	2	2	1	20	1	1	1	1	1	1	2.36	3.50E+00
122.19	2	2	1	21	4	3	3	4	0	1	2.3	1.50E+00
127.97	2	2	1	22	3	4	4	4	1	1	2.6	5.00E-01
132.76	2	2	1	23	4	4	4	4	1	1	2.66	5.00E-01
137.54	2	2	1	24	4	4	4	4	1	1	2.49	5.00E-01
142.32	2	2	1	25	2	1	1	1	1	1	2.47	1.50E+00
148.11	2	2	1	26	2	2	2	2	1	1	2.53	5.00E-01
152.89	2	2	1	27	1	1	1	1	1	1	2.43	5.00E-01
157.67	2	2	1	28	3	4	4	4	1	1	2.64	2.50E+00
164.46	2	2	1	29	1	2	2	2	1	1	2.71	1.50E+00
170.24	2	2	1	30	1	1	1	1	1	1	2.36	5.00E-01
175.02	2	2	1	31	3	3	3	3	1	1	2.61	3.50E+00
182.81	2	2	1	32	3	3	3	3	1	1	2.22	5.00E-01
187.59	2	2	1	33	4	4	4	4	1	1	2.56	5.00E-01
192.38	2	2	1	34	4	4	4	4	1	1	2.22	1.50E+00
198.16	2	2	1	35	2	2	2	2	1	1	2.21	5.50E+00
207.94	2	2	1	36	4	3	3	3	1	1	2.51	3.50E+00
215.73	2	2	1	37	3	3	3	3	1	1	2.51	4.50E+00
224.51	2	2	1	38	2	1	1	1	1	1	2.43	1.50E+00
230.29	2	2	1	39	1	2	2	2	1	1	2.56	5.00E-01
235.08	2	2	1	40	3	3	3	3	1	1	2.66	5.00E-01
239.86	2	2	1	41	3	3	3	3	1	1	2.52	5.00E-01
244.65	2	2	1	42	4	4	4	4	1	1	2.21	4.50E+00
253.43	2	2	1	43	4	4	4	4	1	1	2.26	4.50E+00
262.21	2	2	1	44	4	4	4	4	1	1	2.23	5.00E-01
267	2	2	1	45	3	3	3	3	1	1	2.6	3.50E+00
274.78	2	2	1	46	2	1	1	1	1	1	2.51	5.50E+00
284.56	2	2	1	47	2	2	2	2	1	1	2.19	5.00E-01
289.35	2	2	1	48	4	4	4	4	1	1	2.57	1.50E+00
295.13	2	2	1	49	3	3	3	3	1	1	2.59	5.00E-01
299.92	2	2	1	50	1	2	2	2	1	1	2.45	8
312.2	2	2	1	51	2	2	2	2	1	1	2.34	3.50E+00
319.98	2	2	1	52	3	3	3	3	1	1	2.56	2.50E+00
326.77	2	2	1	53	3	4	4	4	1	1	2.74	5.00E-01
331.55	2	2	1	54	1	1	1	1	1	1	2.39	5.50E+00
341.34	2	2	1	55	2	2	2	2	1	1	2.38	1.50E+00
347.12	2	2	1	56	3	3	3	3	1	1	2.32	5.00E-01
351.9	2	2	1	57	4	4	4	4	1	1	2.23	1.50E+00
357.69	2	2	1	58	2	2	2	2	1	1	2.19	5.00E-01
362.47	2	2	1	59	4	4	4	4	1	1	2.54	5.00E-01
367.25	2	2	1	60	4	4	4	4	1	1	2.19	1.50E+00
373.04	2	2	1	61	3	3	3	3	1	1	2.51	5.00E-01
377.82	2	2	1	62	1	1	1	1	1	1	2.17	5.00E-01
382.61	2	2	1	63	3	3	3	3	1	1	2.19	5.00E-01
387.39	2	2	1	64	1	2	2	1	0	1	2.11	1.50E+00
393.17	2	2	1	65	4	4	4	4	1	1	2.43	2.50E+00
399.96	2	2	1	66	3	3	3	3	1	1	2.8	2.50E+00
406.74	2	2	1	67	2	1	1	1	1	1	2.41	1.50E+00
412.52	2	2	1	68	4	4	4	4	1	1	2.29	5.00E-01
417.31	2	2	1	69	1	2	2	2	1	1	2.24	1.50E+00
423.09	2	2	1	70	2	2	2	2	1	1	2.37	5.50E+00
432.88	2	2	1	71	2	1	1	1	1	1	2.39	5.00E-01
437.66	2	2	1	72	3	3	3	3	1	1	2.23	5.00E-01
442.44	2	2	1	73	1	1	1	1	1	1	2.18	5.00E-01
447.23	2	2	1	74	2	1	1	1	1	1	2.36	1.50E+00
453.01	2	2	1	75	3	4	4	4	1	1	2.62	1.50E+00
458.79	2	2	1	76	2	1	1	1	1	1	2.27	5.00E-01
463.58	2	2	1	77	1	1	1	1	1	1	2.42	3.50E+00
471.36	2	2	1	78	4	3	3	3	1	1	2.59	3.50E+00
479.15	2	2	1	79	2	2	2	2	1	1	2.44	5.50E+00
488.93	2	2	1	80	1	1	1	1	1	1	2.36	5.00E-01
493.71	2	2	1	81	1	2	2	2	1	1	2.55	2.50E+00
500.5	2	2	1	82	1	2	2	2	1	1	2.49	5.00E-01
505.28	2	2	1	83	1	2	2	2	1	1	2.27	5.00E-01
510.06	2	2	1	84	2	1	1	1	1	1	2.38	5.00E-01
