onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	1	1	1	3	4	4	4	1	1	2.76	5.00E-01
5.29	2	1	1	2	1	1	1	1	1	1	2.59	1.50E+00
11.08	2	1	1	3	4	3	3	3	1	1	2.88	3.50E+00
18.86	2	1	1	4	1	2	2	1	0	1	1.2	5.00E-01
23.64	2	1	1	5	1	1	1	1	1	1	3.69	5.00E-01
28.43	2	1	1	6	2	1	1	1	1	1	3	1.50E+00
34.21	2	1	1	7	4	3	3	3	1	1	2.81	1.50E+00
40	2	1	1	8	4	3	3	3	1	1	2.44	2.50E+00
46.78	2	1	1	9	1	1	1	1	1	1	2.49	3.50E+00
54.56	2	1	1	10	1	1	1	1	1	1	2.33	5.00E-01
59.35	2	1	1	11	1	1	1	1	1	1	2.49	1.50E+00
65.13	2	1	1	12	3	3	3	3	1	1	2.7	5.00E-01
69.91	2	1	1	13	3	4	4	4	1	1	2.65	5.00E-01
74.7	2	1	1	14	4	4	4	4	1	1	2.58	1.50E+00
80.48	2	1	1	15	4	4	4	4	1	1	2.48	1.50E+00
86.27	2	1	1	16	3	3	3	3	1	1	2.48	5.00E-01
91.05	2	1	1	17	2	2	2	2	1	1	2.6	5.50E+00
100.83	2	1	1	18	4	4	4	4	1	1	2.72	1.50E+00
106.62	2	1	1	19	1	1	1	1	1	1	2.24	2.50E+00
113.4	2	1	1	20	3	3	3	3	1	1	2.22	5.00E-01
118.18	2	1	1	21	3	4	4	3	0	1	2.22	5.00E-01
122.97	2	1	1	22	3	3	3	3	1	1	3.08	2.50E+00
129.75	2	1	1	23	1	2	2	2	1	1	2.56	1.50E+00
135.54	2	1	1	24	3	3	3	3	1	1	2.48	2.50E+00
142.32	2	1	1	25	1	1	1	1	1	1	2.55	5.00E-01
147.1	2	1	1	26	1	2	2	2	1	1	2.59	2.50E+00
153.89	2	1	1	27	4	3	3	3	1	1	2.55	2.50E+00
160.67	2	1	1	28	3	3	3	3	1	1	3.22	5.00E-01
165.46	2	1	1	29	1	1	1	1	1	1	2.3	5.00E-01
170.24	2	1	1	30	4	3	3	3	1	1	2.42	2.50E+00
177.02	2	1	1	31	2	2	2	2	1	1	2.51	5.50E+00
186.81	2	1	1	32	1	2	2	2	1	1	2.47	5.00E-01
191.59	2	1	1	33	3	4	4	4	1	1	2.81	5.00E-01
196.37	2	1	1	34	1	1	1	1	1	1	2.61	5.00E-01
201.16	2	1	1	35	4	4	4	4	1	1	2.75	1.50E+00
206.94	2	1	1	36	1	1	1	1	1	1	2.23	3.50E+00
214.72	2	1	1	37	4	4	4	4	1	1	2.49	5.00E-01
219.51	2	1	1	38	1	2	2	2	1	1	2.31	5.00E-01
224.29	2	1	1	39	4	3	3	3	1	1	3.56	3.50E+00
232.08	2	1	1	40	3	3	3	3	1	1	2.57	5.00E-01
236.86	2	1	1	41	4	4	4	4	1	1	2.6	5.00E-01
241.64	2	1	1	42	2	1	1	1	1	1	2.52	5.00E-01
246.43	2	1	1	43	2	2	2	2	1	1	2.46	5.50E+00
256.21	2	1	1	44	1	1	1	1	1	1	2.35	5.00E-01
260.99	2	1	1	45	2	1	1	1	1	1	2.72	1.50E+00
266.78	2	1	1	46	1	1	1	1	1	1	2.61	3.50E+00
