onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
237.92	2	2	1	40	1	1	1	1	1	1	0.67	5.00E-01
242.69	2	2	1	41	2	2	2	2	1	1	1.52	1.50E+00
248.46	2	2	1	42	1	1	1	1	1	1	1.01	1.50E+00
254.22	2	2	1	43	4	4	4	4	1	1	0.8	5.00E-01
258.99	2	2	1	44	3	3	3	3	1	1	0.64	1.50E+00
264.76	2	2	1	45	3	3	3	3	1	1	1.12	5.00E-01
269.53	2	2	1	46	3	4	4	3	0	1	1.19	5.00E-01
274.29	2	2	1	47	3	4	4	3	0	1	1.04	5.00E-01
279.06	2	2	1	48	4	3	3	4	0	1	1.16	5.00E-01
283.83	2	2	1	49	1	1	1	1	1	1	0.82	1.50E+00
289.59	2	2	1	50	4	4	4	3	0	1	0.88	4.50E+00
298.36	2	2	1	51	2	2	2	2	1	1	1.06	2.50E+00
305.13	2	2	1	52	2	2	2	2	1	1	0.94	1.50E+00
310.89	2	2	1	53	2	1	1	2	0	1	0.88	5.00E-01
315.66	2	2	1	54	4	3	3	4	0	1	1.04	1.50E+00
321.43	2	2	1	55	1	2	2	1	0	1	0.99	5.50E+00
331.2	2	2	1	56	1	2	2	2	1	1	1.25	3.50E+00
338.96	2	2	1	57	2	2	2	1	0	1	1.08	5.00E-01
343.73	2	2	1	58	4	4	4	4	1	1	0.94	5.00E-01
348.5	2	2	1	59	3	3	3	3	1	1	1.02	5.00E-01
353.26	2	2	1	60	4	4	4	4	1	1	0.79	5.50E+00
363.03	2	2	1	61	2	2	2	1	0	1	1.41	5.00E-01
367.8	2	2	1	62	3	4	4	3	0	1	1.26	2.50E+00
374.57	2	2	1	63	2	2	2	1	0	1	1.22	2.50E+00
381.33	2	2	1	64	3	3	3	3	1	1	0.87	5.00E-01
386.1	2	2	1	65	3	3	3	3	1	1	0.72	5.00E-01
390.87	2	2	1	66	1	1	1	1	1	1	1.01	5.00E-01
395.63	2	2	1	67	1	2	2	1	0	1	0.95	5.00E-01
400.4	2	2	1	68	2	2	2	2	1	1	1.12	3.50E+00
408.17	2	2	1	69	2	1	1	2	0	1	1.03	5.50E+00
417.94	2	2	1	70	2	1	1	1	1	1	1.02	2.50E+00
424.7	2	2	1	71	1	1	1	2	0	1	1	5.00E-01
429.47	2	2	1	72	4	4	4	4	1	1	1.02	5.50E+00
439.24	2	2	1	73	4	3	3	4	0	1	1.02	5.50E+00
449	2	2	1	74	3	3	3	3	1	1	0.68	1.50E+00
454.77	2	2	1	75	3	3	3	3	1	1	0.93	5.00E-01
459.54	2	2	1	76	1	2	2	2	1	1	1.11	4.50E+00
468.31	2	2	1	77	4	3	3	4	0	1	1.18	3.50E+00
476.07	2	2	1	78	1	1	1	2	0	1	0.9	5.00E-01
480.84	2	2	1	79	2	1	1	1	1	1	0.71	1.50E+00
486.61	2	2	1	80	2	1	1	1	1	1	0.79	1.50E+00
492.37	2	2	1	81	2	1	1	1	1	1	0.66	1.50E+00
498.14	2	2	1	82	3	3	3	3	1	1	0.91	3.50E+00
505.91	2	2	1	83	3	3	3	3	1	1	0.74	4.50E+00
514.68	2	2	1	84	4	4	4	4	1	1	0.66	2.50E+00
521.44	2	2	1	85	4	4	4	4	1	1	1.18	3.50E+00
529.21	2	2	1	86	3	4	4	3	0	1	0.74	5.00E-01
533.98	2	2	1	87	1	1	1	1	1	1	2.36	5.00E-01
538.74	2	2	1	88	3	3	3	3	1	1	0.8	1.50E+00
544.51	2	2	1	89	2	2	2	1	0	1	0.94	1.50E+00
550.28	2	2	1	90	2	2	2	1	0	1	0.97	5.00E-01
555.04	2	2	1	91	3	3	3	3	1	1	0.74	5.00E-01
559.81	2	2	1	92	4	4	4	4	1	1	0.72	5.00E-01
564.58	2	2	1	93	1	2	2	2	1	1	2.59	4.50E+00
573.35	2	2	1	94	3	3	3	3	1	1	0.84	5.00E-01
578.11	2	2	1	95	1	1	1	2	0	1	0.9	5.00E-01
582.88	2	2	1	96	4	4	4	4	1	1	0.68	5.00E-01
587.65	2	2	1	97	2	2	2	2	1	1	0.62	2.50E+00
594.41	2	2	1	98	4	3	3	4	0	1	0.65	8
606.68	2	2	1	99	2	2	2	2	1	1	0.9	5.00E-01
611.45	2	2	1	100	3	3	3	3	1	1	0.73	5.00E-01
