onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
535.49	2	1	1	87	4	3	3	3	1	1	2.48	5.00E-01
540.25	2	1	1	88	3	4	4	4	1	1	2.61	1.50E+00
546.02	2	1	1	89	4	4	4	4	1	1	2.61	5.00E-01
550.79	2	1	1	90	3	4	4	4	1	1	2.32	2.50E+00
557.56	2	1	1	91	3	4	4	4	1	1	2.36	5.00E-01
562.32	2	1	1	92	1	1	1	1	1	1	2.16	5.00E-01
567.09	2	1	1	93	1	1	1	1	1	1	0.72	5.00E-01
571.86	2	1	1	94	4	4	4	4	1	1	2.36	5.00E-01
576.62	2	1	1	95	1	1	1	1	1	1	0.98	1.50E+00
582.39	2	1	1	96	2	2	2	2	1	1	2.54	1.50E+00
588.16	2	1	1	97	3	4	4	4	1	1	1.1	5.00E-01
592.93	2	1	1	98	1	2	2	1	0	1	0.67	4.50E+00
601.69	2	1	1	99	4	4	4	4	1	1	2.4	5.50E+00
611.46	2	1	1	100	1	1	1	1	1	1	2.24	5.00E-01
