onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
527.91	2	2	1	87	1	1	1	1	1	1	0.66	5.00E-01
532.69	2	2	1	88	3	4	4	4	1	1	2.37	1.50E+00
538.48	2	2	1	89	2	1	1	2	0	1	0.8	5.00E-01
543.26	2	2	1	90	2	1	1	1	1	1	2.25	5.50E+00
553.05	2	2	1	91	3	3	3	3	1	1	2.51	1.50E+00
558.83	2	2	1	92	2	1	1	1	1	1	2.36	5.50E+00
568.61	2	2	1	93	1	1	1	1	1	1	2.32	5.00E-01
573.4	2	2	1	94	2	2	2	2	1	1	2.34	5.00E-01
578.18	2	2	1	95	2	2	2	2	1	1	2.21	2.50E+00
584.96	2	2	1	96	2	2	2	2	1	1	0.59	1.50E+00
590.75	2	2	1	97	2	2	2	2	1	1	0.52	4.50E+00
599.53	2	2	1	98	3	3	3	3	1	1	2.41	5.00E-01
604.32	2	2	1	99	4	3	3	4	0	1	0.71	1.50E+00
610.1	2	2	1	100	3	3	3	3	1	1	0.84	3.50E+00
