onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
343.9	2	2	1	57	2	2	2	2	1	1	2.1	2.50E+00
350.69	2	2	1	58	4	4	4	4	1	1	1.95	5.00E-01
355.47	2	2	1	59	3	3	3	3	1	1	1.14	5.00E-01
360.26	2	2	1	60	1	2	2	1	0	1	0.7	5.50E+00
370.04	2	2	1	61	3	3	3	3	1	1	0.83	5.00E-01
374.82	2	2	1	62	2	2	2	2	1	1	2.14	3.50E+00
382.61	2	2	1	63	2	1	1	1	1	1	2.3	1.50E+00
388.39	2	2	1	64	2	2	2	2	1	1	2.24	5.00E-01
393.17	2	2	1	65	4	4	4	4	1	1	2.39	5.00E-01
397.96	2	2	1	66	2	2	2	2	1	1	2.34	5.00E-01
402.74	2	2	1	67	3	3	3	3	1	1	0.98	2.50E+00
409.53	2	2	1	68	2	2	2	2	1	1	2.16	5.00E-01
414.31	2	2	1	69	3	4	4	3	0	1	0.81	5.00E-01
419.09	2	2	1	70	1	2	2	1	0	1	0.63	3.50E+00
426.88	2	2	1	71	3	4	4	3	0	1	1.03	5.00E-01
431.66	2	2	1	72	4	3	3	3	1	1	2.26	1.50E+00
437.44	2	2	1	73	2	1	1	1	1	1	2.27	1.50E+00
443.23	2	2	1	74	4	4	4	3	0	1	0.86	5.00E-01
448.01	2	2	1	75	1	1	1	1	1	1	0.95	4.50E+00
456.8	2	2	1	76	2	2	2	2	1	1	2.32	2.50E+00
463.58	2	2	1	77	4	4	4	4	1	1	1.28	5.00E-01
468.36	2	2	1	78	1	1	1	1	1	1	0.94	5.00E-01
473.15	2	2	1	79	1	1	1	1	1	1	0.94	1.50E+00
478.93	2	2	1	80	1	2	2	1	0	1	1.33	5.50E+00
488.71	2	2	1	81	3	4	4	3	0	1	1.13	5.00E-01
493.5	2	2	1	82	1	1	1	1	1	1	1.08	1.50E+00
499.28	2	2	1	83	1	2	2	1	0	1	1.49	4.50E+00
508.06	2	2	1	84	4	4	4	4	1	1	2.29	5.00E-01
512.85	2	2	1	85	1	1	1	1	1	1	0.82	8
525.13	2	2	1	86	2	2	2	2	1	1	0.94	5.50E+00
534.92	2	2	1	87	4	3	3	3	1	1	2.5	1.50E+00
540.7	2	2	1	88	2	2	2	2	1	1	2.28	2.50E+00
547.48	2	2	1	89	2	2	2	2	1	1	2.14	5.00E-01
552.27	2	2	1	90	1	1	1	1	1	1	1.14	1.50E+00
558.05	2	2	1	91	2	2	2	2	1	1	2.35	2.50E+00
564.84	2	2	1	92	2	2	2	2	1	1	2.25	1.50E+00
570.62	2	2	1	93	3	3	3	3	1	1	0.68	4.50E+00
579.4	2	2	1	94	3	4	4	3	0	1	1.25	1.50E+00
585.19	2	2	1	95	1	1	1	1	1	1	2.51	5.00E-01
589.97	2	2	1	96	3	3	3	3	1	1	0.86	5.00E-01
594.75	2	2	1	97	1	2	2	2	1	1	2.28	5.00E-01
599.54	2	2	1	98	4	4	4	4	1	1	2.52	5.00E-01
604.32	2	2	1	99	3	3	3	3	1	1	1.18	1.50E+00
610.11	2	2	1	100	3	3	3	3	1	1	1.56	3.50E+00
