onset	duration	type	repeat
8361.746	0.5	4	0
8363.5456	0.5	4	0
8365.346	0.5	4	0
8367.1462	0.5	4	0
8368.9459	0.5	4	0
8370.7465	0.5	4	0
8372.5469	0.5	4	1
8374.3464	0.5	4	0
8376.1466	0.5	4	1
8377.9472	0.5	4	0
8391.7476	0.5	3	0
8393.5484	0.5	3	0
8395.3478	0.5	3	0
8397.1481	0.5	3	0
8398.9485	0.5	3	0
8400.7483	0.5	3	0
8402.5491	0.5	3	1
8404.3484	0.5	3	0
8406.1486	0.5	3	1
8407.949	0.5	3	0
8421.7497	0.5	1	0
8423.5503	0.5	1	0
8425.3504	0.5	1	1
8427.1508	0.5	1	0
8428.9497	0.5	1	0
8430.7502	0.5	1	0
8432.5511	0.5	1	0
8434.3505	0.5	1	0
8436.1504	0.5	1	1
8437.9513	0.5	1	0
8451.752	0.5	1	0
8453.5518	0.5	1	1
8455.3523	0.5	1	0
8457.1522	0.5	1	0
8458.9524	0.5	1	1
8460.7524	0.5	1	0
8462.5526	0.5	1	0
8464.3526	0.5	1	0
8466.1533	0.5	1	0
8467.953	0.5	1	0
8481.754	0.5	4	0
8483.5538	0.5	4	0
8485.3542	0.5	4	0
8487.1542	0.5	4	0
8488.954	0.5	4	0
8490.7545	0.5	4	0
8492.5552	0.5	4	1
8494.3542	0.5	4	0
8496.1551	0.5	4	0
8497.9553	0.5	4	1
8511.7564	0.5	3	0
8513.5561	0.5	3	0
8515.3568	0.5	3	0
8517.1563	0.5	3	0
8518.9566	0.5	3	0
8520.7571	0.5	3	1
8522.5566	0.5	3	0
8524.3572	0.5	3	0
8526.1573	0.5	3	1
8527.9574	0.5	3	0
8541.7575	0.5	2	0
8543.5582	0.5	2	0
8545.3587	0.5	2	0
8547.1585	0.5	2	0
8548.9582	0.5	2	1
8550.759	0.5	2	0
8552.5591	0.5	2	0
8554.3592	0.5	2	1
8556.1593	0.5	2	0
8557.959	0.5	2	0
8571.7603	0.5	3	0
8573.5596	0.5	3	1
8575.3601	0.5	3	0
8577.1607	0.5	3	0
8578.9602	0.5	3	0
8580.761	0.5	3	0
8582.5611	0.5	3	0
8584.3605	0.5	3	0
8586.1616	0.5	3	1
8587.9612	0.5	3	0
8601.7619	0.5	4	0
8603.5622	0.5	4	0
8605.3621	0.5	4	0
8607.1629	0.5	4	1
8608.9624	0.5	4	0
8610.7626	0.5	4	0
8612.5632	0.5	4	1
8614.3625	0.5	4	0
8616.1628	0.5	4	0
8617.9627	0.5	4	0
8631.7638	0.5	2	0
8633.564	0.5	2	1
8635.3642	0.5	2	0
8637.1644	0.5	2	0
8638.9642	0.5	2	1
8640.7644	0.5	2	0
8642.5645	0.5	2	0
8644.3652	0.5	2	0
8646.1651	0.5	2	0
8647.9657	0.5	2	0
8661.7665	0.5	2	0
8663.5659	0.5	2	0
8665.3661	0.5	2	0
8667.1661	0.5	2	0
8668.9662	0.5	2	1
8670.7673	0.5	2	0
8672.5671	0.5	2	1
8674.3672	0.5	2	0
8676.1671	0.5	2	0
8677.9666	0.5	2	0
8691.768	0.5	1	0
8693.5683	0.5	1	0
8695.3683	0.5	1	0
8697.1682	0.5	1	0
8698.9691	0.5	1	1
8700.7683	0.5	1	0
8702.5685	0.5	1	0
8704.3692	0.5	1	0
8706.1697	0.5	1	0
8707.9692	0.5	1	1
