onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.5	2	1	1	1	4	4	4	4	1	1	2.67	2.50E+00
7.29	2	1	1	2	1	2	2	2	1	1	2.54	5.00E-01
12.07	2	1	1	3	4	4	4	4	1	1	2.29	5.00E-01
16.85	2	1	1	4	1	1	1	2	0	1	0.61	1.50E+00
22.64	2	1	1	5	4	4	4	4	1	1	2.43	5.00E-01
27.42	2	1	1	6	2	1	1	1	1	1	2.64	5.00E-01
32.2	2	1	1	7	2	2	2	2	1	1	2.55	5.00E-01
36.99	2	1	1	8	3	4	4	4	1	1	2.44	5.00E-01
41.77	2	1	1	9	4	3	3	3	1	1	2.22	1.50E+00
47.55	2	1	1	10	1	2	2	2	1	1	2.33	1.50E+00
53.34	2	1	1	11	3	4	4	4	1	1	2.45	5.00E-01
58.12	2	1	1	12	1	1	1	1	1	1	2.38	5.00E-01
62.91	2	1	1	13	1	1	1	1	1	1	2.36	2.50E+00
69.69	2	1	1	14	3	4	4	4	1	1	2.44	5.00E-01
74.47	2	1	1	15	2	2	2	2	1	1	2.41	5.50E+00
84.26	2	1	1	16	1	1	1	1	1	1	1.56	1.50E+00
90.04	2	1	1	17	2	2	2	2	1	1	2.21	5.00E-01
94.83	2	1	1	18	2	2	2	2	1	1	1.26	2.50E+00
101.61	2	1	1	19	2	1	1	2	0	1	1.01	5.00E-01
106.39	2	1	1	20	4	3	3	3	1	1	2.21	5.00E-01
111.18	2	1	1	21	3	4	4	4	1	1	1.13	2.50E+00
117.96	2	1	1	22	2	1	1	1	1	1	2.43	5.00E-01
122.74	2	1	1	23	4	3	3	3	1	1	1.66	5.00E-01
127.53	2	1	1	24	4	4	4	4	1	1	2.49	3.50E+00
135.31	2	1	1	25	1	1	1	1	1	1	1.68	1.50E+00
141.09	2	1	1	26	3	3	3	4	0	1	1.05	5.00E-01
145.88	2	1	1	27	2	1	1	1	1	1	2.66	4.50E+00
154.66	2	1	1	28	3	4	4	4	1	1	2.48	5.00E-01
159.45	2	1	1	29	1	1	1	1	1	1	2.35	5.00E-01
164.23	2	1	1	30	2	2	2	2	1	1	2.13	5.00E-01
169.01	2	1	1	31	4	4	4	4	1	1	2.53	1.50E+00
174.8	2	1	1	32	3	3	3	3	1	1	2.17	5.00E-01
179.58	2	1	1	33	2	2	2	1	0	1	1.78	5.00E-01
184.36	2	1	1	34	3	3	3	3	1	1	2.23	1.50E+00
190.15	2	1	1	35	2	2	2	2	1	1	2.19	4.50E+00
198.93	2	1	1	36	2	2	2	2	1	1	2.2	5.00E-01
203.72	2	1	1	37	2	2	2	2	1	1	2.19	3.50E+00
