onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	3	3	3	3	1	1	2.68	5.00E-01
5.28	2	2	1	2	1	1	1	1	1	1	2.41	5.00E-01
10.06	2	2	1	3	4	4	4	4	1	1	2.32	5.00E-01
14.84	2	2	1	4	3	3	3	3	1	1	2.22	8
27.13	2	2	1	5	2	2	2	2	1	1	2.32	3.50E+00
34.91	2	2	1	6	2	2	2	2	1	1	1.46	5.00E-01
39.7	2	2	1	7	2	2	2	2	1	1	1.02	1.50E+00
45.48	2	2	1	8	4	3	3	4	0	1	1.62	5.50E+00
55.26	2	2	1	9	1	2	2	1	0	1	1.81	3.50E+00
63.05	2	2	1	10	2	1	1	1	1	1	2.2	4.50E+00
71.83	2	2	1	11	1	1	1	1	1	1	2.5	5.00E-01
76.61	2	2	1	12	4	4	4	4	1	1	2.61	5.00E-01
81.4	2	2	1	13	1	1	1	1	1	1	2.25	3.50E+00
89.18	2	2	1	14	4	4	4	4	1	1	2.62	5.00E-01
93.97	2	2	1	15	1	2	2	2	1	1	2.45	5.00E-01
98.75	2	2	1	16	1	2	2	2	1	1	2.45	1.50E+00
104.53	2	2	1	17	1	1	1	1	1	1	2.38	5.00E-01
109.32	2	2	1	18	2	2	2	2	1	1	2.47	1.50E+00
115.1	2	2	1	19	4	4	4	4	1	1	2.42	5.00E-01
119.88	2	2	1	20	3	3	3	3	1	1	2.78	5.00E-01
124.67	2	2	1	21	3	4	4	4	1	1	2.69	5.00E-01
129.45	2	2	1	22	1	1	1	1	1	1	2.37	5.00E-01
134.23	2	2	1	23	2	2	2	2	1	1	2.52	5.00E-01
139.02	2	2	1	24	2	2	2	2	1	1	2.45	5.00E-01
143.8	2	2	1	25	4	4	4	4	1	1	2.54	4.50E+00
152.59	2	2	1	26	2	1	1	1	1	1	2.33	5.00E-01
157.37	2	2	1	27	2	1	1	1	1	1	2.25	2.50E+00
164.15	2	2	1	28	4	4	4	4	1	1	2.38	5.00E-01
168.94	2	2	1	29	2	1	1	1	1	1	2.41	1.50E+00
174.72	2	2	1	30	3	3	3	3	1	1	2.72	5.00E-01
179.5	2	2	1	31	3	3	3	3	1	1	2.58	3.50E+00
187.29	2	2	1	32	3	3	3	3	1	1	2.48	4.50E+00
196.07	2	2	1	33	3	4	4	4	1	1	2.3	5.00E-01
200.86	2	2	1	34	4	4	4	4	1	1	2.23	5.00E-01
205.64	2	2	1	35	2	2	2	2	1	1	2.29	2.50E+00
212.42	2	2	1	36	3	3	3	n/a	n/a	1	n/a	5.00E-01
217.21	2	2	1	37	4	3	3	3	1	1	2.3	1.50E+00
222.99	2	2	1	38	4	3	3	3	1	1	2.32	5.00E-01
227.77	2	2	1	39	2	2	2	2	1	1	2.31	5.00E-01
232.56	2	2	1	40	4	4	4	4	1	1	2.33	4.50E+00
241.34	2	2	1	41	1	2	2	2	1	1	2.45	8
253.63	2	2	1	42	3	4	4	4	1	1	2.5	2.50E+00
260.41	2	2	1	43	3	3	3	3	1	1	2.65	5.00E-01
265.19	2	2	1	44	2	2	2	2	1	1	2.25	5.00E-01
269.98	2	2	1	45	3	3	3	3	1	1	2.42	3.50E+00
277.76	2	2	1	46	1	1	1	1	1	1	2.29	5.00E-01
282.54	2	2	1	47	3	3	3	3	1	1	2.42	5.00E-01
287.33	2	2	1	48	2	2	2	2	1	1	2.49	5.00E-01
292.11	2	2	1	49	4	4	4	4	1	1	2.63	3.50E+00
299.9	2	2	1	50	4	4	4	4	1	1	2.4	1.50E+00
305.68	2	2	1	51	2	2	2	2	1	1	2.59	5.50E+00
315.46	2	2	1	52	4	4	4	4	1	1	2.41	2.50E+00
322.25	2	2	1	53	4	4	4	4	1	1	2.38	5.00E-01
327.03	2	2	1	54	4	4	4	4	1	1	2.31	1.50E+00
332.82	2	2	1	55	4	4	4	4	1	1	2.31	5.00E-01
337.6	2	2	1	56	2	2	2	2	1	1	2.52	5.00E-01
342.38	2	2	1	57	3	3	3	3	1	1	2.54	5.50E+00
352.17	2	2	1	58	2	2	2	2	1	1	2.48	5.00E-01
356.95	2	2	1	59	4	4	4	4	1	1	2.55	5.50E+00
366.73	2	2	1	60	1	1	1	1	1	1	2.41	3.50E+00
374.52	2	2	1	61	1	1	1	1	1	1	2.59	2.50E+00
381.3	2	2	1	62	1	1	1	1	1	1	2.19	1.50E+00
387.09	2	2	1	63	1	1	1	1	1	1	2.36	5.00E-01
391.87	2	2	1	64	3	3	3	3	1	1	1.2	5.00E-01
396.65	2	2	1	65	2	2	2	2	1	1	1.21	5.00E-01
401.44	2	2	1	66	4	4	4	4	1	1	1.04	2.50E+00
408.22	2	2	1	67	3	3	3	3	1	1	1.23	1.50E+00
