onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
227.13	2	1	1	37	3	3	3	4	0	1	1.27	1.50E+00
232.9	2	1	1	38	4	4	4	3	0	1	0.67	1.50E+00
238.66	2	1	1	39	3	3	3	3	1	1	2.52	2.50E+00
245.43	2	1	1	40	1	1	1	1	1	1	2.29	5.00E-01
250.2	2	1	1	41	2	2	2	2	1	1	2.31	5.00E-01
254.96	2	1	1	42	3	3	3	3	1	1	2.47	1.50E+00
260.73	2	1	1	43	3	4	4	3	0	1	1.21	1.50E+00
266.5	2	1	1	44	4	3	3	3	1	1	0.75	3.50E+00
274.27	2	1	1	45	1	2	2	2	1	1	0.81	5.00E-01
279.03	2	1	1	46	4	4	4	3	0	1	0.95	4.50E+00
287.8	2	1	1	47	1	1	1	2	0	1	0.77	2.50E+00
294.57	2	1	1	48	2	1	1	1	1	1	2.27	5.00E-01
299.33	2	1	1	49	3	3	3	3	1	1	2.31	1.50E+00
305.1	2	1	1	50	3	3	3	4	0	1	1.66	5.00E-01
309.87	2	1	1	51	2	2	2	2	1	1	2.22	8
322.14	2	1	1	52	4	4	4	3	0	1	1.19	5.00E-01
326.9	2	1	1	53	1	1	1	1	1	1	2.16	5.00E-01
331.67	2	1	1	54	1	1	1	2	0	1	2.15	5.00E-01
336.44	2	1	1	55	1	2	2	2	1	1	2.31	5.00E-01
341.2	2	1	1	56	1	1	1	1	1	1	2.29	5.00E-01
345.97	2	1	1	57	2	2	2	2	1	1	2.26	5.00E-01
350.74	2	1	1	58	3	3	3	3	1	1	2.24	5.00E-01
355.5	2	1	1	59	2	1	1	1	1	1	2.18	5.00E-01
360.27	2	1	1	60	3	4	4	4	1	1	2.36	1.50E+00
366.04	2	1	1	61	3	4	4	3	0	1	2.15	1.50E+00
371.81	2	1	1	62	1	1	1	1	1	1	2.36	5.00E-01
376.57	2	1	1	63	3	3	3	3	1	1	2.29	3.50E+00
384.34	2	1	1	64	4	4	4	3	0	1	0.98	5.00E-01
389.11	2	1	1	65	3	3	3	3	1	1	2.46	5.00E-01
393.87	2	1	1	66	2	2	2	1	0	1	2.28	1.50E+00
399.64	2	1	1	67	2	2	2	2	1	1	2.4	2.50E+00
406.41	2	1	1	68	3	4	4	4	1	1	2.37	4.50E+00
415.18	2	1	1	69	4	4	4	3	0	1	1.26	5.00E-01
419.94	2	1	1	70	1	1	1	1	1	1	2.22	2.50E+00
426.71	2	1	1	71	3	3	3	3	1	1	2.59	1.50E+00
432.48	2	1	1	72	1	1	1	1	1	1	2.4	5.00E-01
437.24	2	1	1	73	3	4	4	4	1	1	2.52	5.00E-01
442.01	2	1	1	74	1	1	1	1	1	1	2.31	5.00E-01
446.78	2	1	1	75	4	3	3	3	1	1	2.44	8
459.05	2	1	1	76	2	1	1	2	0	1	1.24	1.50E+00
464.81	2	1	1	77	1	2	2	2	1	1	2.22	5.00E-01
469.58	2	1	1	78	4	4	4	3	0	1	2.14	5.00E-01
474.35	2	1	1	79	4	4	4	4	1	1	2.19	5.00E-01
479.11	2	1	1	80	3	4	4	4	1	1	2.25	5.50E+00
488.88	2	1	1	81	1	2	2	2	1	1	2.7	2.50E+00
495.65	2	1	1	82	4	3	3	3	1	1	1.76	3.50E+00
503.41	2	1	1	83	2	2	2	1	0	1	1.24	1.50E+00
509.18	2	1	1	84	4	3	3	3	1	1	2.14	2.50E+00
515.95	2	1	1	85	4	4	4	1	0	1	0.36	5.00E-01
520.72	2	1	1	86	2	2	2	2	1	1	2.24	1.50E+00
526.48	2	1	1	87	2	2	2	2	1	1	2.14	3.50E+00
534.25	2	1	1	88	3	3	3	3	1	1	2.37	5.00E-01
539.02	2	1	1	89	4	4	4	4	1	1	2.45	1.50E+00
544.78	2	1	1	90	3	4	4	4	1	1	2.36	5.50E+00
554.55	2	1	1	91	1	1	1	2	0	1	0.65	5.00E-01
559.32	2	1	1	92	2	1	1	1	1	1	2.3	5.00E-01
564.09	2	1	1	93	4	3	3	3	1	1	3.29	1.50E+00
569.85	2	1	1	94	4	3	3	3	1	1	2.19	4.50E+00
578.62	2	1	1	95	3	4	4	4	1	1	2.43	5.00E-01
583.39	2	1	1	96	4	3	3	4	0	1	2.43	1.50E+00
589.15	2	1	1	97	1	2	2	2	1	1	2.2	5.00E-01
593.92	2	1	1	98	1	2	2	2	1	1	3.17	3.50E+00
601.69	2	1	1	99	2	2	2	1	0	1	0.83	5.00E-01
606.45	2	1	1	100	2	2	2	2	1	1	2.17	5.50E+00
