onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	4	4	4	4	1	1	3.2	8
12.78	2	2	1	2	2	2	2	3	0	1	1.1	8
25.05	2	2	1	3	1	2	2	2	1	1	2.4	5.00E-01
29.81	2	2	1	4	2	1	1	1	1	1	2.25	5.00E-01
34.58	2	2	1	5	3	4	4	3	0	1	0.9	5.50E+00
44.35	2	2	1	6	4	4	4	4	1	1	2.39	4.50E+00
53.11	2	2	1	7	1	1	1	1	1	1	2.69	5.00E-01
57.88	2	2	1	8	3	4	4	4	1	1	2.72	1.50E+00
63.65	2	2	1	9	4	3	3	3	1	1	1.84	1.50E+00
69.42	2	2	1	10	3	3	3	2	0	1	1.63	5.00E-01
74.18	2	2	1	11	1	2	2	2	1	1	2.38	5.00E-01
78.95	2	2	1	12	1	2	2	2	1	1	2.35	5.00E-01
83.72	2	2	1	13	3	3	3	3	1	1	2.49	2.50E+00
90.48	2	2	1	14	1	2	2	2	1	1	2.37	5.00E-01
95.25	2	2	1	15	4	4	4	4	1	1	2.61	1.50E+00
101.02	2	2	1	16	4	4	4	4	1	1	2.37	2.50E+00
107.78	2	2	1	17	4	4	4	4	1	1	2.35	4.50E+00
116.55	2	2	1	18	3	4	4	4	1	1	2.44	5.00E-01
121.32	2	2	1	19	1	2	2	2	1	1	2.33	5.00E-01
126.09	2	2	1	20	1	2	2	2	1	1	2.21	4.50E+00
134.85	2	2	1	21	3	3	3	3	1	1	2.66	3.50E+00
142.62	2	2	1	22	4	4	4	4	1	1	2.36	5.00E-01
147.39	2	2	1	23	4	4	4	4	1	1	2.15	3.50E+00
155.15	2	2	1	24	2	1	1	1	1	1	1.56	5.00E-01
159.92	2	2	1	25	3	3	3	3	1	1	2.35	5.00E-01
164.69	2	2	1	26	2	2	2	2	1	1	1.51	1.50E+00
170.46	2	2	1	27	3	3	3	3	1	1	1.36	1.50E+00
176.22	2	2	1	28	3	3	3	3	1	1	2.23	5.00E-01
180.99	2	2	1	29	1	1	1	2	0	1	2.32	2.50E+00
187.76	2	2	1	30	1	1	1	1	1	1	2.25	3.50E+00
195.52	2	2	1	31	4	4	4	4	1	1	2.22	5.50E+00
205.29	2	2	1	32	4	4	4	4	1	1	1	5.00E-01
210.06	2	2	1	33	2	2	2	2	1	1	0.71	2.50E+00
216.83	2	2	1	34	3	4	4	3	0	1	0.74	5.50E+00
226.59	2	2	1	35	2	1	1	2	0	1	0.94	5.00E-01
231.36	2	2	1	36	3	3	3	3	1	1	1.47	3.50E+00
239.13	2	2	1	37	2	2	2	2	1	1	0.72	5.50E+00
248.89	2	2	1	38	2	1	1	1	1	1	2.14	5.00E-01
253.66	2	2	1	39	2	1	1	1	1	1	2.15	5.00E-01
258.43	2	2	1	40	3	3	3	3	1	1	1.62	1.50E+00
264.19	2	2	1	41	2	2	2	2	1	1	2.21	3.50E+00
271.96	2	2	1	42	4	4	4	4	1	1	0.42	5.00E-01
276.73	2	2	1	43	2	2	2	2	1	1	0.82	1.50E+00
282.5	2	2	1	44	2	2	2	2	1	1	0.62	2.50E+00
289.26	2	2	1	45	4	4	4	4	1	1	2.37	2.50E+00
296.03	2	2	1	46	2	2	2	2	1	1	0.6	5.00E-01
300.8	2	2	1	47	3	3	3	3	1	1	0.79	4.50E+00
309.56	2	2	1	48	2	2	2	2	1	1	0.64	1.50E+00
315.33	2	2	1	49	2	2	2	2	1	1	0.7	5.00E-01
320.1	2	2	1	50	4	4	4	4	1	1	0.94	5.00E-01
324.87	2	2	1	51	3	3	3	3	1	1	0.72	5.00E-01
329.63	2	2	1	52	1	1	1	1	1	1	0.74	5.00E-01
334.4	2	2	1	53	1	1	1	1	1	1	0.47	2.50E+00
341.17	2	2	1	54	4	4	4	4	1	1	0.69	5.00E-01
345.93	2	2	1	55	3	3	3	3	1	1	0.78	5.00E-01
350.7	2	2	1	56	4	4	4	4	1	1	0.73	2.50E+00
357.47	2	2	1	57	3	3	3	3	1	1	0.52	5.50E+00
367.23	2	2	1	58	3	3	3	3	1	1	0.71	5.00E-01
372	2	2	1	59	4	4	4	4	1	1	0.65	5.00E-01
376.77	2	2	1	60	4	4	4	4	1	1	0.7	1.50E+00
382.54	2	2	1	61	1	1	1	1	1	1	0.65	2.50E+00
389.3	2	2	1	62	4	3	3	4	0	1	0.68	3.50E+00
397.07	2	2	1	63	1	1	1	1	1	1	0.72	5.50E+00
406.84	2	2	1	64	2	2	2	2	1	1	0.82	3.50E+00
414.6	2	2	1	65	1	2	2	1	0	1	0.88	5.00E-01
419.37	2	2	1	66	3	4	4	4	1	1	0.94	5.00E-01
424.14	2	2	1	67	3	3	3	4	0	1	0.92	1.50E+00
429.91	2	2	1	68	3	3	3	4	0	1	1.26	5.00E-01
434.67	2	2	1	69	4	3	3	3	1	1	1.25	5.00E-01
439.44	2	2	1	70	2	2	2	1	0	1	1.09	1.50E+00
445.21	2	2	1	71	2	1	1	1	1	1	0.54	1.50E+00
450.97	2	2	1	72	1	1	1	1	1	1	1.44	5.00E-01
455.74	2	2	1	73	1	1	1	2	0	1	0.69	5.00E-01
460.51	2	2	1	74	2	2	2	1	0	1	1.31	1.50E+00
466.28	2	2	1	75	3	3	3	3	1	1	0.8	3.50E+00
474.04	2	2	1	76	4	3	3	3	1	1	0.96	5.00E-01
478.81	2	2	1	77	4	3	3	4	0	1	1.01	1.50E+00
484.58	2	2	1	78	1	1	1	1	1	1	1.38	5.00E-01
489.34	2	2	1	79	2	2	2	2	1	1	1.2	1.50E+00
495.11	2	2	1	80	2	1	1	2	0	1	1.18	1.50E+00
500.88	2	2	1	81	2	2	2	1	0	1	1.5	5.00E-01
505.64	2	2	1	82	1	1	1	1	1	1	2.15	5.00E-01
510.41	2	2	1	83	3	3	3	3	1	1	1.09	1.50E+00
516.18	2	2	1	84	1	1	1	2	0	1	1.43	5.00E-01
520.95	2	2	1	85	1	1	1	1	1	1	1.16	5.00E-01
525.71	2	2	1	86	3	3	3	3	1	1	0.94	5.00E-01
530.48	2	2	1	87	1	1	1	1	1	1	0.71	5.00E-01
535.25	2	2	1	88	3	3	3	3	1	1	0.62	1.50E+00
541.01	2	2	1	89	4	4	4	4	1	1	0.74	1.50E+00
546.78	2	2	1	90	2	1	1	2	0	1	0.62	5.50E+00
556.55	2	2	1	91	2	2	2	2	1	1	1.36	2.50E+00
563.32	2	2	1	92	2	2	2	2	1	1	0.58	5.00E-01
568.08	2	2	1	93	1	1	1	1	1	1	0.58	1.50E+00
573.85	2	2	1	94	1	1	1	1	1	1	0.61	4.50E+00
582.62	2	2	1	95	4	4	4	4	1	1	0.69	1.50E+00
588.38	2	2	1	96	3	3	3	3	1	1	0.63	1.50E+00
594.15	2	2	1	97	1	1	1	1	1	1	0.71	5.00E-01
598.92	2	2	1	98	4	4	4	4	1	1	0.74	5.00E-01
603.68	2	2	1	99	1	1	1	1	1	1	0.73	5.00E-01
608.45	2	2	1	100	4	4	4	4	1	1	0.63	3.50E+00
