onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	1	1	1	1	1	1	3.1	5.00E-01
5.28	2	2	1	2	2	2	2	2	1	1	2.46	1.50E+00
11.05	2	2	1	3	4	4	4	4	1	1	2.72	5.00E-01
15.81	2	2	1	4	2	1	1	2	0	1	1.92	1.50E+00
21.58	2	2	1	5	1	2	2	1	0	1	1.14	5.00E-01
26.35	2	2	1	6	3	4	4	3	0	1	1.54	1.50E+00
32.11	2	2	1	7	3	3	3	3	1	1	2.34	5.00E-01
36.88	2	2	1	8	1	1	1	1	1	1	2.37	5.00E-01
41.65	2	2	1	9	3	3	3	3	1	1	2.53	5.00E-01
46.42	2	2	1	10	2	1	1	1	1	1	2.25	5.00E-01
51.18	2	2	1	11	3	3	3	3	1	1	2.56	2.50E+00
57.95	2	2	1	12	4	3	3	3	1	1	2.38	5.00E-01
62.72	2	2	1	13	2	1	1	1	1	1	2.41	8
74.98	2	2	1	14	1	1	1	1	1	1	2.37	5.00E-01
79.75	2	2	1	15	3	3	3	3	1	1	2.47	5.00E-01
84.52	2	2	1	16	3	4	4	4	1	1	2.44	1.50E+00
90.28	2	2	1	17	3	3	3	3	1	1	3.16	4.50E+00
99.05	2	2	1	18	3	4	4	3	0	1	2.22	2.50E+00
105.82	2	2	1	19	2	1	1	1	1	1	2.44	1.50E+00
111.59	2	2	1	20	1	1	1	1	1	1	2.39	2.50E+00
118.35	2	2	1	21	3	4	4	4	1	1	2.56	5.00E-01
123.12	2	2	1	22	4	3	3	3	1	1	3.3	1.50E+00
128.89	2	2	1	23	1	2	2	2	1	1	2.41	1.50E+00
134.65	2	2	1	24	2	2	2	2	1	1	2.2	3.50E+00
142.42	2	2	1	25	1	2	2	2	1	1	2.33	1.50E+00
148.19	2	2	1	26	4	3	3	3	1	1	2.52	5.00E-01
152.96	2	2	1	27	2	2	2	2	1	1	2.09	5.50E+00
162.72	2	2	1	28	1	1	1	1	1	1	2.34	2.50E+00
169.49	2	2	1	29	3	3	3	3	1	1	2.66	3.50E+00
177.26	2	2	1	30	4	4	4	4	1	1	2.96	1.50E+00
183.02	2	2	1	31	3	4	4	4	1	1	2.85	5.00E-01
187.79	2	2	1	32	2	2	2	2	1	1	2.63	5.00E-01
192.56	2	2	1	33	4	3	3	n/a	n/a	1	n/a	3.50E+00
200.33	2	2	1	34	1	1	1	1	1	1	2.41	5.00E-01
205.09	2	2	1	35	2	2	2	2	1	1	2.41	2.50E+00
211.86	2	2	1	36	3	3	3	3	1	1	2.4	5.00E-01
216.63	2	2	1	37	4	3	3	3	1	1	2.36	1.50E+00
222.39	2	2	1	38	1	2	2	2	1	1	2.43	5.00E-01
227.16	2	2	1	39	4	3	3	3	1	1	2.39	3.50E+00
234.93	2	2	1	40	2	2	2	2	1	1	2.53	3.50E+00
242.7	2	2	1	41	4	4	4	4	1	1	2.79	5.00E-01
247.46	2	2	1	42	4	4	4	4	1	1	2.5	5.00E-01
252.23	2	2	1	43	4	4	4	4	1	1	2.8	2.50E+00
259	2	2	1	44	2	2	2	1	0	1	2.71	5.00E-01
263.76	2	2	1	45	1	2	2	2	1	1	2.9	5.00E-01
268.53	2	2	1	46	1	2	2	2	1	1	2.25	3.50E+00
