onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
291.1	2	1	1	50	4	4	4	4	1	1	2.37	5.00E-01
295.87	2	1	1	51	3	4	4	4	1	1	2.42	5.50E+00
305.64	2	1	1	52	4	4	4	4	1	1	2.31	1.50E+00
311.4	2	1	1	53	2	1	1	2	0	1	0.94	5.00E-01
316.17	2	1	1	54	2	2	2	2	1	1	2.53	2.50E+00
322.94	2	1	1	55	4	4	4	4	1	1	2.42	5.00E-01
327.71	2	1	1	56	4	3	3	4	0	1	1.88	1.50E+00
333.47	2	1	1	57	4	4	4	4	1	1	2.41	1.50E+00
339.24	2	1	1	58	3	3	3	3	1	1	2.25	5.00E-01
344.01	2	1	1	59	2	2	2	1	0	1	1.94	5.00E-01
348.77	2	1	1	60	3	4	4	4	1	1	2.57	3.50E+00
356.54	2	1	1	61	4	4	4	4	1	1	2.5	5.00E-01
361.31	2	1	1	62	1	2	2	2	1	1	2.34	1.50E+00
367.07	2	1	1	63	4	4	4	4	1	1	2.26	5.00E-01
371.84	2	1	1	64	3	3	3	3	1	1	2.33	5.00E-01
376.61	2	1	1	65	3	3	3	3	1	1	1.22	5.50E+00
386.38	2	1	1	66	3	3	3	3	1	1	0.96	5.00E-01
391.14	2	1	1	67	4	4	4	3	0	1	1.03	5.00E-01
395.91	2	1	1	68	1	2	2	2	1	1	1.86	5.00E-01
400.68	2	1	1	69	1	1	1	2	0	1	1.29	1.50E+00
406.44	2	1	1	70	4	4	4	4	1	1	2.41	3.50E+00
414.21	2	1	1	71	1	1	1	1	1	1	2.33	5.00E-01
418.98	2	1	1	72	2	2	2	2	1	1	2.3	5.50E+00
428.75	2	1	1	73	2	2	2	2	1	1	2.34	5.00E-01
433.51	2	1	1	74	1	1	1	1	1	1	2.25	2.50E+00
440.28	2	1	1	75	4	4	4	4	1	1	2.5	1.50E+00
446.05	2	1	1	76	2	2	2	2	1	1	1.35	3.50E+00
453.81	2	1	1	77	4	3	3	4	0	1	2.04	5.00E-01
458.58	2	1	1	78	3	3	3	3	1	1	2.55	1.50E+00
464.35	2	1	1	79	2	2	2	2	1	1	1.4	4.50E+00
473.12	2	1	1	80	3	4	4	4	1	1	2.51	5.50E+00
482.88	2	1	1	81	3	3	3	3	1	1	2.32	2.50E+00
489.65	2	1	1	82	2	2	2	2	1	1	1.06	5.00E-01
494.42	2	1	1	83	3	3	3	3	1	1	2.37	4.50E+00
503.18	2	1	1	84	3	3	3	3	1	1	2.19	8
515.45	2	1	1	85	2	1	1	2	0	1	1.08	1.50E+00
521.22	2	1	1	86	2	1	1	1	1	1	1.49	1.50E+00
526.99	2	1	1	87	1	2	2	2	1	1	2.39	1.50E+00
532.75	2	1	1	88	2	2	2	1	0	1	1.4	5.00E-01
537.52	2	1	1	89	2	2	2	2	1	1	2.16	8
549.79	2	1	1	90	3	4	4	4	1	1	2.6	5.00E-01
554.55	2	1	1	91	4	4	4	4	1	1	2.26	5.00E-01
559.32	2	1	1	92	2	2	2	2	1	1	2.29	5.00E-01
564.09	2	1	1	93	2	1	1	2	0	1	1.12	5.00E-01
568.86	2	1	1	94	3	3	3	3	1	1	2.51	3.50E+00
576.62	2	1	1	95	1	1	1	1	1	1	2.3	4.50E+00
585.39	2	1	1	96	3	3	3	3	1	1	2.51	5.50E+00
595.16	2	1	1	97	1	2	2	2	1	1	2.33	5.00E-01
599.92	2	1	1	98	3	3	3	3	1	1	2.18	1.50E+00
605.69	2	1	1	99	2	1	1	2	0	1	1.65	1.50E+00
611.46	2	1	1	100	3	3	3	3	1	1	2.26	5.00E-01
