onset	duration	type	repeat
139822.7959	0.5	1	0
139824.5961	0.5	1	0
139826.3962	0.5	1	0
139828.1963	0.5	1	0
139829.9964	0.5	1	0
139831.7965	0.5	1	0
139833.5967	0.5	1	1
139835.3968	0.5	1	0
139837.1969	0.5	1	0
139838.997	0.5	1	1
139852.798	0.5	4	0
139854.598	0.5	4	0
139856.3982	0.5	4	1
139858.1983	0.5	4	0
139859.9985	0.5	4	0
139861.7986	0.5	4	0
139863.5987	0.5	4	0
139865.3988	0.5	4	0
139867.1989	0.5	4	1
139868.999	0.5	4	0
139882.8	0.5	4	0
139884.6001	0.5	4	1
139886.4002	0.5	4	0
139888.2003	0.5	4	0
139890.0004	0.5	4	1
139891.8006	0.5	4	0
139893.6007	0.5	4	0
139895.4008	0.5	4	0
139897.2009	0.5	4	0
139899.0011	0.5	4	0
139912.802	0.5	3	0
139914.6021	0.5	3	0
139916.4022	0.5	3	0
139918.2024	0.5	3	0
139920.0025	0.5	3	0
139921.8026	0.5	3	1
139923.6027	0.5	3	0
139925.4028	0.5	3	0
139927.203	0.5	3	1
139929.0031	0.5	3	0
139942.804	0.5	2	0
139944.6041	0.5	2	0
139946.4043	0.5	2	0
139948.2044	0.5	2	1
139950.0045	0.5	2	0
139951.8046	0.5	2	0
139953.6047	0.5	2	0
139955.4049	0.5	2	0
139957.205	0.5	2	1
139959.0051	0.5	2	0
139972.806	0.5	2	0
139974.6062	0.5	2	0
139976.4063	0.5	2	0
139978.2063	0.5	2	1
139980.0065	0.5	2	0
139981.8067	0.5	2	0
139983.6067	0.5	2	0
139985.4069	0.5	2	0
139987.207	0.5	2	1
139989.0071	0.5	2	0
140002.8081	0.5	3	0
140004.6082	0.5	3	0
140006.4083	0.5	3	0
140008.2084	0.5	3	1
140010.0086	0.5	3	0
140011.8087	0.5	3	0
140013.6088	0.5	3	0
140015.4089	0.5	3	0
140017.209	0.5	3	1
140019.0092	0.5	3	0
140032.81	0.5	3	0
140034.6102	0.5	3	0
140036.4103	0.5	3	0
140038.2104	0.5	3	0
140040.0106	0.5	3	0
140041.8106	0.5	3	1
140043.6108	0.5	3	0
140045.411	0.5	3	0
140047.2111	0.5	3	0
140049.0112	0.5	3	1
140062.812	0.5	1	0
140064.6122	0.5	1	0
140066.4124	0.5	1	1
140068.2125	0.5	1	0
140070.0126	0.5	1	0
140071.8127	0.5	1	1
140073.6129	0.5	1	0
140075.413	0.5	1	0
140077.2131	0.5	1	0
140079.0132	0.5	1	0
140092.8141	0.5	2	0
140094.6143	0.5	2	0
140096.4143	0.5	2	0
140098.2145	0.5	2	0
140100.0146	0.5	2	1
140101.8147	0.5	2	0
140103.6149	0.5	2	1
140105.415	0.5	2	0
140107.2151	0.5	2	0
140109.0152	0.5	2	0
140122.8161	0.5	4	0
140124.6163	0.5	4	0
140126.4164	0.5	4	1
140128.2165	0.5	4	0
140130.0166	0.5	4	0
140131.8167	0.5	4	0
140133.6169	0.5	4	0
140135.417	0.5	4	1
140137.2171	0.5	4	0
140139.0173	0.5	4	0
140152.8182	0.5	1	0
140154.6183	0.5	1	1
140156.4184	0.5	1	0
140158.2185	0.5	1	0
140160.0187	0.5	1	0
140161.8188	0.5	1	1
140163.6189	0.5	1	0
140165.419	0.5	1	0
140167.2191	0.5	1	0
140169.0193	0.5	1	0
