onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	2	1	1	2	2	2	2	1	1	2.43	5.00E-01
5.29	2	2	1	2	2	1	1	2	0	1	0.86	5.00E-01
10.07	2	2	1	3	1	1	1	1	1	1	2.54	5.00E-01
14.86	2	2	1	4	4	3	3	2	0	1	2.35	5.00E-01
19.64	2	2	1	5	2	2	2	2	1	1	1.14	1.50E+00
25.42	2	2	1	6	2	2	2	2	1	1	1.35	1.50E+00
31.21	2	2	1	7	1	1	1	4	0	1	1.35	5.50E+00
40.99	2	2	1	8	3	3	3	4	0	1	0.69	5.00E-01
45.78	2	2	1	9	4	3	3	3	1	1	1.48	5.00E-01
50.56	2	2	1	10	3	3	3	3	1	1	1.02	1.50E+00
56.34	2	2	1	11	3	3	3	3	1	1	0.89	5.00E-01
61.13	2	2	1	12	1	1	1	1	1	1	1.38	1.50E+00
66.91	2	2	1	13	1	1	1	1	1	1	0.72	1.50E+00
72.69	2	2	1	14	2	2	2	2	1	1	1.59	5.00E-01
77.48	2	2	1	15	2	1	1	2	0	1	0.64	5.00E-01
82.26	2	2	1	16	4	3	3	3	1	1	0.85	2.50E+00
89.04	2	2	1	17	1	1	1	2	0	1	0.58	5.00E-01
93.83	2	2	1	18	4	3	3	3	1	1	0.88	5.00E-01
98.61	2	2	1	19	4	4	4	3	0	1	0.49	5.00E-01
103.4	2	2	1	20	1	1	1	1	1	1	0.94	1.50E+00
109.18	2	2	1	21	2	2	2	2	1	1	0.87	2.50E+00
115.96	2	2	1	22	1	1	1	1	1	1	0.84	4.50E+00
124.75	2	2	1	23	4	4	4	3	0	1	0.56	1.50E+00
130.53	2	2	1	24	3	4	4	3	0	1	0.88	5.50E+00
140.31	2	2	1	25	1	1	1	1	1	1	0.61	1.50E+00
146.1	2	2	1	26	3	4	4	3	0	1	0.81	5.00E-01
150.88	2	2	1	27	1	2	2	1	0	1	0.73	5.00E-01
155.67	2	2	1	28	1	1	1	2	0	1	0.83	3.50E+00
163.45	2	2	1	29	2	2	2	2	1	1	0.92	5.00E-01
168.23	2	2	1	30	1	1	1	2	0	1	0.86	5.50E+00
178.02	2	2	1	31	3	3	3	3	1	1	0.75	5.00E-01
182.8	2	2	1	32	3	4	4	2	0	1	0.58	5.00E-01
187.58	2	2	1	33	1	1	1	2	0	1	0.89	3.50E+00
195.37	2	2	1	34	4	4	4	3	0	1	1.03	5.00E-01
200.15	2	2	1	35	1	2	2	1	0	1	1.49	5.00E-01
204.94	2	2	1	36	4	3	3	4	0	1	1.29	1.50E+00
210.72	2	2	1	37	1	2	2	1	0	1	1.1	5.00E-01
215.5	2	2	1	38	3	3	3	3	1	1	0.93	5.00E-01
220.29	2	2	1	39	3	3	3	3	1	1	0.71	5.00E-01
225.07	2	2	1	40	2	2	2	1	0	1	1.15	5.00E-01
229.85	2	2	1	41	2	2	2	2	1	1	1.1	2.50E+00
236.64	2	2	1	42	1	1	1	1	1	1	0.97	5.50E+00
246.42	2	2	1	43	1	1	1	1	1	1	2.6	3.50E+00
254.21	2	2	1	44	1	1	1	1	1	1	0.63	1.50E+00
259.99	2	2	1	45	2	1	1	1	1	1	0.6	5.00E-01
264.77	2	2	1	46	2	2	2	1	0	1	0.62	5.00E-01
269.56	2	2	1	47	4	3	3	3	1	1	0.8	5.00E-01
274.34	2	2	1	48	3	3	3	3	1	1	0.63	2.50E+00
281.12	2	2	1	49	2	2	2	2	1	1	1.1	4.50E+00
289.91	2	2	1	50	3	4	4	3	0	1	0.65	5.00E-01
294.69	2	2	1	51	2	2	2	1	0	1	0.91	1.50E+00
300.48	2	2	1	52	4	4	4	n/a	n/a	1	n/a	5.50E+00
310.26	2	2	1	53	4	4	4	3	0	1	0.81	2.50E+00
317.04	2	2	1	54	3	3	3	2	0	1	0.59	5.00E-01
321.83	2	2	1	55	3	3	3	3	1	1	0.62	5.00E-01
326.61	2	2	1	56	2	1	1	1	1	1	1.17	1.50E+00
332.39	2	2	1	57	3	3	3	3	1	1	0.59	5.00E-01
337.18	2	2	1	58	3	3	3	3	1	1	0.52	1.50E+00
342.96	2	2	1	59	4	3	3	1	0	1	1	5.00E-01
347.74	2	2	1	60	3	4	4	3	0	1	0.54	2.50E+00
354.53	2	2	1	61	4	4	4	3	0	1	1.05	3.50E+00
362.31	2	2	1	62	1	1	1	1	1	1	0.94	1.50E+00
368.1	2	2	1	63	1	1	1	2	0	1	1.7	2.50E+00
374.88	2	2	1	64	2	2	2	2	1	1	0.67	5.00E-01
379.66	2	2	1	65	2	2	2	4	0	1	0.68	3.50E+00
387.45	2	2	1	66	1	2	2	1	0	1	1.09	1.50E+00
393.23	2	2	1	67	2	2	2	2	1	1	0.73	5.00E-01
398.02	2	2	1	68	2	2	2	2	1	1	3.17	4.50E+00
406.8	2	2	1	69	3	4	4	3	0	1	0.71	5.00E-01
411.58	2	2	1	70	3	4	4	3	0	1	0.56	5.00E-01
416.37	2	2	1	71	4	4	4	3	0	1	1.18	3.50E+00
424.15	2	2	1	72	2	2	2	2	1	1	0.64	1.50E+00
429.93	2	2	1	73	1	2	2	1	0	1	0.78	4.50E+00
438.72	2	2	1	74	4	4	4	4	1	1	1.18	3.50E+00
446.5	2	2	1	75	1	1	1	1	1	1	0.8	5.00E-01
451.29	2	2	1	76	3	3	3	3	1	1	0.66	2.50E+00
458.07	2	2	1	77	3	4	4	3	0	1	0.54	5.00E-01
462.85	2	2	1	78	3	3	3	3	1	1	0.46	3.50E+00
470.64	2	2	1	79	2	2	2	1	0	1	0.66	5.50E+00
480.42	2	2	1	80	3	3	3	3	1	1	0.63	5.00E-01
485.2	2	2	1	81	4	3	3	3	1	1	1.24	1.50E+00
490.99	2	2	1	82	4	4	4	3	0	1	0.42	5.00E-01
495.77	2	2	1	83	4	4	4	3	0	1	1.11	1.50E+00
501.55	2	2	1	84	4	4	4	4	1	1	1.03	8
513.84	2	2	1	85	1	1	1	1	1	1	0.98	2.50E+00
520.62	2	2	1	86	4	3	3	4	0	1	1.3	4.50E+00
529.41	2	2	1	87	3	3	3	3	1	1	0.81	1.50E+00
535.19	2	2	1	88	4	4	4	4	1	1	1.18	3.50E+00
542.97	2	2	1	89	4	3	3	4	0	1	1.14	1.50E+00
