onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.5	2	1	1	1	3	3	3	3	1	1	3.17	5.00E-01
5.29	2	1	1	2	1	2	2	2	1	1	2.29	5.00E-01
10.07	2	1	1	3	4	4	4	4	1	1	2.43	5.00E-01
14.85	2	1	1	4	1	1	1	2	0	1	1.19	1.50E+00
20.64	2	1	1	5	3	4	4	3	0	1	0.88	5.00E-01
25.42	2	1	1	6	1	1	1	1	1	1	0.96	5.50E+00
35.21	2	1	1	7	2	1	1	1	1	1	2.31	5.00E-01
39.99	2	1	1	8	4	3	3	4	0	1	1.37	5.00E-01
44.77	2	1	1	9	3	4	4	4	1	1	1.36	5.00E-01
49.56	2	1	1	10	4	3	3	3	1	1	1.02	4.50E+00
58.34	2	1	1	11	4	3	3	3	1	1	0.78	1.50E+00
64.12	2	1	1	12	2	2	2	2	1	1	0.9	5.50E+00
73.91	2	1	1	13	2	1	1	1	1	1	1.05	1.50E+00
79.69	2	1	1	14	1	2	2	2	1	1	0.63	2.50E+00
86.48	2	1	1	15	2	2	2	1	0	1	0.84	1.50E+00
92.26	2	1	1	16	3	3	3	3	1	1	0.86	5.00E-01
97.04	2	1	1	17	1	2	2	2	1	1	0.75	5.00E-01
101.83	2	1	1	18	3	4	4	3	0	1	1.15	2.50E+00
108.61	2	1	1	19	1	1	1	2	0	1	0.81	1.50E+00
114.39	2	1	1	20	2	2	2	1	0	1	0.65	2.50E+00
121.18	2	1	1	21	1	1	1	2	0	1	0.72	1.50E+00
126.96	2	1	1	22	1	1	1	1	1	1	0.8	3.50E+00
134.75	2	1	1	23	3	3	3	3	1	1	1.38	1.50E+00
140.53	2	1	1	24	1	2	2	1	0	1	0.8	4.50E+00
149.31	2	1	1	25	1	1	1	1	1	1	0.96	1.50E+00
155.1	2	1	1	26	4	4	4	3	0	1	0.95	2.50E+00
161.88	2	1	1	27	4	3	3	3	1	1	0.82	1.50E+00
167.66	2	1	1	28	1	1	1	1	1	1	2.77	5.00E-01
172.45	2	1	1	29	4	3	3	3	1	1	1.34	1.50E+00
178.23	2	1	1	30	4	3	3	3	1	1	0.56	5.50E+00
188.02	2	1	1	31	1	1	1	1	1	1	0.84	1.50E+00
193.8	2	1	1	32	2	1	1	2	0	1	0.72	5.00E-01
198.58	2	1	1	33	2	1	1	1	1	1	0.67	5.00E-01
203.37	2	1	1	34	2	2	2	1	0	1	0.65	2.50E+00
210.15	2	1	1	35	2	2	2	2	1	1	0.63	4.50E+00
218.93	2	1	1	36	4	3	3	3	1	1	0.89	1.50E+00
224.72	2	1	1	37	4	3	3	3	1	1	0.7	5.00E-01
229.5	2	1	1	38	3	4	4	4	1	1	0.83	5.00E-01
234.29	2	1	1	39	1	1	1	1	1	1	0.72	5.50E+00
244.07	2	1	1	40	3	3	3	4	0	1	1.2	5.00E-01
248.85	2	1	1	41	1	1	1	1	1	1	0.91	1.50E+00
254.64	2	1	1	42	1	1	1	2	0	1	0.69	4.50E+00
263.42	2	1	1	43	3	4	4	1	0	1	0.95	5.50E+00
273.21	2	1	1	44	4	4	4	2	0	1	1.29	3.50E+00
280.99	2	1	1	45	3	3	3	3	1	1	1.58	5.00E-01
285.77	2	1	1	46	3	4	4	2	0	1	1.23	5.00E-01
290.56	2	1	1	47	2	2	2	2	1	1	0.87	1.50E+00
296.34	2	1	1	48	3	3	3	2	0	1	0.7	3.50E+00
304.12	2	1	1	49	2	1	1	2	0	1	0.72	5.00E-01
308.91	2	1	1	50	3	3	3	3	1	1	1.18	5.00E-01
313.69	2	1	1	51	4	3	3	2	0	1	0.93	5.00E-01
318.48	2	1	1	52	2	2	2	1	0	1	0.78	2.50E+00
325.26	2	1	1	53	1	1	1	2	0	1	1.15	5.50E+00
335.04	2	1	1	54	4	3	3	3	1	1	0.73	2.50E+00
341.83	2	1	1	55	4	4	4	3	0	1	0.67	3.50E+00
349.61	2	1	1	56	2	2	2	2	1	1	0.64	5.00E-01
354.39	2	1	1	57	1	2	2	1	0	1	0.87	5.00E-01
359.18	2	1	1	58	3	3	3	4	0	1	0.85	5.00E-01
363.96	2	1	1	59	3	3	3	3	1	1	1.03	2.50E+00
370.75	2	1	1	60	3	3	3	2	0	1	0.79	1.50E+00
376.53	2	1	1	61	3	3	3	3	1	1	0.54	5.00E-01
381.31	2	1	1	62	2	2	2	1	0	1	2.9	1.50E+00
387.1	2	1	1	63	4	3	3	3	1	1	1.36	5.00E-01
391.88	2	1	1	64	4	3	3	4	0	1	0.88	5.00E-01
396.66	2	1	1	65	4	4	4	3	0	1	0.63	1.50E+00
402.45	2	1	1	66	2	2	2	1	0	1	0.62	5.00E-01
407.23	2	1	1	67	4	4	4	4	1	1	1.11	8
419.51	2	1	1	68	3	4	4	3	0	1	1.17	5.50E+00
429.3	2	1	1	69	4	4	4	3	0	1	0.95	5.00E-01
434.08	2	1	1	70	4	3	3	3	1	1	0.8	5.00E-01
438.87	2	1	1	71	1	1	1	2	0	1	1.13	5.00E-01
443.65	2	1	1	72	2	2	2	2	1	1	0.97	4.50E+00
452.43	2	1	1	73	2	2	2	2	1	1	0.5	5.00E-01
457.22	2	1	1	74	2	2	2	1	0	1	0.68	5.00E-01
462	2	1	1	75	4	4	4	2	0	1	0.82	3.50E+00
469.79	2	1	1	76	3	3	3	3	1	1	1.11	5.00E-01
474.57	2	1	1	77	1	1	1	2	0	1	1.3	5.00E-01
479.35	2	1	1	78	4	4	4	4	1	1	1.56	8
491.64	2	1	1	79	3	4	4	3	0	1	0.94	5.00E-01
496.42	2	1	1	80	2	2	2	1	0	1	0.73	5.00E-01
501.2	2	1	1	81	1	2	2	2	1	1	0.56	5.00E-01
505.99	2	1	1	82	3	4	4	3	0	1	1.19	5.00E-01
510.77	2	1	1	83	1	1	1	1	1	1	0.8	2.50E+00
517.55	2	1	1	84	3	4	4	3	0	1	1.12	5.00E-01
522.34	2	1	1	85	2	2	2	1	0	1	3.31	5.00E-01
527.12	2	1	1	86	2	1	1	2	0	1	1.09	3.50E+00
534.91	2	1	1	87	4	4	4	3	0	1	0.84	3.50E+00
542.69	2	1	1	88	1	1	1	2	0	1	0.79	3.50E+00
550.47	2	1	1	89	1	2	2	2	1	1	1.14	1.50E+00
556.26	2	1	1	90	1	1	1	2	0	1	2.94	3.50E+00
564.04	2	1	1	91	3	4	4	3	0	1	2.16	5.00E-01
568.83	2	1	1	92	4	4	4	4	1	1	0.74	5.00E-01
573.61	2	1	1	93	3	4	4	3	0	1	0.63	2.50E+00
580.39	2	1	1	94	2	2	2	1	0	1	0.88	1.50E+00
586.18	2	1	1	95	2	2	2	1	0	1	0.87	5.00E-01
590.96	2	1	1	96	3	3	3	3	1	1	0.68	1.50E+00
596.74	2	1	1	97	2	1	1	2	0	1	0.67	1.50E+00
602.53	2	1	1	98	2	1	1	1	1	1	0.95	5.00E-01
607.31	2	1	1	99	1	1	1	3	0	1	0.88	5.00E-01
612.09	2	1	1	100	4	4	4	4	1	1	0.8	1.50E+00
