onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	1	1	1	4	4	4	4	1	1	2.89	5.00E-01
5.3	2	1	1	2	4	3	3	4	0	1	2.38	3.50E+00
13.08	2	1	1	3	2	1	1	1	1	1	2.52	5.00E-01
17.86	2	1	1	4	1	1	1	1	1	1	2.57	5.00E-01
22.65	2	1	1	5	3	3	3	3	1	1	2.5	5.00E-01
27.43	2	1	1	6	4	4	4	4	1	1	2.55	1.50E+00
33.21	2	1	1	7	1	2	2	2	1	1	2.64	5.00E-01
38	2	1	1	8	2	2	2	2	1	1	2.62	5.00E-01
42.78	2	1	1	9	1	2	2	2	1	1	2.42	3.50E+00
50.56	2	1	1	10	3	3	3	3	1	1	2.23	4.50E+00
59.35	2	1	1	11	2	1	1	1	1	1	2.35	5.00E-01
64.13	2	1	1	12	2	2	2	2	1	1	2.67	5.00E-01
68.92	2	1	1	13	1	2	2	2	1	1	2.38	5.50E+00
78.7	2	1	1	14	3	3	3	3	1	1	2.21	2.50E+00
85.48	2	1	1	15	3	3	3	3	1	1	2.16	5.00E-01
90.27	2	1	1	16	1	1	1	1	1	1	2.4	5.00E-01
95.05	2	1	1	17	4	4	4	4	1	1	2.69	5.00E-01
99.83	2	1	1	18	2	2	2	2	1	1	2.48	5.00E-01
104.62	2	1	1	19	1	1	1	1	1	1	2.33	1.50E+00
110.4	2	1	1	20	3	4	4	3	0	1	2.11	5.50E+00
120.19	2	1	1	21	4	4	4	4	1	1	2.59	3.50E+00
127.97	2	1	1	22	4	4	4	4	1	1	2.7	3.50E+00
135.75	2	1	1	23	3	3	3	3	1	1	2.27	5.00E-01
140.54	2	1	1	24	1	1	1	1	1	1	2.36	2.50E+00
147.32	2	1	1	25	2	2	2	2	1	1	2.51	1.50E+00
153.1	2	1	1	26	3	4	4	4	1	1	2.63	2.50E+00
159.89	2	1	1	27	3	3	3	3	1	1	2.55	5.00E-01
164.67	2	1	1	28	4	4	4	4	1	1	2.25	5.00E-01
169.46	2	1	1	29	3	3	3	3	1	1	2.26	5.00E-01
174.24	2	1	1	30	1	2	2	2	1	1	2.42	5.00E-01
179.02	2	1	1	31	1	1	1	1	1	1	2.32	5.00E-01
183.81	2	1	1	32	4	4	4	4	1	1	2.24	2.50E+00
190.59	2	1	1	33	1	1	1	1	1	1	2.3	1.50E+00
196.37	2	1	1	34	4	4	4	4	1	1	2.18	5.50E+00
206.16	2	1	1	35	3	3	3	3	1	1	2.16	1.50E+00
211.94	2	1	1	36	4	3	3	3	1	1	2.52	5.00E-01
216.73	2	1	1	37	2	1	1	1	1	1	2.31	5.00E-01
221.51	2	1	1	38	4	4	4	4	1	1	2.19	1.50E+00
227.29	2	1	1	39	1	1	1	1	1	1	2.23	5.00E-01
232.08	2	1	1	40	3	3	3	3	1	1	2.14	5.50E+00
241.86	2	1	1	41	1	1	1	1	1	1	2.15	5.00E-01
246.65	2	1	1	42	4	4	4	4	1	1	2.25	1.50E+00
252.43	2	1	1	43	1	1	1	1	1	1	2.28	4.50E+00
261.21	2	1	1	44	4	3	3	4	0	1	1.24	5.00E-01
266	2	1	1	45	3	3	3	3	1	1	0.83	1.50E+00
271.78	2	1	1	46	4	4	4	4	1	1	2.22	5.00E-01
276.56	2	1	1	47	1	1	1	1	1	1	2.11	5.00E-01
281.35	2	1	1	48	3	3	3	3	1	1	0.8	1.50E+00
287.13	2	1	1	49	1	1	1	1	1	1	0.85	1.50E+00
292.91	2	1	1	50	3	3	3	3	1	1	0.71	4.50E+00
301.7	2	1	1	51	4	4	4	4	1	1	0.96	5.00E-01
306.48	2	1	1	52	2	2	2	2	1	1	2.51	2.50E+00
313.27	2	1	1	53	2	2	2	2	1	1	2.21	1.50E+00
319.05	2	1	1	54	3	3	3	3	1	1	0.71	5.00E-01
323.83	2	1	1	55	1	1	1	1	1	1	2.02	8
336.12	2	1	1	56	3	3	3	3	1	1	0.67	5.00E-01
340.9	2	1	1	57	2	1	1	2	0	1	0.99	5.50E+00
350.69	2	1	1	58	3	3	3	3	1	1	2.22	5.00E-01
355.47	2	1	1	59	4	3	3	3	1	1	2.57	3.50E+00
363.25	2	1	1	60	1	2	2	2	1	1	2.49	5.50E+00
373.04	2	1	1	61	4	4	4	4	1	1	2.28	4.50E+00
381.82	2	1	1	62	3	3	3	3	1	1	2.21	5.00E-01
386.6	2	1	1	63	3	4	4	4	1	1	2.51	5.00E-01
391.39	2	1	1	64	2	2	2	2	1	1	2.26	5.00E-01
396.17	2	1	1	65	4	4	4	4	1	1	2.45	5.00E-01
400.96	2	1	1	66	2	1	1	1	1	1	2.36	3.50E+00
408.74	2	1	1	67	2	2	2	2	1	1	2.25	1.50E+00
414.52	2	1	1	68	3	3	3	3	1	1	2.5	5.00E-01
419.31	2	1	1	69	1	1	1	1	1	1	2.31	3.50E+00
427.09	2	1	1	70	2	2	2	2	1	1	2.26	1.50E+00
432.87	2	1	1	71	1	1	1	1	1	1	2.16	5.00E-01
437.66	2	1	1	72	3	3	3	3	1	1	2.11	2.50E+00
444.44	2	1	1	73	4	4	4	4	1	1	0.73	5.00E-01
449.23	2	1	1	74	2	2	2	2	1	1	2.31	5.50E+00
459.01	2	1	1	75	2	1	1	1	1	1	2.32	1.50E+00
464.79	2	1	1	76	3	3	3	3	1	1	2.12	5.00E-01
469.58	2	1	1	77	1	2	2	2	1	1	2.33	1.50E+00
475.36	2	1	1	78	3	4	4	3	0	1	2.11	4.50E+00
484.14	2	1	1	79	2	1	1	1	1	1	2.25	2.50E+00
490.93	2	1	1	80	3	4	4	4	1	1	2.61	1.50E+00
496.71	2	1	1	81	1	1	1	1	1	1	2.37	8
509	2	1	1	82	4	4	4	4	1	1	2.38	1.50E+00
514.78	2	1	1	83	2	1	1	1	1	1	2.32	3.50E+00
522.56	2	1	1	84	2	2	2	2	1	1	2.66	2.50E+00
529.35	2	1	1	85	2	2	2	2	1	1	2.32	1.50E+00
535.13	2	1	1	86	2	2	2	2	1	1	2.36	5.00E-01
539.91	2	1	1	87	2	2	2	2	1	1	2.16	1.50E+00
545.7	2	1	1	88	4	4	4	4	1	1	2.25	2.50E+00
552.48	2	1	1	89	2	2	2	2	1	1	0.96	5.00E-01
557.27	2	1	1	90	1	1	1	1	1	1	2.26	2.50E+00
564.05	2	1	1	91	4	4	4	4	1	1	2.23	5.00E-01
568.83	2	1	1	92	2	2	2	2	1	1	2.25	5.00E-01
573.62	2	1	1	93	1	1	1	1	1	1	2.22	1.50E+00
579.4	2	1	1	94	2	2	2	2	1	1	2.15	5.00E-01
584.18	2	1	1	95	1	1	1	1	1	1	2.15	5.00E-01
588.97	2	1	1	96	4	4	4	4	1	1	2.74	1.50E+00
594.75	2	1	1	97	4	4	4	4	1	1	0.87	5.00E-01
599.54	2	1	1	98	1	2	2	4	0	1	0.61	5.00E-01
604.32	2	1	1	99	3	3	3	3	1	1	2.2	1.50E+00
610.1	2	1	1	100	4	3	3	4	0	1	0.88	3.50E+00
