onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
264.58	2	1	1	42	1	1	1	1	1	1	2.09	1.50E+00
270.37	2	1	1	43	4	4	4	4	1	1	2.38	5.00E-01
275.15	2	1	1	44	4	4	4	4	1	1	1.23	2.50E+00
281.93	2	1	1	45	1	1	1	1	1	1	2.29	5.00E-01
286.72	2	1	1	46	1	1	1	1	1	1	2.28	5.00E-01
291.5	2	1	1	47	1	1	1	1	1	1	1.14	1.50E+00
297.28	2	1	1	48	1	1	1	1	1	1	1.44	5.00E-01
302.07	2	1	1	49	4	4	4	4	1	1	1.07	1.50E+00
307.85	2	1	1	50	4	3	3	3	1	1	3.27	5.00E-01
312.63	2	1	1	51	4	3	3	4	0	1	1.57	5.00E-01
317.42	2	1	1	52	1	1	1	1	1	1	1.27	4.50E+00
326.2	2	1	1	53	3	3	3	2	0	1	1.15	1.50E+00
331.99	2	1	1	54	1	1	1	2	0	1	2.1	1.50E+00
337.77	2	1	1	55	2	2	2	2	1	1	1.85	5.00E-01
342.55	2	1	1	56	4	3	3	4	0	1	1.39	5.00E-01
347.34	2	1	1	57	3	3	3	3	1	1	2.35	1.50E+00
353.12	2	1	1	58	2	1	1	2	0	1	1.37	3.50E+00
360.9	2	1	1	59	4	4	4	4	1	1	2.32	1.50E+00
366.69	2	1	1	60	3	4	4	3	0	1	2.32	1.50E+00
372.47	2	1	1	61	4	4	4	4	1	1	2.42	1.50E+00
378.26	2	1	1	62	4	4	4	4	1	1	2.12	1.50E+00
384.04	2	1	1	63	1	1	1	1	1	1	1.41	5.00E-01
388.82	2	1	1	64	4	4	4	4	1	1	2.46	5.50E+00
398.61	2	1	1	65	3	3	3	3	1	1	1.3	4.50E+00
407.39	2	1	1	66	1	1	1	1	1	1	1.33	5.00E-01
412.17	2	1	1	67	3	3	3	3	1	1	2.48	5.00E-01
416.96	2	1	1	68	2	2	2	2	1	1	1.24	4.50E+00
425.74	2	1	1	69	2	2	2	2	1	1	1.02	3.50E+00
433.53	2	1	1	70	2	2	2	2	1	1	1.13	5.50E+00
443.31	2	1	1	71	1	2	2	1	0	1	1.04	5.00E-01
448.09	2	1	1	72	1	1	1	1	1	1	1.7	2.50E+00
454.88	2	1	1	73	2	2	2	2	1	1	1.25	5.50E+00
464.66	2	1	1	74	2	2	2	2	1	1	0.88	5.00E-01
469.45	2	1	1	75	2	2	2	2	1	1	1.28	5.00E-01
474.23	2	1	1	76	2	2	2	2	1	1	1.09	5.00E-01
479.01	2	1	1	77	3	3	3	3	1	1	1.05	5.00E-01
483.8	2	1	1	78	4	3	3	4	0	1	0.75	5.50E+00
493.58	2	1	1	79	3	4	4	3	0	1	0.94	5.00E-01
498.36	2	1	1	80	2	1	1	2	0	1	1.09	1.50E+00
504.15	2	1	1	81	4	3	3	3	1	1	2.32	5.00E-01
508.93	2	1	1	82	3	3	3	3	1	1	2.43	5.00E-01
513.71	2	1	1	83	3	3	3	3	1	1	2.35	3.50E+00
521.5	2	1	1	84	1	1	1	1	1	1	1.37	5.00E-01
526.28	2	1	1	85	3	3	3	3	1	1	1.4	5.00E-01
531.07	2	1	1	86	4	3	3	3	1	1	2.4	5.00E-01
535.85	2	1	1	87	2	2	2	2	1	1	1.86	1.50E+00
541.63	2	1	1	88	3	3	3	3	1	1	1.31	2.50E+00
548.42	2	1	1	89	1	1	1	2	0	1	1.84	3.50E+00
556.2	2	1	1	90	2	2	2	2	1	1	1.26	3.50E+00
563.98	2	1	1	91	3	3	3	3	1	1	1.57	5.00E-01
568.75	2	1	1	92	1	1	1	1	1	1	1.01	5.00E-01
573.54	2	1	1	93	3	3	3	3	1	1	1.28	1.50E+00
579.32	2	1	1	94	1	1	1	1	1	1	1.07	2.50E+00
586.1	2	1	1	95	2	2	2	2	1	1	0.83	5.00E-01
590.89	2	1	1	96	3	4	4	3	0	1	1.21	2.50E+00
597.67	2	1	1	97	1	1	1	1	1	1	1	5.00E-01
602.45	2	1	1	98	3	3	3	3	1	1	1.16	5.00E-01
607.24	2	1	1	99	3	4	4	3	0	1	1.06	5.00E-01
612.02	2	1	1	100	1	2	2	1	0	1	1.22	1.50E+00
