onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
382.32	2	2	1	62	1	2	2	2	1	1	2.73	3.50E+00
390.1	2	2	1	63	1	2	2	2	1	1	3.15	1.50E+00
395.89	2	2	1	64	3	3	3	3	1	1	2.52	1.50E+00
401.67	2	2	1	65	3	4	4	4	1	1	2.62	1.50E+00
407.46	2	2	1	66	4	4	4	4	1	1	2.58	1.50E+00
413.24	2	2	1	67	3	3	3	3	1	1	2.78	1.50E+00
419.02	2	2	1	68	4	4	4	4	1	1	2.48	5.00E-01
423.81	2	2	1	69	4	3	3	3	1	1	2.9	2.50E+00
430.59	2	2	1	70	4	4	4	4	1	1	2.91	5.00E-01
435.37	2	2	1	71	1	1	1	1	1	1	2.51	5.50E+00
445.16	2	2	1	72	1	1	1	1	1	1	2.41	1.50E+00
450.94	2	2	1	73	1	1	1	1	1	1	2.4	5.00E-01
455.73	2	2	1	74	3	3	3	3	1	1	2.52	5.00E-01
460.51	2	2	1	75	2	1	1	1	1	1	2.9	5.00E-01
465.29	2	2	1	76	4	4	4	4	1	1	2.71	5.00E-01
470.08	2	2	1	77	3	4	4	4	1	1	2.48	5.00E-01
474.86	2	2	1	78	2	1	1	1	1	1	2.8	1.50E+00
480.64	2	2	1	79	2	2	2	2	1	1	2.42	5.50E+00
490.43	2	2	1	80	3	3	3	3	1	1	2.76	5.00E-01
495.21	2	2	1	81	3	3	3	3	1	1	2.71	3.50E+00
502.99	2	2	1	82	3	3	3	3	1	1	2.52	3.50E+00
510.78	2	2	1	83	4	4	4	4	1	1	2.7	2.50E+00
517.56	2	2	1	84	3	3	3	3	1	1	2.68	2.50E+00
524.35	2	2	1	85	4	4	4	4	1	1	2.5	5.00E-01
529.13	2	2	1	86	2	2	2	2	1	1	2.66	5.00E-01
533.91	2	2	1	87	2	2	2	2	1	1	2.91	5.00E-01
538.7	2	2	1	88	3	3	3	2	0	1	3.45	5.00E-01
543.48	2	2	1	89	4	4	4	4	1	1	2.48	5.00E-01
548.26	2	2	1	90	4	4	4	4	1	1	2.42	5.00E-01
553.05	2	2	1	91	2	1	1	1	1	1	2.71	4.50E+00
561.83	2	2	1	92	3	3	3	3	1	1	2.71	4.50E+00
570.62	2	2	1	93	4	4	4	4	1	1	2.47	1.50E+00
576.4	2	2	1	94	3	4	4	4	1	1	2.58	1.50E+00
582.18	2	2	1	95	2	1	1	1	1	1	2.7	1.50E+00
587.97	2	2	1	96	3	3	3	3	1	1	3.28	1.50E+00
593.75	2	2	1	97	1	1	1	1	1	1	2.55	2.50E+00
600.53	2	2	1	98	2	2	2	2	1	1	2.45	1.50E+00
606.32	2	2	1	99	1	1	1	1	1	1	2.38	5.00E-01
611.1	2	2	1	100	4	4	4	4	1	1	2.64	2.50E+00
