onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
0.51	2	1	1	1	2	2	2	2	1	1	2.52	1.50E+00
6.3	2	1	1	2	1	1	1	1	1	1	2.28	5.00E-01
11.08	2	1	1	3	3	4	4	4	1	1	2.65	3.50E+00
18.87	2	1	1	4	2	1	1	1	1	1	2.41	1.50E+00
24.65	2	1	1	5	4	4	4	3	0	1	2.28	5.00E-01
29.43	2	1	1	6	3	3	3	3	1	1	2.52	4.50E+00
38.22	2	1	1	7	1	2	2	2	1	1	2.31	5.50E+00
48	2	1	1	8	1	1	1	1	1	1	2.54	5.00E-01
52.78	2	1	1	9	4	4	4	4	1	1	2.66	5.00E-01
57.57	2	1	1	10	4	4	4	4	1	1	2.49	1.50E+00
63.35	2	1	1	11	3	4	4	4	1	1	2.57	1.50E+00
69.13	2	1	1	12	1	1	1	1	1	1	2.15	4.50E+00
77.92	2	1	1	13	4	4	4	4	1	1	2.53	5.00E-01
82.7	2	1	1	14	4	3	3	3	1	1	2.47	1.50E+00
88.49	2	1	1	15	3	3	3	3	1	1	2.55	5.00E-01
93.27	2	1	1	16	4	3	3	3	1	1	2.47	5.00E-01
98.05	2	1	1	17	2	2	2	2	1	1	2.4	1.50E+00
103.84	2	1	1	18	1	1	1	1	1	1	2.15	1.50E+00
109.62	2	1	1	19	2	2	2	2	1	1	2.26	5.00E-01
114.41	2	1	1	20	4	4	4	4	1	1	2.63	5.00E-01
119.19	2	1	1	21	1	1	1	1	1	1	2.08	5.00E-01
123.97	2	1	1	22	4	3	3	3	1	1	2.46	1.50E+00
129.76	2	1	1	23	3	4	4	3	0	1	2.16	5.00E-01
134.54	2	1	1	24	1	1	1	1	1	1	0.99	5.00E-01
139.32	2	1	1	25	3	3	3	3	1	1	2.39	5.00E-01
144.11	2	1	1	26	3	3	3	3	1	1	2.21	1.50E+00
149.89	2	1	1	27	4	3	3	3	1	1	2.32	5.00E-01
154.67	2	1	1	28	4	4	4	4	1	1	2.29	3.50E+00
162.46	2	1	1	29	1	2	2	1	0	1	0.78	4.50E+00
171.24	2	1	1	30	4	3	3	3	1	1	2.52	1.50E+00
177.03	2	1	1	31	2	2	2	2	1	1	2.33	2.50E+00
183.81	2	1	1	32	1	1	1	1	1	1	0.97	5.00E-01
188.59	2	1	1	33	2	1	1	2	0	1	0.95	1.50E+00
194.38	2	1	1	34	2	1	1	1	1	1	1	1.50E+00
200.16	2	1	1	35	3	4	4	3	0	1	2.26	5.00E-01
204.94	2	1	1	36	1	2	2	2	1	1	2.3	5.00E-01
209.73	2	1	1	37	2	2	2	1	0	1	1.04	5.00E-01
214.51	2	1	1	38	1	1	1	1	1	1	2.19	2.50E+00
221.3	2	1	1	39	4	3	3	3	1	1	2.43	1.50E+00
