onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
347.22	2	2	1	60	4	4	4	4	1	1	2.78	3.50E+00
355	2	2	1	61	4	4	4	3	0	1	2.16	1.50E+00
360.79	2	2	1	62	4	3	3	3	1	1	3.61	4.50E+00
369.56	2	2	1	63	3	4	4	n/a	n/a	1	n/a	5.00E-01
374.34	2	2	1	64	2	2	2	2	1	1	2.21	5.50E+00
384.12	2	2	1	65	1	1	1	n/a	n/a	1	n/a	5.00E-01
388.91	2	2	1	66	1	2	2	n/a	n/a	1	n/a	5.00E-01
393.69	2	2	1	67	3	4	4	4	1	1	2.53	5.00E-01
398.47	2	2	1	68	1	2	2	2	1	1	2.43	3.50E+00
406.26	2	2	1	69	4	4	4	3	0	1	1.38	1.50E+00
412.03	2	2	1	70	2	2	2	2	1	1	2.55	5.50E+00
421.81	2	2	1	71	3	4	4	4	1	1	2.62	2.50E+00
428.59	2	2	1	72	4	3	3	3	1	1	2.53	5.00E-01
433.38	2	2	1	73	2	1	1	1	1	1	2.75	2.50E+00
440.16	2	2	1	74	4	4	4	3	0	1	3.47	1.50E+00
445.94	2	2	1	75	2	2	2	2	1	1	2.84	1.50E+00
451.73	2	2	1	76	2	1	1	n/a	n/a	1	n/a	5.00E-01
456.51	2	2	1	77	3	4	4	4	1	1	2.59	1.50E+00
462.3	2	2	1	78	4	4	4	4	1	1	3.21	5.00E-01
467.08	2	2	1	79	2	2	2	n/a	n/a	1	n/a	3.50E+00
474.86	2	2	1	80	2	2	2	2	1	1	2.44	5.00E-01
479.65	2	2	1	81	1	1	1	1	1	1	2.41	8
491.91	2	2	1	82	2	1	1	1	1	1	2.48	2.50E+00
498.7	2	2	1	83	3	4	4	n/a	n/a	1	n/a	5.50E+00
508.48	2	2	1	84	1	1	1	1	1	1	2.37	5.00E-01
513.27	2	2	1	85	2	1	1	1	1	1	2.22	1.50E+00
519.05	2	2	1	86	3	3	3	3	1	1	2.17	3.50E+00
526.83	2	2	1	87	1	1	1	1	1	1	2.14	4.50E+00
535.62	2	2	1	88	4	3	3	3	1	1	1.34	5.00E-01
540.4	2	2	1	89	4	4	4	1	0	1	0.5	1.50E+00
546.18	2	2	1	90	3	4	4	4	1	1	2.64	3.50E+00
553.97	2	2	1	91	2	2	2	2	1	1	1.34	5.00E-01
558.75	2	2	1	92	2	2	2	2	1	1	2.39	5.50E+00
568.52	2	2	1	93	1	1	1	1	1	1	2.33	1.50E+00
574.3	2	2	1	94	3	3	3	3	1	1	2.66	2.50E+00
581.09	2	2	1	95	3	3	3	3	1	1	2.56	5.00E-01
585.87	2	2	1	96	4	3	3	3	1	1	1.71	5.00E-01
590.65	2	2	1	97	4	3	3	3	1	1	3.36	1.50E+00
596.44	2	2	1	98	4	3	3	3	1	1	2.13	5.50E+00
606.22	2	2	1	99	3	3	3	3	1	1	2.34	2.50E+00
613.01	2	2	1	100	2	2	2	2	1	1	1.05	5.00E-01
