onset	duration	type	repeat
31082.6822	0.5	2	0
31084.4828	0.5	2	0
31086.283	0.5	2	0
31088.0828	0.5	2	1
31089.883	0.5	2	0
31091.6834	0.5	2	1
31093.4835	0.5	2	0
31095.2832	0.5	2	0
31097.0836	0.5	2	0
31098.8835	0.5	2	0
31112.6846	0.5	2	0
31114.4847	0.5	2	0
31116.285	0.5	2	0
31118.0854	0.5	2	0
31119.8849	0.5	2	1
31121.685	0.5	2	0
31123.4859	0.5	2	1
31125.2856	0.5	2	0
31127.086	0.5	2	0
31128.8857	0.5	2	0
31142.6867	0.5	1	0
31144.4869	0.5	1	0
31146.287	0.5	1	0
31148.0871	0.5	1	0
31149.8867	0.5	1	0
31151.6877	0.5	1	1
31153.4871	0.5	1	0
31155.2882	0.5	1	1
31157.0881	0.5	1	0
31158.8879	0.5	1	0
31172.6884	0.5	4	0
31174.489	0.5	4	0
31176.2894	0.5	4	0
31178.0887	0.5	4	0
31179.889	0.5	4	1
31181.689	0.5	4	0
31183.4891	0.5	4	0
31185.2892	0.5	4	1
31187.0892	0.5	4	0
31188.8901	0.5	4	0
31202.6907	0.5	3	0
31204.4913	0.5	3	0
31206.2912	0.5	3	0
31208.0917	0.5	3	1
31209.8912	0.5	3	0
31211.6919	0.5	3	1
31213.4912	0.5	3	0
31215.2918	0.5	3	0
31217.0917	0.5	3	0
31218.8921	0.5	3	0
31232.6925	0.5	3	0
31234.493	0.5	3	0
31236.2931	0.5	3	0
31238.0933	0.5	3	0
31239.8933	0.5	3	1
31241.6932	0.5	3	0
31243.4932	0.5	3	0
31245.2932	0.5	3	0
31247.0937	0.5	3	1
31248.8944	0.5	3	0
31262.6951	0.5	4	0
31264.4946	0.5	4	0
31266.2953	0.5	4	0
31268.095	0.5	4	1
31269.8957	0.5	4	0
31271.6955	0.5	4	1
31273.4959	0.5	4	0
31275.296	0.5	4	0
31277.0961	0.5	4	0
31278.896	0.5	4	0
31292.6967	0.5	1	0
31294.4967	0.5	1	0
31296.2971	0.5	1	0
31298.0974	0.5	1	0
31299.897	0.5	1	0
31301.6975	0.5	1	0
31303.4973	0.5	1	1
31305.2977	0.5	1	0
31307.0979	0.5	1	1
31308.8984	0.5	1	0
31322.6987	0.5	2	0
31324.4992	0.5	2	1
31326.299	0.5	2	0
31328.099	0.5	2	1
31329.8991	0.5	2	0
31331.6999	0.5	2	0
31333.4993	0.5	2	0
31335.2992	0.5	2	0
31337.1	0.5	2	0
31338.9002	0.5	2	0
31352.7014	0.5	1	0
31354.5014	0.5	1	0
31356.301	0.5	1	0
31358.1012	0.5	1	0
31359.9012	0.5	1	0
31361.7015	0.5	1	1
31363.502	0.5	1	0
31365.3015	0.5	1	1
31367.1018	0.5	1	0
31368.902	0.5	1	0
31382.703	0.5	3	0
31384.5033	0.5	3	0
31386.3034	0.5	3	0
31388.1031	0.5	3	0
31389.903	0.5	3	0
31391.704	0.5	3	0
31393.5039	0.5	3	1
31395.3038	0.5	3	0
31397.1039	0.5	3	1
31398.904	0.5	3	0
31412.7047	0.5	4	0
31414.5052	0.5	4	0
31416.3059	0.5	4	0
31418.1056	0.5	4	0
31419.905	0.5	4	0
31421.706	0.5	4	1
31423.5057	0.5	4	0
31425.3058	0.5	4	0
31427.1058	0.5	4	0
31428.9057	0.5	4	1
