onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
229.16	2	1	1	37	3	3	3	3	1	1	1.27	1.50E+00
234.95	2	1	1	38	1	2	2	2	1	1	2.09	5.00E-01
239.73	2	1	1	39	2	2	2	2	1	1	2.33	2.50E+00
246.52	2	1	1	40	2	1	1	1	1	1	2.27	5.00E-01
251.3	2	1	1	41	1	2	2	2	1	1	2.24	1.50E+00
257.08	2	1	1	42	4	4	4	3	0	1	2.23	5.00E-01
261.87	2	1	1	43	1	1	1	2	0	1	1.36	3.50E+00
269.65	2	1	1	44	3	3	3	3	1	1	1.96	4.50E+00
278.43	2	1	1	45	1	1	1	2	0	1	2.1	5.00E-01
283.22	2	1	1	46	2	2	2	2	1	1	2.28	5.00E-01
288	2	1	1	47	4	4	4	4	1	1	2.11	3.50E+00
295.79	2	1	1	48	2	2	2	1	0	1	1.05	5.00E-01
300.57	2	1	1	49	2	1	1	2	0	1	0.94	1.50E+00
306.35	2	1	1	50	2	1	1	2	0	1	2.31	5.00E-01
311.14	2	1	1	51	3	4	4	4	1	1	2.44	1.50E+00
316.92	2	1	1	52	4	3	3	3	1	1	2.36	1.50E+00
322.7	2	1	1	53	2	1	1	1	1	1	2.13	5.50E+00
332.49	2	1	1	54	4	4	4	4	1	1	2.23	1.50E+00
338.27	2	1	1	55	2	2	2	1	0	1	2.08	5.50E+00
348.06	2	1	1	56	1	1	1	1	1	1	2.27	5.00E-01
352.84	2	1	1	57	1	2	2	1	0	1	2.05	5.50E+00
362.62	2	1	1	58	1	1	1	1	1	1	2.3	5.00E-01
367.41	2	1	1	59	2	2	2	2	1	1	2.23	3.50E+00
375.19	2	1	1	60	4	4	4	1	0	1	0.9	2.50E+00
381.97	2	1	1	61	3	4	4	3	0	1	0.88	5.00E-01
386.76	2	1	1	62	2	1	1	1	1	1	2.29	4.50E+00
395.54	2	1	1	63	4	4	4	4	1	1	2.42	5.00E-01
400.33	2	1	1	64	4	4	4	4	1	1	2.22	2.50E+00
407.11	2	1	1	65	4	4	4	4	1	1	2.38	5.00E-01
411.89	2	1	1	66	1	1	1	1	1	1	2.4	1.50E+00
417.68	2	1	1	67	1	2	2	2	1	1	2.31	3.50E+00
425.46	2	1	1	68	4	3	3	4	0	1	2.16	5.00E-01
430.24	2	1	1	69	2	2	2	2	1	1	2.11	5.00E-01
435.03	2	1	1	70	1	1	1	1	1	1	2.12	5.00E-01
439.8	2	1	1	71	3	4	4	4	1	1	2.43	3.50E+00
447.58	2	1	1	72	2	1	1	2	0	1	1.48	2.50E+00
454.36	2	1	1	73	2	2	2	2	1	1	2.21	1.50E+00
460.15	2	1	1	74	4	3	3	3	1	1	2.33	5.00E-01
464.93	2	1	1	75	3	3	3	4	0	1	1.31	5.00E-01
469.71	2	1	1	76	1	1	1	1	1	1	1.15	1.50E+00
475.5	2	1	1	77	4	4	4	4	1	1	1.12	5.00E-01
480.28	2	1	1	78	1	1	1	1	1	1	1.61	1.50E+00
486.07	2	1	1	79	1	1	1	2	0	1	1.11	1.50E+00
491.83	2	1	1	80	3	3	3	3	1	1	2.51	5.00E-01
496.62	2	1	1	81	2	2	2	2	1	1	2.19	5.00E-01
501.4	2	1	1	82	3	3	3	3	1	1	2.15	1.50E+00
507.18	2	1	1	83	1	1	1	1	1	1	2.23	5.00E-01
511.97	2	1	1	84	1	2	2	1	0	1	2.08	5.00E-01
516.75	2	1	1	85	3	3	3	3	1	1	2.62	5.00E-01
521.53	2	1	1	86	2	1	1	1	1	1	2.33	5.00E-01
526.32	2	1	1	87	2	1	1	1	1	1	2.24	3.50E+00
534.1	2	1	1	88	1	2	2	2	1	1	2.1	5.00E-01
538.89	2	1	1	89	4	3	3	3	1	1	2.29	5.00E-01
543.67	2	1	1	90	2	1	1	1	1	1	2.22	1.50E+00
549.45	2	1	1	91	2	2	2	1	0	1	1.42	1.50E+00
555.24	2	1	1	92	3	3	3	3	1	1	2.32	2.50E+00
562.02	2	1	1	93	3	3	3	3	1	1	2.21	2.50E+00
568.8	2	1	1	94	1	1	1	1	1	1	2.32	5.00E-01
573.59	2	1	1	95	4	4	4	4	1	1	2.44	3.50E+00
581.37	2	1	1	96	4	3	3	3	1	1	2.15	8
593.64	2	1	1	97	4	4	4	4	1	1	1.4	5.00E-01
598.42	2	1	1	98	4	4	4	3	0	1	0.49	5.00E-01
603.21	2	1	1	99	2	1	1	1	1	1	2.36	5.50E+00
612.99	2	1	1	100	1	1	1	1	1	1	2.36	5.00E-01
